,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,t5,t6,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t5_norm,t6_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,t5_norm_cumsum,t6_norm_cumsum,major,minor,breakpoints,seg_length
183,chr17:39237001-51302000,chr17,39237001,51302000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.3_solutions_downsized.sobj,1.0,0.9,0.1,2.1,0.1,,True,True,False,0.23809523809523814,0.21428571428571433,0.023809523809523815,0.5000000000000001,0.023809523809523815,,0.23809523809523814,0.45238095238095244,0.4761904761904763,0.9761904761904764,1.0000000000000002,,5,0,"[0.23809523809523814, 0.45238095238095244, 0.4761904761904763, 0.9761904761904764, 1.0000000000000002]",12064999
184,chr17:39237001-51302000,chr17,39237001,51302000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.4_solutions_downsized.sobj,1.0,1.0,0.49999999999999994,1.0,0.7,,True,True,False,0.23809523809523808,0.23809523809523808,0.11904761904761903,0.23809523809523808,0.16666666666666666,,0.23809523809523808,0.47619047619047616,0.5952380952380952,0.8333333333333333,0.9999999999999999,,5,0,"[0.23809523809523808, 0.47619047619047616, 0.5952380952380952, 0.8333333333333333, 0.9999999999999999]",12064999
185,chr17:54898001-63130844,chr17,54898001,63130844,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,0.0,1.0,0.7,0.6,0.3,,True,True,False,0.0,0.3846153846153847,0.2692307692307693,0.23076923076923078,0.11538461538461539,,0.0,0.3846153846153847,0.653846153846154,0.8846153846153848,1.0000000000000002,,5,0,"[0.0, 0.3846153846153847, 0.653846153846154, 0.8846153846153848, 1.0000000000000002]",8232843
186,chr17:66651001-75110540,chr17,66651001,75110540,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_0.2_solutions_downsized.sobj,0.0,1.0,1.0,0.0,0.0,,False,True,False,0.0,0.5,0.5,0.0,0.0,,0.0,0.5,1.0,1.0,1.0,,5,0,"[0.0, 0.5, 1.0, 1.0, 1.0]",8459539
187,chr17:75580838-83257441,chr17,75580838,83257441,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//6_0.4_solutions_downsized.sobj,0.0,0.0,3.00477218,0.4976799999999997,0.0,0.0,False,True,False,0.0,0.0,0.857905269102061,0.14209473089793898,0.0,0.0,0.0,0.0,0.857905269102061,1.0,1.0,1.0,6,0,"[0.0, 0.0, 0.857905269102061, 1.0, 1.0, 1.0]",7676603
188,chr18:11843001-22249451,chr18,11843001,22249451,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.2_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],10406450
189,chr18:24894001-37443000,chr18,24894001,37443000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],12548999
190,chr19:2911957-9164000,chr19,2911957,9164000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.1_solutions_downsized.sobj,1.0,0.49999999999999994,1.0,0.7,,,True,True,False,0.3125,0.15624999999999997,0.3125,0.21874999999999997,,,0.3125,0.46875,0.78125,1.0,,,3,2,"[0.3125, 0.46875, 0.78125, 1.0]",6252043
191,chr19:2911957-9164000,chr19,2911957,9164000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_2.2_solutions_downsized.sobj,0.9,0.1,2.1,0.1,,,True,True,False,0.28125,0.03125,0.65625,0.03125,,,0.28125,0.3125,0.96875,1.0,,,3,2,"[0.28125, 0.3125, 0.96875, 1.0]",6252043
192,chr19:13223001-18187000,chr19,13223001,18187000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,3,7/2,,,,,False,True,False,0.46153846153846156,0.5384615384615384,,,,,0.46153846153846156,1.0,,,,,2,0,"[0.46153846153846156, 1.0]",4963999
193,chr19:37282501-54669099,chr19,37282501,54669099,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,3,13/3,,,,,False,True,False,0.4090909090909091,0.5909090909090909,,,,,0.4090909090909091,1.0,,,,,2,1,"[0.4090909090909091, 1.0]",17386598
194,chr19:56064675-58617616,chr19,56064675,58617616,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,2,7/2,,,,,False,True,False,0.36363636363636365,0.6363636363636364,,,,,0.36363636363636365,1.0,,,,,2,0,"[0.36363636363636365, 1.0]",2552941
195,chr20:7660001-20828000,chr20,7660001,20828000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_2.3_solutions_downsized.sobj,0.0,1.0,0.9166666666666667,0.16666666666666652,0.08333333333333337,,True,True,False,0.0,0.46153846153846156,0.42307692307692313,0.07692307692307686,0.038461538461538484,,0.0,0.46153846153846156,0.8846153846153847,0.9615384615384616,1.0,,4,2,"[0.0, 0.46153846153846156, 0.8846153846153847, 0.9615384615384616, 1.0]",13167999
196,chr20:31863294-47960000,chr20,31863294,47960000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.2_solutions_downsized.sobj,0.0,1.625,1.75,0.875,,,True,True,False,0.0,0.38235294117647056,0.4117647058823529,0.20588235294117646,,,0.0,0.38235294117647056,0.7941176470588235,1.0,,,4,0,"[0.0, 0.38235294117647056, 0.7941176470588235, 1.0]",16096706
197,chr20:56356001-64444167,chr20,56356001,64444167,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_1.2_solutions_downsized.sobj,0.0,3.4499999999999997,0.1,0.05,,,True,True,False,0.0,0.9583333333333334,0.027777777777777783,0.013888888888888892,,,0.0,0.9583333333333334,0.9861111111111112,1.0,,,4,1,"[0.0, 0.9583333333333334, 0.9861111111111112, 1.0]",8088166
198,chr21:13853101-16612000,chr21,13853101,16612000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_3.8_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,4,3,[],2758899
199,chr21:41113001-46709983,chr21,41113001,46709983,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//5_3.6_solutions_downsized.sobj,,,,,,,,False,False,,,,,,,,,,,,,5,3,[],5596982
200,chr22:1-17976000,chr22,1,17976000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,0,2,,,,False,True,False,0.0,0.0,1.0,,,,0.0,0.0,1.0,,,,3,0,"[0.0, 0.0, 1.0]",17975999
201,chr22:22361012-32838000,chr22,22361012,32838000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,4/3,,,,False,True,False,0.0,0.6000000000000001,0.4,,,,0.0,0.6000000000000001,1.0,,,,3,0,"[0.0, 0.6000000000000001, 1.0]",10476988
202,chr22:35250001-43309000,chr22,35250001,43309000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_0.1_solutions_downsized.sobj,0,2,2/3,,,,False,True,False,0.0,0.75,0.25,,,,0.0,0.75,1.0,,,,3,0,"[0.0, 0.75, 1.0]",8058999
203,chr22:47180001-49758000,chr22,47180001,49758000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,,,False,True,False,0.3333333333333333,0.6666666666666666,,,,,0.3333333333333333,1.0,,,,,2,0,"[0.3333333333333333, 1.0]",2577999
