	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N8	N4	N9	N11	N10	N12	N7	N6	N5
592	chr19:34891756-35750675	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
593	chr19:34891756-35750675	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
594	chr19:35818021-36748794	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
595	chr19:36748795-36792689	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0	0
596	chr19:37746782-37995149	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
597	chr19:37746782-37995149	SBS3	2	1	3	0	0	0	0	0	0	0	0	0	0	0
598	chr19:37995150-43510713	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0
599	chr19:37995150-43510713	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
600	chr19:37995150-43510713	SBS13	1	1	4	0	0	0	0	0	0	0	0	0	0	0
601	chr19:37995150-43510713	SBS3	1	1	27	0	0	0	0	0	0	0	0	0	0	0
602	chr19:37995150-43510713	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
603	chr19:4162411-14752117	SBS1	1	1	7	0	0	0	0	0	0	0	0	0	0	0
604	chr19:4162411-14752117	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0
605	chr19:4162411-14752117	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
606	chr19:4162411-14752117	SBS3	1	1	49	0	0	0	0	0	0	0	0	0	0	0
607	chr19:4162411-14752117	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0
608	chr19:43510714-44018989	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0	0
609	chr19:43510714-44018989	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
610	chr19:44018990-48179030	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0
611	chr19:44018990-48179030	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
612	chr19:44018990-48179030	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
613	chr19:44018990-48179030	SBS3	1	1	16	0	0	0	0	0	0	0	0	0	0	0
614	chr19:44018990-48179030	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
615	chr19:48202282-48474768	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
616	chr19:48474769-48494430	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0	0
617	chr19:48494431-58617616	SBS1	1	1	9	0	0	0	0	0	0	0	0	0	0	0
618	chr19:48494431-58617616	SBS100	1	1	5	0	0	0	0	0	0	0	0	0	0	0
619	chr19:48494431-58617616	SBS13	1	1	6	0	0	0	0	0	0	0	0	0	0	0
620	chr19:48494431-58617616	SBS3	1	1	47	0	0	0	0	0	0	0	0	0	0	0
621	chr19:48494431-58617616	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
622	chr1:1-2599000	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
623	chr1:1-2599000	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
624	chr1:1-2599000	SBS3	1	1	14	0	0	0	0	0	0	0	0	0	0	0
625	chr1:10024215-13315000	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
626	chr1:10024215-13315000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
627	chr1:10024215-13315000	SBS3	1	1	8	0	0	0	0	0	0	0	0	0	0	0
628	chr1:107128148-123605522	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
629	chr1:107128148-123605522	SBS13	1	0	3	0	0	0	0	0	0	0	0	0	0	0
630	chr1:107128148-123605522	SBS3	1	0	19	0	0	0	0	0	0	0	0	0	0	0
631	chr1:107128148-123605522	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
632	chr1:123605523-149817152	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
633	chr1:123605523-149817152	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
634	chr1:123605523-149817152	SBS13	2	1	0	1	0	0	0	0	0	0	0	0	0	0
635	chr1:123605523-149817152	SBS3	2	1	18	1	0	0	0	0	0	0	0	0	0	0
636	chr1:123605523-149817152	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0	0
637	chr1:13315001-13611135	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
638	chr1:13611529-14958430	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
639	chr1:13611529-14958430	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
640	chr1:13611529-14958430	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
641	chr1:14958636-17744000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
642	chr1:14958636-17744000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
643	chr1:14958636-17744000	SBS3	1	1	11	0	0	0	0	0	0	0	0	0	0	0
644	chr1:14958636-17744000	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
645	chr1:149886073-150492040	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
646	chr1:149886073-150492040	SBS3	2	1	8	0	0	0	0	0	0	0	0	0	0	0
647	chr1:150492041-150789611	SBS100	3	1	1	0	0	0	0	0	0	0	0	0	0	0
648	chr1:150492041-150789611	SBS3	3	1	3	1	0	0	0	0	0	0	0	0	0	0
649	chr1:150789612-152056000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
650	chr1:150789612-152056000	SBS3	2	1	6	0	0	0	0	0	0	0	0	0	0	0
651	chr1:152056001-153450861	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
652	chr1:152056001-153450861	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
653	chr1:152056001-153450861	SBS3	2	1	5	0	0	0	0	0	0	0	0	0	0	0
654	chr1:153451059-155521585	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
655	chr1:153451059-155521585	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
656	chr1:153451059-155521585	SBS3	2	1	9	0	0	0	0	0	0	0	0	0	0	0
657	chr1:155534342-155534774	SBS3	4	1	1	0	0	0	0	0	0	0	0	0	0	0
658	chr1:155534795-155800008	SBS100	4	1	1	0	0	0	0	0	0	0	0	0	0	0
659	chr1:155534795-155800008	SBS3	4	1	1	3	0	0	0	0	0	0	0	0	0	0
660	chr1:155800468-158161000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
661	chr1:155800468-158161000	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
662	chr1:155800468-158161000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0	0	0
663	chr1:155800468-158161000	SBS3	2	1	11	3	0	0	0	0	0	0	0	0	0	0
664	chr1:155800468-158161000	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0	0
665	chr1:158161001-159770000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
666	chr1:158161001-159770000	SBS3	2	1	7	0	0	0	0	0	0	0	0	0	0	0
667	chr1:159770001-163369358	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
668	chr1:159770001-163369358	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
669	chr1:159770001-163369358	SBS3	2	1	8	2	0	0	0	0	0	0	0	0	0	0
670	chr1:159770001-163369358	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
671	chr1:163369359-173778017	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
672	chr1:163369359-173778017	SBS13	1	1	5	0	0	0	0	0	0	0	0	0	0	0
673	chr1:163369359-173778017	SBS3	1	1	21	0	0	0	0	0	0	0	0	0	0	0
674	chr1:163369359-173778017	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
675	chr1:173800222-177776265	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
676	chr1:173800222-177776265	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
677	chr1:173800222-177776265	SBS3	1	1	13	0	0	0	0	0	0	0	0	0	0	0
678	chr1:17744001-18850986	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
679	chr1:17744001-18850986	SBS3	1	1	6	0	0	0	0	0	0	0	0	0	0	0
680	chr1:17744001-18850986	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
681	chr1:177776266-178212482	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
682	chr1:177776266-178212482	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
683	chr1:178212483-184290167	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
684	chr1:178212483-184290167	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
685	chr1:178212483-184290167	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
686	chr1:178212483-184290167	SBS3	1	1	16	0	0	0	0	0	0	0	0	0	0	0
687	chr1:184320822-186681383	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
688	chr1:184320822-186681383	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
689	chr1:184320822-186681383	SBS3	1	1	6	0	0	0	0	0	0	0	0	0	0	0
690	chr1:186681384-187551814	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0	0
691	chr1:187551815-189760289	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
692	chr1:187551815-189760289	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
693	chr1:187551815-189760289	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
694	chr1:18869788-21667230	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0
695	chr1:189762291-193676232	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
696	chr1:189762291-193676232	SBS3	1	1	15	0	0	0	0	0	0	0	0	0	0	0
697	chr1:189762291-193676232	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
698	chr1:193676233-197765312	SBS100	3	1	0	0	1	0	0	0	0	0	0	0	0	0
699	chr1:193676233-197765312	SBS13	3	1	0	1	0	0	0	0	0	0	0	0	0	0
700	chr1:193676233-197765312	SBS3	3	1	11	4	2	0	0	0	0	0	0	0	0	0
701	chr1:197765313-197835746	SBS3	4	1	0	0	1	0	0	0	0	0	0	0	0	0
702	chr1:197835747-198836616	SBS13	3	1	1	0	0	0	0	0	0	0	0	0	0	0
703	chr1:197835747-198836616	SBS3	3	1	1	2	0	0	0	0	0	0	0	0	0	0
704	chr1:197835747-198836616	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0	0
705	chr1:198851559-200086185	SBS3	3	1	0	5	0	0	0	0	0	0	0	0	0	0
706	chr1:200094531-207212915	SBS1	3	1	2	0	0	0	0	0	0	0	0	0	0	0
707	chr1:200094531-207212915	SBS100	3	1	1	1	0	0	0	0	0	0	0	0	0	0
708	chr1:200094531-207212915	SBS13	3	1	4	1	0	0	0	0	0	0	0	0	0	0
709	chr1:200094531-207212915	SBS3	3	1	32	3	1	0	0	0	0	0	0	0	0	0
710	chr1:207212980-211289539	SBS1	3	1	0	0	1	0	0	0	0	0	0	0	0	0
711	chr1:207212980-211289539	SBS100	3	1	1	0	0	0	0	0	0	0	0	0	0	0
712	chr1:207212980-211289539	SBS13	3	1	2	0	0	0	0	0	0	0	0	0	0	0
713	chr1:207212980-211289539	SBS3	3	1	17	6	0	0	0	0	0	0	0	0	0	0
714	chr1:207212980-211289539	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0	0
715	chr1:211289540-212068331	SBS3	4	1	1	1	1	0	0	0	0	0	0	0	0	0
716	chr1:211289540-212068331	SBS5	4	1	2	0	0	0	0	0	0	0	0	0	0	0
717	chr1:212071566-212561765	SBS3	4	1	2	0	0	0	0	0	0	0	0	0	0	0
718	chr1:212561766-214210002	SBS1	3	1	1	0	0	0	0	0	0	0	0	0	0	0
719	chr1:212561766-214210002	SBS100	3	1	1	0	0	0	0	0	0	0	0	0	0	0
720	chr1:212561766-214210002	SBS13	3	1	0	1	0	0	0	0	0	0	0	0	0	0
721	chr1:212561766-214210002	SBS3	3	1	4	2	0	0	0	0	0	0	0	0	0	0
722	chr1:212561766-214210002	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0	0
723	chr1:214318203-214484017	SBS3	4	1	0	1	0	0	0	0	0	0	0	0	0	0
724	chr1:214484018-225742000	SBS1	3	1	2	1	0	0	0	0	0	0	0	0	0	0
725	chr1:214484018-225742000	SBS13	3	1	4	0	0	0	0	0	0	0	0	0	0	0
726	chr1:214484018-225742000	SBS3	3	1	27	14	0	0	0	0	0	0	0	0	0	0
727	chr1:214484018-225742000	SBS5	3	1	3	0	0	0	0	0	0	0	0	0	0	0
728	chr1:21698822-23148950	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
729	chr1:21698822-23148950	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0
730	chr1:225755851-226039284	SBS3	5	1	1	2	0	0	0	0	0	0	0	0	0	0
731	chr1:226039285-226168659	SBS3	9	1	0	1	0	0	0	0	0	0	0	0	0	0
732	chr1:226168660-226673270	SBS1	4	1	1	0	0	0	0	0	0	0	0	0	0	0
733	chr1:226168660-226673270	SBS100	4	1	1	0	0	0	0	0	0	0	0	0	0	0
734	chr1:226168660-226673270	SBS3	4	1	1	1	0	0	0	0	0	0	0	0	0	0
735	chr1:226673271-228739320	SBS1	3	1	2	0	0	0	0	0	0	0	0	0	0	0
736	chr1:226673271-228739320	SBS13	3	1	2	0	0	0	0	0	0	0	0	0	0	0
737	chr1:226673271-228739320	SBS3	3	1	7	0	1	0	0	0	0	0	0	0	0	0
738	chr1:226673271-228739320	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0	0
739	chr1:228739321-231390052	SBS13	2	1	2	0	0	0	0	0	0	0	0	0	0	0
740	chr1:228739321-231390052	SBS3	2	1	8	0	0	0	0	0	0	0	0	0	0	0
741	chr1:228739321-231390052	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0
742	chr1:231391115-231915487	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
743	chr1:231915526-232983244	SBS3	2	1	4	1	0	0	0	0	0	0	0	0	0	0
744	chr1:232983282-234464406	SBS1	2	1	2	0	0	0	0	0	0	0	0	0	0	0
745	chr1:232983282-234464406	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
746	chr1:232983282-234464406	SBS3	2	1	7	1	0	0	0	0	0	0	0	0	0	0
747	chr1:232983282-234464406	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
748	chr1:23320521-29299000	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0
749	chr1:23320521-29299000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
750	chr1:23320521-29299000	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0
751	chr1:23320521-29299000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
752	chr1:234537394-235686916	SBS13	3	1	1	0	0	0	0	0	0	0	0	0	0	0
753	chr1:234537394-235686916	SBS3	3	1	2	0	1	0	0	0	0	0	0	0	0	0
754	chr1:235686917-235799345	SBS1	4	1	0	0	1	0	0	0	0	0	0	0	0	0
755	chr1:235799346-239322146	SBS1	3	1	2	0	0	0	0	0	0	0	0	0	0	0
756	chr1:235799346-239322146	SBS13	3	1	1	0	0	0	0	0	0	0	0	0	0	0
757	chr1:235799346-239322146	SBS3	3	1	10	5	4	0	0	0	0	0	0	0	0	0
758	chr1:239322147-240525226	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
759	chr1:239322147-240525226	SBS3	2	1	4	0	0	0	0	0	0	0	0	0	0	0
760	chr1:240553438-242845681	SBS1	2	1	2	0	0	0	0	0	0	0	0	0	0	0
761	chr1:240553438-242845681	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
762	chr1:240553438-242845681	SBS3	2	1	10	1	0	0	0	0	0	0	0	0	0	0
763	chr1:242866212-247054423	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
764	chr1:242866212-247054423	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0
765	chr1:242866212-247054423	SBS13	2	1	2	0	0	0	0	0	0	0	0	0	0	0
766	chr1:242866212-247054423	SBS3	2	1	17	5	0	0	0	0	0	0	0	0	0	0
767	chr1:242866212-247054423	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
768	chr1:247054424-248956422	SBS1	3	1	3	1	0	0	0	0	0	0	0	0	0	0
769	chr1:247054424-248956422	SBS13	3	1	1	0	0	0	0	0	0	0	0	0	0	0
770	chr1:247054424-248956422	SBS3	3	1	5	0	2	0	0	0	0	0	0	0	0	0
771	chr1:2599001-5921000	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0
772	chr1:2599001-5921000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
773	chr1:2599001-5921000	SBS3	1	1	16	0	0	0	0	0	0	0	0	0	0	0
774	chr1:2599001-5921000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
775	chr1:29299001-30655000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
776	chr1:29299001-30655000	SBS3	1	1	7	0	0	0	0	0	0	0	0	0	0	0
777	chr1:30655001-33056355	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
778	chr1:30655001-33056355	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0
779	chr1:30655001-33056355	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
780	chr1:33057896-33846030	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
781	chr1:33057896-33846030	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
782	chr1:33851880-38994717	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
783	chr1:33851880-38994717	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
784	chr1:33851880-38994717	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
785	chr1:33851880-38994717	SBS3	1	1	14	0	0	0	0	0	0	0	0	0	0	0
786	chr1:33851880-38994717	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
787	chr1:38994718-39147299	SBS3	2	1	4	0	0	0	0	0	0	0	0	0	0	0
788	chr1:39147300-40654751	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
789	chr1:39147300-40654751	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
790	chr1:39147300-40654751	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
791	chr1:40654954-41991500	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
792	chr1:40654954-41991500	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
793	chr1:41991501-42189000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0	0	0
794	chr1:42189001-42821750	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
795	chr1:42189001-42821750	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
796	chr1:42829871-48845944	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
797	chr1:42829871-48845944	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0
798	chr1:48882470-50802005	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
799	chr1:48882470-50802005	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
800	chr1:48882470-50802005	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
801	chr1:50802006-51377432	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
802	chr1:50802006-51377432	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
803	chr1:51377433-79522538	SBS1	1	1	7	0	0	0	0	0	0	0	0	0	0	0
804	chr1:51377433-79522538	SBS100	1	1	5	0	0	0	0	0	0	0	0	0	0	0
805	chr1:51377433-79522538	SBS13	1	1	12	0	0	0	0	0	0	0	0	0	0	0
806	chr1:51377433-79522538	SBS3	1	1	59	0	0	0	0	0	0	0	0	0	0	0
807	chr1:51377433-79522538	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
808	chr1:5921001-9661838	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
809	chr1:5921001-9661838	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
810	chr1:5921001-9661838	SBS3	1	1	18	0	0	0	0	0	0	0	0	0	0	0
811	chr1:5921001-9661838	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
812	chr1:79522572-83816082	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
813	chr1:79522572-83816082	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
814	chr1:79522572-83816082	SBS3	1	1	18	0	0	0	0	0	0	0	0	0	0	0
815	chr1:79522572-83816082	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
816	chr1:83816083-84051470	SBS3	2	1	1	1	0	0	0	0	0	0	0	0	0	0
817	chr1:84051471-84078500	SBS3	2	1	1	0	0	0	0	0	0	0	0	0	0	0
818	chr1:84078501-86576307	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
819	chr1:84078501-86576307	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
820	chr1:86576346-88797635	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
821	chr1:86576346-88797635	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
822	chr1:86576346-88797635	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
823	chr1:88823454-93099031	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
824	chr1:88823454-93099031	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
825	chr1:88823454-93099031	SBS13	1	0	1	0	0	0	0	0	0	0	0	0	0	0
826	chr1:88823454-93099031	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0	0
827	chr1:93102825-95656053	SBS3	1	0	8	0	0	0	0	0	0	0	0	0	0	0
828	chr1:95666654-107118772	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0
829	chr1:95666654-107118772	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0
830	chr1:95666654-107118772	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0	0
831	chr1:95666654-107118772	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0
832	chr1:9661892-10024178	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
833	chr1:9661892-10024178	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
834	chr20:1-802197	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
835	chr20:1-802197	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
836	chr20:1-802197	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
837	chr20:12691626-17017658	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
838	chr20:12691626-17017658	SBS3	1	1	17	0	0	0	0	0	0	0	0	0	0	0
839	chr20:12691626-17017658	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0
840	chr20:17022077-21405000	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
841	chr20:17022077-21405000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
842	chr20:17022077-21405000	SBS13	1	1	2	0	0	0	0	0	0	0	0	0	0	0
843	chr20:17022077-21405000	SBS3	1	1	19	0	0	0	0	0	0	0	0	0	0	0
844	chr20:17022077-21405000	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0
845	chr20:21405001-24911000	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0
846	chr20:21405001-24911000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
847	chr20:21405001-24911000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
848	chr20:21405001-24911000	SBS3	1	1	17	0	0	0	0	0	0	0	0	0	0	0
849	chr20:21405001-24911000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
850	chr20:24911001-28237289	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
851	chr20:24911001-28237289	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0
852	chr20:24911001-28237289	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
853	chr20:24911001-28237289	SBS3	1	1	19	0	0	0	0	0	0	0	0	0	0	0
854	chr20:24911001-28237289	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
855	chr20:28237290-41700000	SBS1	1	1	13	0	0	0	0	0	0	0	0	0	0	0
856	chr20:28237290-41700000	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0
857	chr20:28237290-41700000	SBS13	1	1	5	0	0	0	0	0	0	0	0	0	0	0
858	chr20:28237290-41700000	SBS3	1	1	108	0	0	0	0	0	0	0	0	0	0	0
859	chr20:28237290-41700000	SBS5	1	1	7	0	0	0	0	0	0	0	0	0	0	0
860	chr20:2982381-3847199	SBS3	2	1	2	0	0	0	0	0	0	0	0	0	0	0
861	chr20:2982381-3847199	SBS5	2	1	1	0	0	0	0	0	0	0	0	0	0	0
862	chr20:3847200-12686131	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
863	chr20:3847200-12686131	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
864	chr20:3847200-12686131	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
865	chr20:3847200-12686131	SBS3	1	1	19	0	0	0	0	0	0	0	0	0	0	0
866	chr20:3847200-12686131	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0
867	chr20:41700001-42670000	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
868	chr20:42670001-54681000	SBS1	1	1	5	0	0	0	0	0	0	0	0	0	0	0
869	chr20:42670001-54681000	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0
870	chr20:42670001-54681000	SBS13	1	1	6	0	0	0	0	0	0	0	0	0	0	0
871	chr20:42670001-54681000	SBS3	1	1	45	0	0	0	0	0	0	0	0	0	0	0
872	chr20:42670001-54681000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
873	chr20:54681001-56349000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
874	chr20:54681001-56349000	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
875	chr20:56349001-60087000	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
876	chr20:56349001-60087000	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
877	chr20:56349001-60087000	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0
878	chr20:56349001-60087000	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
879	chr20:60087001-61843500	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
880	chr20:60087001-61843500	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
881	chr20:61843501-64444167	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0
882	chr20:61843501-64444167	SBS13	1	1	1	0	0	0	0	0	0	0	0	0	0	0
883	chr20:61843501-64444167	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0
884	chr20:802956-2982380	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0
885	chr21:1-11890183	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
886	chr21:1-11890183	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0
887	chr21:1-11890183	SBS3	1	1	12	0	0	0	0	0	0	0	0	0	0	0
888	chr21:1-11890183	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0
