	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6	N7	N11	N8	N12
2035	chr2:173229001-173906000	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
2036	chr2:173229001-173906000	SBS3	3	0	2	0	1	0	0	0	0	0	0	0
2037	chr2:174060001-175191000	SBS3	3	0	3	0	2	0	0	0	0	0	0	0
2038	chr2:175191001-177140000	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2039	chr2:175191001-177140000	SBS2	3	0	2	0	0	0	0	0	0	0	0	0
2040	chr2:175191001-177140000	SBS3	3	0	1	1	0	0	0	0	0	0	0	0
2041	chr2:17580568-17851393	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2042	chr2:17580568-17851393	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
2043	chr2:177140001-181685541	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2044	chr2:177140001-181685541	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
2045	chr2:177140001-181685541	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
2046	chr2:177140001-181685541	SBS3	3	0	11	3	3	0	0	0	0	0	0	0
2047	chr2:17855740-21043020	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2048	chr2:17855740-21043020	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2049	chr2:17855740-21043020	SBS3	2	1	7	5	0	0	0	0	0	0	0	0
2050	chr2:181685685-183258000	SBS13	3	0	2	0	1	0	0	0	0	0	0	0
2051	chr2:181685685-183258000	SBS3	3	0	3	0	1	0	0	0	0	0	0	0
2052	chr2:183258001-186471000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0
2053	chr2:183258001-186471000	SBS100	2	0	0	1	0	0	0	0	0	0	0	0
2054	chr2:183258001-186471000	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
2055	chr2:183258001-186471000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
2056	chr2:183258001-186471000	SBS3	2	0	5	3	0	0	0	0	0	0	0	0
2057	chr2:1864501-3182000	SBS1	1	1	4	0	0	0	0	0	0	0	0	0
2058	chr2:1864501-3182000	SBS2	1	1	2	0	0	0	0	0	0	0	0	0
2059	chr2:1864501-3182000	SBS3	1	1	11	0	0	0	0	0	0	0	0	0
2060	chr2:186687001-190299000	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2061	chr2:186687001-190299000	SBS100	3	0	0	0	1	0	0	0	0	0	0	0
2062	chr2:186687001-190299000	SBS13	3	0	4	0	0	0	0	0	0	0	0	0
2063	chr2:186687001-190299000	SBS2	3	0	1	3	0	0	0	0	0	0	0	0
2064	chr2:186687001-190299000	SBS3	3	0	4	0	4	0	0	0	0	0	0	0
2065	chr2:190299001-191756000	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2066	chr2:190299001-191756000	SBS13	3	0	0	2	1	0	0	0	0	0	0	0
2067	chr2:190299001-191756000	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
2068	chr2:190299001-191756000	SBS3	3	0	2	1	1	0	0	0	0	0	0	0
2069	chr2:191756001-192204000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
2070	chr2:191756001-192204000	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
2071	chr2:192204001-195298000	SBS1	2	0	0	2	0	0	0	0	0	0	0	0
2072	chr2:192204001-195298000	SBS13	2	0	2	1	0	0	0	0	0	0	0	0
2073	chr2:192204001-195298000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
2074	chr2:192204001-195298000	SBS3	2	0	7	4	0	0	0	0	0	0	0	0
2075	chr2:195298001-196056000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
2076	chr2:195298001-196056000	SBS3	3	0	0	1	1	0	0	0	0	0	0	0
2077	chr2:196056001-196515404	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
2078	chr2:196515543-197295087	SBS13	3	0	2	0	0	0	0	0	0	0	0	0
2079	chr2:196515543-197295087	SBS2	3	0	0	1	0	0	0	0	0	0	0	0
2080	chr2:196515543-197295087	SBS3	3	0	0	0	1	0	0	0	0	0	0	0
2081	chr2:197309456-198145000	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2082	chr2:197309456-198145000	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
2083	chr2:197309456-198145000	SBS2	3	0	3	0	0	0	0	0	0	0	0	0
2084	chr2:197309456-198145000	SBS3	3	0	1	1	1	0	0	0	0	0	0	0
2085	chr2:198145001-199591000	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
2086	chr2:198145001-199591000	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
2087	chr2:198145001-199591000	SBS3	2	0	2	0	0	0	0	0	0	0	0	0
2088	chr2:199591001-206165000	SBS13	3	0	4	0	0	0	0	0	0	0	0	0
2089	chr2:199591001-206165000	SBS2	3	0	2	0	1	0	0	0	0	0	0	0
2090	chr2:199591001-206165000	SBS3	3	0	12	4	4	0	0	0	0	0	0	0
2091	chr2:206165001-206963000	SBS100	2	0	1	0	0	0	0	0	0	0	0	0
2092	chr2:206165001-206963000	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
2093	chr2:206963001-208512000	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
2094	chr2:206963001-208512000	SBS3	3	0	0	2	2	0	0	0	0	0	0	0
2095	chr2:208512001-209323000	SBS100	2	0	1	0	0	0	0	0	0	0	0	0
2096	chr2:208512001-209323000	SBS2	2	0	0	1	0	0	0	0	0	0	0	0
2097	chr2:208512001-209323000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
2098	chr2:210261001-210895527	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
2099	chr2:21043057-21495727	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2100	chr2:21043057-21495727	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2101	chr2:21043057-21495727	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
2102	chr2:210895570-212890000	SBS100	3	0	0	1	0	0	0	0	0	0	0	0
2103	chr2:210895570-212890000	SBS13	3	0	0	1	0	0	0	0	0	0	0	0
2104	chr2:210895570-212890000	SBS3	3	0	2	1	2	0	0	0	0	0	0	0
2105	chr2:212890001-213328000	SBS3	3	0	1	0	1	0	0	0	0	0	0	0
2106	chr2:213328001-215286000	SBS3	3	0	2	0	2	0	0	0	0	0	0	0
2107	chr2:21497683-23335000	SBS2	2	1	0	2	0	0	0	0	0	0	0	0
2108	chr2:21497683-23335000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2109	chr2:215286001-219564791	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2110	chr2:215286001-219564791	SBS13	3	0	3	1	0	0	0	0	0	0	0	0
2111	chr2:215286001-219564791	SBS2	3	0	3	0	0	0	0	0	0	0	0	0
2112	chr2:215286001-219564791	SBS3	3	0	4	2	0	0	0	0	0	0	0	0
2113	chr2:219564829-221740127	SBS13	3	0	1	0	0	0	0	0	0	0	0	0
2114	chr2:219564829-221740127	SBS2	3	0	2	0	0	0	0	0	0	0	0	0
2115	chr2:219564829-221740127	SBS3	3	0	1	0	2	0	0	0	0	0	0	0
2116	chr2:221740128-222412701	SBS2	5	0	0	0	1	0	0	0	0	0	0	0
2117	chr2:221740128-222412701	SBS3	5	0	3	2	1	0	0	0	0	0	0	0
2118	chr2:222412702-223108000	SBS3	3	0	0	1	1	0	0	0	0	0	0	0
2119	chr2:223108001-223373204	SBS3	2	0	5	1	0	0	0	0	0	0	0	0
2120	chr2:223374792-227291500	SBS13	3	0	2	3	0	0	0	0	0	0	0	0
2121	chr2:223374792-227291500	SBS3	3	0	6	0	1	0	0	0	0	0	0	0
2122	chr2:227291501-227567000	SBS3	3	0	3	0	0	0	0	0	0	0	0	0
2123	chr2:227567001-229237000	SBS13	3	0	0	0	2	0	0	0	0	0	0	0
2124	chr2:227567001-229237000	SBS2	3	0	1	0	0	0	0	0	0	0	0	0
2125	chr2:227567001-229237000	SBS3	3	0	1	0	1	0	0	0	0	0	0	0
2126	chr2:229237001-231861652	SBS13	3	0	3	1	0	0	0	0	0	0	0	0
2127	chr2:229237001-231861652	SBS2	3	0	2	0	0	0	0	0	0	0	0	0
2128	chr2:229237001-231861652	SBS3	3	0	3	1	0	0	0	0	0	0	0	0
2129	chr2:231866500-239362065	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
2130	chr2:231866500-239362065	SBS13	3	0	5	3	0	0	0	0	0	0	0	0
2131	chr2:231866500-239362065	SBS2	3	0	4	0	0	0	0	0	0	0	0	0
2132	chr2:231866500-239362065	SBS3	3	0	17	1	7	0	0	0	0	0	0	0
2133	chr2:23335001-25248812	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2134	chr2:23335001-25248812	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2135	chr2:23335001-25248812	SBS3	2	1	4	1	0	0	0	0	0	0	0	0
2136	chr2:239363416-240430500	SBS2	3	0	0	0	1	0	0	0	0	0	0	0
2137	chr2:239363416-240430500	SBS3	3	0	1	0	0	0	0	0	0	0	0	0
2138	chr2:240430501-241795789	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
2139	chr2:240430501-241795789	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
2140	chr2:241795790-242193529	SBS100	6	0	0	0	0	0	0	1	0	0	0	0
2141	chr2:241795790-242193529	SBS2	6	0	1	1	0	0	0	0	0	0	0	0
2142	chr2:241795790-242193529	SBS3	6	0	1	0	0	0	0	0	0	0	0	0
2143	chr2:25288132-25297786	SBS13	3	1	0	1	0	0	0	0	0	0	0	0
2144	chr2:25297798-26711237	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2145	chr2:25297798-26711237	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
2146	chr2:25297798-26711237	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2147	chr2:26712035-26811000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
2148	chr2:26811001-26956000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2149	chr2:26956001-27961478	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2150	chr2:26956001-27961478	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2151	chr2:26956001-27961478	SBS3	2	1	0	2	0	0	0	0	0	0	0	0
2152	chr2:27961513-28606094	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2153	chr2:28606177-30559967	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2154	chr2:28606177-30559967	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2155	chr2:28606177-30559967	SBS3	2	1	4	4	0	0	0	0	0	0	0	0
2156	chr2:30568647-31850375	SBS3	2	1	1	3	0	0	0	0	0	0	0	0
2157	chr2:3182001-6564132	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
2158	chr2:3182001-6564132	SBS13	2	1	1	2	0	0	0	0	0	0	0	0
2159	chr2:3182001-6564132	SBS2	2	1	1	1	0	0	0	0	0	0	0	0
2160	chr2:3182001-6564132	SBS3	2	1	4	10	0	0	0	0	0	0	0	0
2161	chr2:32129359-33618000	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
2162	chr2:32129359-33618000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2163	chr2:32129359-33618000	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
2164	chr2:32129359-33618000	SBS3	2	1	2	4	0	0	0	0	0	0	0	0
2165	chr2:33618001-36332000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2166	chr2:33618001-36332000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2167	chr2:33618001-36332000	SBS3	2	1	4	5	0	0	0	0	0	0	0	0
2168	chr2:36332001-37092411	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2169	chr2:36332001-37092411	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2170	chr2:37100442-39794000	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
2171	chr2:37100442-39794000	SBS13	2	1	1	1	0	0	0	0	0	0	0	0
2172	chr2:37100442-39794000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2173	chr2:37100442-39794000	SBS3	2	1	6	3	0	0	0	0	0	0	0	0
2174	chr2:39794001-40199451	SBS3	2	1	2	2	0	0	0	0	0	0	0	0
2175	chr2:40199495-41823000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2176	chr2:40199495-41823000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2177	chr2:40199495-41823000	SBS3	2	1	3	3	0	0	0	0	0	0	0	0
2178	chr2:41823001-42364000	SBS3	2	1	2	1	0	0	0	0	0	0	0	0
2179	chr2:42364001-42791000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
2180	chr2:42791001-43494667	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2181	chr2:43502053-45461532	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2182	chr2:43502053-45461532	SBS3	2	1	3	3	0	0	0	0	0	0	0	0
2183	chr2:45465022-48609000	SBS13	2	1	3	2	0	0	0	0	0	0	0	0
2184	chr2:45465022-48609000	SBS2	2	1	0	2	0	0	0	0	0	0	0	0
2185	chr2:45465022-48609000	SBS3	2	1	4	2	0	0	0	0	0	0	0	0
2186	chr2:48609001-49465019	SBS3	2	1	2	2	0	0	0	0	0	0	0	0
2187	chr2:49465193-50746075	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2188	chr2:49465193-50746075	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2189	chr2:49465193-50746075	SBS3	2	1	1	2	0	0	0	0	0	0	0	0
2190	chr2:50747896-53674000	SBS13	2	1	3	2	0	0	0	0	0	0	0	0
2191	chr2:50747896-53674000	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
2192	chr2:50747896-53674000	SBS3	2	1	6	4	0	0	0	0	0	0	0	0
2193	chr2:53674001-54520000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2194	chr2:53674001-54520000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2195	chr2:54696667-55220467	SBS13	4	1	1	0	0	0	0	0	0	0	0	0
2196	chr2:54696667-55220467	SBS2	4	1	0	1	0	0	0	0	0	0	0	0
2197	chr2:54696667-55220467	SBS3	4	1	0	1	1	0	0	0	0	0	0	0
2198	chr2:55497908-56029000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2199	chr2:55497908-56029000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2200	chr2:56029001-56951414	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2201	chr2:56029001-56951414	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2202	chr2:56029001-56951414	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
2203	chr2:57361954-57859000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0
2204	chr2:57859001-58251500	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2205	chr2:57859001-58251500	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2206	chr2:58251501-59758706	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2207	chr2:58251501-59758706	SBS13	2	1	3	1	0	0	0	0	0	0	0	0
2208	chr2:58251501-59758706	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2209	chr2:58251501-59758706	SBS3	2	1	1	2	0	0	0	0	0	0	0	0
2210	chr2:59761377-62584942	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2211	chr2:59761377-62584942	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
2212	chr2:59761377-62584942	SBS3	2	1	10	1	0	0	0	0	0	0	0	0
2213	chr2:62593313-63581000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2214	chr2:63581001-65453000	SBS3	2	1	2	2	0	0	0	0	0	0	0	0
2215	chr2:65453001-66552614	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
2216	chr2:65453001-66552614	SBS3	2	1	5	1	0	0	0	0	0	0	0	0
2217	chr2:6571281-9488693	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2218	chr2:6571281-9488693	SBS2	2	1	1	1	0	0	0	0	0	0	0	0
2219	chr2:6571281-9488693	SBS3	2	1	8	3	0	0	0	0	0	0	0	0
2220	chr2:66552649-69942134	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2221	chr2:66552649-69942134	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2222	chr2:66552649-69942134	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
2223	chr2:66552649-69942134	SBS3	2	1	8	1	0	0	0	0	0	0	0	0
2224	chr2:69946073-70956118	SBS13	2	1	1	1	0	0	0	0	0	0	0	0
2225	chr2:69946073-70956118	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2226	chr2:69946073-70956118	SBS3	2	1	4	2	0	0	0	0	0	0	0	0
2227	chr2:71178168-72550195	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
2228	chr2:71178168-72550195	SBS13	2	1	1	1	0	0	0	0	0	0	0	0
2229	chr2:71178168-72550195	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2230	chr2:71178168-72550195	SBS3	2	1	1	3	0	0	0	0	0	0	0	0
2231	chr2:72550989-75960000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2232	chr2:72550989-75960000	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
2233	chr2:72550989-75960000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2234	chr2:72550989-75960000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2235	chr2:72550989-75960000	SBS3	2	1	7	4	0	0	0	0	0	0	0	0
2236	chr2:752001-1538000	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
2237	chr2:752001-1538000	SBS2	1	1	1	0	0	0	0	0	0	0	0	0
2238	chr2:752001-1538000	SBS3	1	1	1	0	0	0	0	0	0	0	0	0
2239	chr2:75960001-76393439	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2240	chr2:75960001-76393439	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2241	chr2:76395056-84155214	SBS1	2	1	1	1	0	0	0	0	0	0	0	0
2242	chr2:76395056-84155214	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
2243	chr2:76395056-84155214	SBS13	2	1	3	2	0	0	0	0	0	0	0	0
2244	chr2:76395056-84155214	SBS2	2	1	6	3	0	0	0	0	0	0	0	0
2245	chr2:76395056-84155214	SBS3	2	1	10	22	0	0	0	0	0	0	0	0
2246	chr2:84155253-84675300	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
2247	chr2:84683143-85546116	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2248	chr2:84683143-85546116	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2249	chr2:84683143-85546116	SBS3	2	1	0	4	0	0	0	0	0	0	0	0
2250	chr2:85546320-88206000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2251	chr2:85546320-88206000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2252	chr2:85546320-88206000	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
2253	chr2:85546320-88206000	SBS3	2	1	7	5	0	0	0	0	0	0	0	0
2254	chr2:88206001-88548000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2255	chr2:88206001-88548000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2256	chr2:88548001-93139350	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2257	chr2:88548001-93139350	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
2258	chr2:88548001-93139350	SBS13	2	1	1	1	0	0	0	0	0	0	0	0
2259	chr2:88548001-93139350	SBS3	2	1	9	1	0	0	0	0	0	0	0	0
2260	chr2:93139351-99164729	SBS1	2	0	3	0	0	0	0	0	0	0	0	0
2261	chr2:93139351-99164729	SBS13	2	0	3	0	0	0	0	0	0	0	0	0
2262	chr2:93139351-99164729	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
2263	chr2:93139351-99164729	SBS3	2	0	11	2	0	0	0	0	0	0	0	0
2264	chr2:9492792-10388679	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
2265	chr2:99164797-99993307	SBS3	2	0	0	1	0	0	0	0	0	0	0	0
2266	chr2:99995391-100779372	SBS3	2	0	0	2	0	0	0	0	0	0	0	0
2267	chr3:1-2106000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
2268	chr3:1-2106000	SBS2	2	0	3	0	0	0	0	0	0	0	0	0
2269	chr3:1-2106000	SBS3	2	0	8	1	0	0	0	0	0	0	0	0
2270	chr3:102681001-104248000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2271	chr3:102681001-104248000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2272	chr3:102681001-104248000	SBS2	2	1	3	1	0	0	0	0	0	0	0	0
2273	chr3:102681001-104248000	SBS3	2	1	6	2	0	0	0	0	0	0	0	0
2274	chr3:10315001-11131000	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
2275	chr3:104248001-105669000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2276	chr3:104248001-105669000	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2277	chr3:104248001-105669000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2278	chr3:104248001-105669000	SBS3	2	1	2	2	0	0	0	0	0	0	0	0
2279	chr3:105669001-106641000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2280	chr3:105669001-106641000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2281	chr3:106641001-107185000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2282	chr3:107185001-107955000	SBS3	2	1	1	2	0	0	0	0	0	0	0	0
2283	chr3:108136001-108647000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2284	chr3:108136001-108647000	SBS3	2	1	0	4	0	0	0	0	0	0	0	0
2285	chr3:108647001-109190000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2286	chr3:108647001-109190000	SBS3	2	1	1	2	0	0	0	0	0	0	0	0
2287	chr3:109190001-109528500	SBS13	1	1	1	0	0	0	0	0	0	0	0	0
2288	chr3:109190001-109528500	SBS2	1	1	2	0	0	0	0	0	0	0	0	0
2289	chr3:109190001-109528500	SBS3	1	1	2	0	0	0	0	0	0	0	0	0
2290	chr3:109528501-111528000	SBS13	2	1	3	1	0	0	0	0	0	0	0	0
2291	chr3:109528501-111528000	SBS3	2	1	3	3	0	0	0	0	0	0	0	0
2292	chr3:11131001-11739762	SBS100	2	0	0	1	0	0	0	0	0	0	0	0
2293	chr3:11131001-11739762	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
2294	chr3:111528001-112274459	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2295	chr3:111528001-112274459	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
2296	chr3:112280105-115167000	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
2297	chr3:112280105-115167000	SBS13	2	1	1	2	0	0	0	0	0	0	0	0
2298	chr3:112280105-115167000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2299	chr3:112280105-115167000	SBS3	2	1	4	4	0	0	0	0	0	0	0	0
2300	chr3:115167001-116781000	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2301	chr3:115167001-116781000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2302	chr3:115167001-116781000	SBS3	2	1	1	3	0	0	0	0	0	0	0	0
2303	chr3:116781001-119181000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2304	chr3:116781001-119181000	SBS3	2	1	4	6	0	0	0	0	0	0	0	0
2305	chr3:120859001-121401500	SBS2	2	0	1	0	0	0	0	0	0	0	0	0
2306	chr3:12117001-13661000	SBS1	2	0	0	1	0	0	0	0	0	0	0	0
2307	chr3:12117001-13661000	SBS100	2	0	0	1	0	0	0	0	0	0	0	0
2308	chr3:12117001-13661000	SBS13	2	0	3	0	0	0	0	0	0	0	0	0
2309	chr3:12117001-13661000	SBS3	2	0	1	1	0	0	0	0	0	0	0	0
2310	chr3:121401501-127426682	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2311	chr3:121401501-127426682	SBS13	2	1	4	0	0	0	0	0	0	0	0	0
2312	chr3:121401501-127426682	SBS2	2	1	2	1	0	0	0	0	0	0	0	0
2313	chr3:121401501-127426682	SBS3	2	1	23	14	0	0	0	0	0	0	0	0
2314	chr3:127426725-129366344	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2315	chr3:127426725-129366344	SBS3	2	1	0	1	0	0	0	0	0	0	0	0
2316	chr3:129366345-129848871	SBS3	3	2	0	0	1	0	0	0	0	0	0	0
2317	chr3:129848872-130675000	SBS3	2	1	10	2	0	0	0	0	0	0	0	0
2318	chr3:130675001-131034000	SBS3	2	1	0	3	0	0	0	0	0	0	0	0
2319	chr3:131034001-132035059	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
2320	chr3:131034001-132035059	SBS13	2	1	0	1	0	0	0	0	0	0	0	0
2321	chr3:131034001-132035059	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2322	chr3:132035100-132236000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2323	chr3:132236001-134793000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2324	chr3:132236001-134793000	SBS2	2	1	0	1	0	0	0	0	0	0	0	0
2325	chr3:132236001-134793000	SBS3	2	1	7	4	0	0	0	0	0	0	0	0
2326	chr3:134793001-135888000	SBS1	2	1	0	1	0	0	0	0	0	0	0	0
2327	chr3:134793001-135888000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2328	chr3:134793001-135888000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2329	chr3:134793001-135888000	SBS3	2	1	1	1	0	0	0	0	0	0	0	0
2330	chr3:135888001-136666646	SBS3	2	1	3	1	0	0	0	0	0	0	0	0
2331	chr3:13661001-14097000	SBS1	2	0	1	0	0	0	0	0	0	0	0	0
2332	chr3:13661001-14097000	SBS100	2	0	1	0	0	0	0	0	0	0	0	0
2333	chr3:136672916-137068000	SBS3	2	1	0	2	0	0	0	0	0	0	0	0
2334	chr3:137068001-138023000	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2335	chr3:137068001-138023000	SBS3	2	1	2	4	0	0	0	0	0	0	0	0
2336	chr3:138023001-141464443	SBS13	2	1	0	2	0	0	0	0	0	0	0	0
2337	chr3:138023001-141464443	SBS2	2	1	0	3	0	0	0	0	0	0	0	0
2338	chr3:138023001-141464443	SBS3	2	1	4	9	0	0	0	0	0	0	0	0
2339	chr3:14097001-14611469	SBS13	2	0	1	0	0	0	0	0	0	0	0	0
2340	chr3:141465592-144769082	SBS100	2	1	0	1	0	0	0	0	0	0	0	0
2341	chr3:141465592-144769082	SBS13	2	1	1	0	0	0	0	0	0	0	0	0
2342	chr3:141465592-144769082	SBS2	2	1	2	0	0	0	0	0	0	0	0	0
2343	chr3:141465592-144769082	SBS3	2	1	7	5	0	0	0	0	0	0	0	0
2344	chr3:144774538-146051000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2345	chr3:144774538-146051000	SBS3	2	1	0	5	0	0	0	0	0	0	0	0
2346	chr3:146051001-146667000	SBS13	2	1	2	0	0	0	0	0	0	0	0	0
2347	chr3:146051001-146667000	SBS2	2	1	1	0	0	0	0	0	0	0	0	0
2348	chr3:146051001-146667000	SBS3	2	1	2	0	0	0	0	0	0	0	0	0
2349	chr3:14611470-14644394	SBS3	4	0	1	0	0	0	0	0	0	0	0	0
2350	chr3:14644395-15806155	SBS3	5	0	1	0	1	0	0	0	0	0	0	0
2351	chr3:146667001-147760590	SBS3	2	1	4	2	0	0	0	0	0	0	0	0
