	segment_id	sig_max	major_cn	minor_cn	N1	N4	N2	N3	N6	N9	N5	N7	N10	N8
647	chr18:35383406-36136780	SBS3	3	2	3	0	0	0	0	0	0	0	0	0
648	chr18:36136781-38294574	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
649	chr18:36136781-38294574	SBS3	3	2	9	0	2	4	0	0	0	0	0	0
650	chr18:38302851-38740836	SBS3	5	2	5	0	2	0	0	0	0	0	0	0
651	chr18:38809181-40715874	SBS1	3	2	2	0	0	0	0	0	0	0	0	0
652	chr18:38809181-40715874	SBS100	3	2	1	0	0	0	0	0	0	0	0	0
653	chr18:38809181-40715874	SBS3	3	2	13	0	2	3	0	0	0	0	0	0
654	chr18:40715912-43157937	SBS1	3	2	2	0	0	0	0	0	0	0	0	0
655	chr18:40715912-43157937	SBS100	3	2	1	0	0	0	0	0	0	0	0	0
656	chr18:40715912-43157937	SBS3	3	2	16	0	0	0	0	0	0	0	0	0
657	chr18:43157938-43353148	SBS3	3	3	4	0	0	0	0	0	0	0	0	0
658	chr18:43353149-43958615	SBS3	3	1	1	0	1	0	0	0	0	0	0	0
659	chr18:43958616-44700788	SBS100	5	1	0	0	1	0	0	0	0	0	0	0
660	chr18:43958616-44700788	SBS3	5	1	3	1	1	1	0	0	0	0	0	0
661	chr18:44700853-45612962	SBS3	5	1	2	0	3	0	0	0	0	0	0	0
662	chr18:45612963-46796192	SBS1	6	1	1	0	0	0	0	0	0	0	0	0
663	chr18:45612963-46796192	SBS3	6	1	14	0	1	0	0	0	2	0	0	0
664	chr18:46796193-46900144	SBS3	6	1	0	0	1	0	0	0	0	0	0	0
665	chr18:46900145-48864289	SBS3	5	1	9	0	1	1	0	0	1	0	0	0
666	chr18:48864325-49579742	SBS3	5	1	1	0	1	0	0	0	0	0	0	0
667	chr18:49579829-50362701	SBS3	5	1	4	0	0	0	0	0	1	0	0	0
668	chr18:50362817-51729500	SBS3	5	1	4	0	3	0	0	0	0	0	0	0
669	chr18:51729501-53279685	SBS100	6	1	1	0	0	0	0	0	0	0	0	0
670	chr18:51729501-53279685	SBS3	6	1	15	0	0	2	1	0	0	0	0	0
671	chr18:53279686-54805835	SBS1	8	1	0	0	1	0	0	0	0	0	0	0
672	chr18:53279686-54805835	SBS3	8	1	11	0	4	0	0	0	1	0	0	2
673	chr18:54805836-55258369	SBS3	6	1	3	0	2	0	0	0	0	0	0	0
674	chr18:55271330-60472863	SBS1	6	1	1	0	1	0	0	0	0	0	0	0
675	chr18:55271330-60472863	SBS3	6	1	36	1	13	5	2	0	1	0	0	0
676	chr18:60483836-61924628	SBS1	6	1	0	0	1	0	0	0	0	0	0	0
677	chr18:60483836-61924628	SBS100	6	1	1	0	0	0	0	0	0	0	0	0
678	chr18:60483836-61924628	SBS3	6	1	9	0	1	0	0	0	0	0	0	0
679	chr18:62066758-62289465	SBS3	8	1	1	0	0	0	0	0	0	0	0	0
680	chr18:62307577-63180070	SBS100	8	1	0	0	0	0	0	0	0	1	0	0
681	chr18:62307577-63180070	SBS3	8	1	2	0	0	1	0	0	0	0	0	1
682	chr18:63180071-63337066	SBS3	7	1	1	0	0	0	0	0	0	0	0	0
683	chr18:63337142-65507331	SBS100	7	1	2	0	1	0	0	0	0	0	0	0
684	chr18:63337142-65507331	SBS3	7	1	17	1	4	2	1	0	1	2	0	0
685	chr18:65507414-66363807	SBS100	7	1	1	1	0	0	0	0	0	0	0	0
686	chr18:65507414-66363807	SBS3	7	1	10	0	1	1	0	0	2	1	0	0
687	chr18:66365344-66414691	SBS3	7	1	1	0	0	0	0	0	0	0	0	0
688	chr18:66414692-66857633	SBS100	5	1	1	0	0	0	0	0	0	0	0	0
689	chr18:66414692-66857633	SBS3	5	1	3	0	0	0	0	0	0	0	0	0
690	chr18:66857634-67155770	SBS3	10	1	3	0	1	0	0	0	0	0	0	0
691	chr18:67155810-67296149	SBS3	10	1	0	0	0	1	0	0	0	0	0	0
692	chr18:67296201-68467376	SBS1	10	1	2	0	0	1	0	0	0	0	0	0
693	chr18:67296201-68467376	SBS100	10	1	1	0	0	0	0	0	0	0	0	0
694	chr18:67296201-68467376	SBS3	10	1	20	0	5	0	0	0	0	0	0	1
695	chr18:68467377-68650712	SBS100	5	1	1	0	0	0	0	0	0	0	0	0
696	chr18:68467377-68650712	SBS3	5	1	3	0	0	1	0	0	0	0	0	0
697	chr18:68692954-68893133	SBS3	10	1	0	0	0	0	0	0	0	0	1	0
698	chr18:68893134-71358657	SBS100	5	1	3	0	0	0	0	0	0	0	0	0
699	chr18:68893134-71358657	SBS3	5	1	18	0	5	0	0	0	1	0	0	0
700	chr18:71359281-72534024	SBS1	5	1	1	0	1	0	0	0	0	0	0	0
701	chr18:71359281-72534024	SBS100	5	1	3	0	0	0	0	0	0	0	0	0
702	chr18:71359281-72534024	SBS3	5	1	5	0	4	0	0	0	0	0	0	0
703	chr18:72570405-72731273	SBS3	5	1	1	0	0	0	0	0	0	0	0	0
704	chr18:72752023-73897618	SBS1	5	1	1	0	0	0	0	0	0	0	0	0
705	chr18:72752023-73897618	SBS100	5	1	1	0	0	0	0	0	0	0	0	0
706	chr18:72752023-73897618	SBS3	5	1	15	0	3	0	0	0	0	0	0	0
707	chr18:73897619-74595066	SBS3	6	1	6	1	0	0	0	0	0	0	0	0
708	chr18:74595067-74595082	SBS3	5	1	1	0	0	0	0	0	0	0	0	0
709	chr18:74595083-74720938	SBS3	6	1	1	0	0	0	0	0	0	0	0	0
710	chr18:74720939-80250809	SBS1	5	1	3	0	1	0	0	0	0	0	0	0
711	chr18:74720939-80250809	SBS100	5	1	3	0	0	0	0	0	0	0	0	0
712	chr18:74720939-80250809	SBS3	5	1	41	1	7	2	0	0	2	0	0	0
713	chr18:9344286-11219270	SBS1	2	1	2	0	0	0	0	0	0	0	0	0
714	chr18:9344286-11219270	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
715	chr18:9344286-11219270	SBS3	2	1	6	0	1	0	0	0	0	0	0	0
716	chr19:1-2897080	SBS1	2	0	2	0	0	0	0	0	0	0	0	0
717	chr19:1-2897080	SBS100	2	0	1	0	0	0	0	0	0	0	0	0
718	chr19:1-2897080	SBS3	2	0	12	0	0	0	0	0	0	0	0	0
719	chr19:10238713-11133597	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
720	chr19:10238713-11133597	SBS3	2	2	3	0	0	0	0	0	0	0	0	0
721	chr19:11142048-11909267	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
722	chr19:11142048-11909267	SBS3	2	2	6	0	0	0	0	0	0	0	0	0
723	chr19:11909300-12996500	SBS3	2	2	3	0	2	0	0	0	0	0	0	0
724	chr19:12996501-13099000	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
725	chr19:13099001-13498244	SBS3	2	2	5	0	0	0	0	0	0	0	0	0
726	chr19:13498298-13926680	SBS3	3	2	1	0	2	0	0	0	0	0	0	0
727	chr19:14017425-14712000	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
728	chr19:14017425-14712000	SBS3	3	2	8	0	0	1	0	0	0	0	0	0
729	chr19:14712001-16643463	SBS1	2	2	0	0	1	0	0	0	0	0	0	0
730	chr19:14712001-16643463	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
731	chr19:14712001-16643463	SBS3	2	2	11	0	1	0	0	0	0	0	0	0
732	chr19:16645699-19334885	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
733	chr19:16645699-19334885	SBS3	2	2	18	0	0	0	0	0	0	0	0	0
734	chr19:19335372-21815693	SBS100	2	2	2	0	0	0	0	0	0	0	0	0
735	chr19:19335372-21815693	SBS3	2	2	25	0	3	0	0	0	0	0	0	0
736	chr19:21815839-23935867	SBS1	2	2	2	0	1	0	0	0	0	0	0	0
737	chr19:21815839-23935867	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
738	chr19:21815839-23935867	SBS3	2	2	32	0	3	0	0	0	0	0	0	0
739	chr19:23937867-25844926	SBS3	2	2	7	0	1	0	0	0	0	0	0	0
740	chr19:25844927-27886860	SBS3	2	1	8	0	0	0	0	0	0	0	0	0
741	chr19:27887158-28941133	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
742	chr19:27887158-28941133	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
743	chr19:27887158-28941133	SBS3	2	1	7	0	1	0	0	0	0	0	0	0
744	chr19:28941517-30164577	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
745	chr19:28941517-30164577	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
746	chr19:28941517-30164577	SBS3	2	1	10	0	0	0	0	0	0	0	0	0
747	chr19:2897081-3678549	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
748	chr19:2897081-3678549	SBS100	2	2	0	0	2	0	0	0	0	0	0	0
749	chr19:2897081-3678549	SBS3	2	2	3	0	2	0	0	0	0	0	0	0
750	chr19:30164578-31160303	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
751	chr19:30164578-31160303	SBS3	1	1	5	0	0	0	0	0	0	0	0	0
752	chr19:31160304-31346000	SBS3	2	1	3	0	0	0	0	0	0	0	0	0
753	chr19:31346001-31750799	SBS100	1	1	1	0	0	0	0	0	0	0	0	0
754	chr19:31346001-31750799	SBS3	1	1	5	0	0	0	0	0	0	0	0	0
755	chr19:31750800-35958721	SBS1	3	1	6	0	0	0	0	0	0	0	0	0
756	chr19:31750800-35958721	SBS100	3	1	4	0	0	0	0	0	0	0	0	0
757	chr19:31750800-35958721	SBS3	3	1	58	0	1	3	0	0	0	0	0	0
758	chr19:35958722-35974117	SBS3	6	1	0	0	0	1	0	0	0	0	0	0
759	chr19:35974118-38640407	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
760	chr19:35974118-38640407	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
761	chr19:35974118-38640407	SBS3	3	1	8	0	0	0	0	0	0	0	0	0
762	chr19:3678550-7019000	SBS1	2	1	2	0	0	0	0	0	0	0	0	0
763	chr19:3678550-7019000	SBS100	2	1	2	0	1	0	0	0	0	0	0	0
764	chr19:3678550-7019000	SBS3	2	1	12	0	2	0	0	0	0	0	0	0
765	chr19:38686001-41845684	SBS1	3	1	4	0	0	0	0	0	0	0	0	0
766	chr19:38686001-41845684	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
767	chr19:38686001-41845684	SBS3	3	1	42	0	0	0	0	0	0	0	0	0
768	chr19:41852582-44932141	SBS1	3	1	2	0	0	1	0	0	0	0	0	0
769	chr19:41852582-44932141	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
770	chr19:41852582-44932141	SBS3	3	1	48	0	0	1	0	0	0	0	0	0
771	chr19:44932142-46729317	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
772	chr19:44932142-46729317	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
773	chr19:44932142-46729317	SBS3	2	1	13	0	1	0	0	0	0	0	0	0
774	chr19:46729353-57508792	SBS1	2	1	8	0	0	0	0	0	0	0	0	0
775	chr19:46729353-57508792	SBS100	2	1	2	0	1	0	0	0	0	0	0	0
776	chr19:46729353-57508792	SBS3	2	1	81	0	6	0	0	0	0	0	0	0
777	chr19:57516175-57525693	SBS3	2	0	0	0	1	0	0	0	0	0	0	0
778	chr19:57525823-58477492	SBS3	2	0	3	0	1	0	0	0	0	0	0	0
779	chr19:58477493-58617616	SBS3	1	0	2	0	0	0	0	0	0	0	0	0
780	chr19:7019001-8022143	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
781	chr19:7019001-8022143	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
782	chr19:7019001-8022143	SBS3	2	2	5	0	0	0	0	0	0	0	0	0
783	chr19:8030470-10226839	SBS3	2	2	27	0	3	0	0	0	0	0	0	0
784	chr1:1-1713676	SBS1	3	0	4	0	0	0	0	0	0	0	0	0
785	chr1:1-1713676	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
786	chr1:1-1713676	SBS3	3	0	31	0	0	0	0	0	0	0	0	0
787	chr1:101159161-105732382	SBS100	2	1	4	0	0	0	0	0	0	0	0	0
788	chr1:101159161-105732382	SBS3	2	1	28	0	3	0	0	0	0	0	0	0
789	chr1:105732438-123605522	SBS1	2	1	8	0	1	0	0	0	0	0	0	0
790	chr1:105732438-123605522	SBS100	2	1	5	0	1	0	0	0	0	0	0	0
791	chr1:105732438-123605522	SBS3	2	1	70	0	7	0	0	0	0	0	0	0
792	chr1:12410052-15323000	SBS3	3	0	16	0	3	2	0	0	0	0	0	0
793	chr1:124402421-143546408	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
794	chr1:124402421-143546408	SBS100	3	2	2	0	1	0	0	0	0	0	0	0
795	chr1:124402421-143546408	SBS3	3	2	18	0	0	0	0	0	0	0	0	0
796	chr1:143549717-147050678	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
797	chr1:143549717-147050678	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
798	chr1:143549717-147050678	SBS3	3	1	10	0	1	0	0	0	0	0	0	0
799	chr1:147050679-150624909	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
800	chr1:147050679-150624909	SBS3	3	1	10	0	1	0	0	0	0	0	0	0
801	chr1:150624910-150896417	SBS3	4	1	0	0	1	1	0	0	0	0	0	0
802	chr1:150896462-151230320	SBS3	4	1	1	0	0	0	0	0	0	0	0	0
803	chr1:151230321-151240135	SBS3	7	1	0	0	1	0	0	0	0	0	0	0
804	chr1:151240136-151395263	SBS100	4	1	1	0	0	0	0	0	0	0	0	0
805	chr1:151240136-151395263	SBS3	4	1	2	0	0	0	0	0	0	0	0	0
806	chr1:151395444-151892837	SBS3	4	1	2	0	2	1	0	0	0	0	0	0
807	chr1:151892903-152054000	SBS3	4	1	3	0	0	1	0	0	0	0	0	0
808	chr1:152054001-152342532	SBS1	4	1	0	1	0	0	0	0	0	0	0	0
809	chr1:152054001-152342532	SBS3	4	1	7	1	0	0	0	0	0	0	0	0
810	chr1:152342565-152728715	SBS3	4	1	2	0	0	0	0	0	0	0	0	0
811	chr1:152741026-153555387	SBS3	4	1	3	0	1	0	0	0	0	0	0	0
812	chr1:15323001-23240232	SBS1	2	0	4	0	0	0	0	0	0	0	0	0
813	chr1:15323001-23240232	SBS100	2	0	2	0	0	0	0	0	0	0	0	0
814	chr1:15323001-23240232	SBS3	2	0	50	0	1	0	0	0	0	0	0	0
815	chr1:153555388-157421489	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
816	chr1:153555388-157421489	SBS100	3	1	2	0	1	0	0	0	0	0	0	0
817	chr1:153555388-157421489	SBS3	3	1	23	0	4	0	0	0	0	0	0	0
818	chr1:157421737-161422209	SBS1	3	1	5	0	0	0	0	0	0	0	0	0
819	chr1:157421737-161422209	SBS100	3	1	3	0	0	0	0	0	0	0	0	0
820	chr1:157421737-161422209	SBS3	3	1	49	0	2	1	0	0	0	0	0	0
821	chr1:161422228-163071575	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
822	chr1:161422228-163071575	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
823	chr1:161422228-163071575	SBS3	3	1	11	0	2	0	0	0	0	0	0	0
824	chr1:163071622-163234826	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
825	chr1:163234827-163330676	SBS3	5	1	2	0	0	0	0	0	0	0	0	0
826	chr1:163330677-167484505	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
827	chr1:163330677-167484505	SBS3	3	1	27	0	4	0	0	0	0	0	0	0
828	chr1:167484540-169049247	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
829	chr1:167484540-169049247	SBS3	3	1	4	0	0	1	0	0	0	0	0	0
830	chr1:169049320-173409354	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
831	chr1:169049320-173409354	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
832	chr1:169049320-173409354	SBS3	3	1	20	0	2	1	0	0	0	0	0	0
833	chr1:1718923-12393083	SBS1	3	0	2	0	1	0	0	0	0	0	0	0
834	chr1:1718923-12393083	SBS100	3	0	0	0	0	1	0	0	0	0	0	0
835	chr1:1718923-12393083	SBS3	3	0	25	0	13	4	0	0	0	0	0	0
836	chr1:173410214-179230969	SBS1	3	1	0	0	1	0	0	0	0	0	0	0
837	chr1:173410214-179230969	SBS100	3	1	4	0	1	0	0	0	0	0	0	0
838	chr1:173410214-179230969	SBS3	3	1	31	0	4	7	0	0	0	0	0	0
839	chr1:179230970-181246366	SBS100	3	2	4	0	0	0	0	0	0	0	0	0
840	chr1:179230970-181246366	SBS3	3	2	9	0	4	2	0	0	0	0	0	0
841	chr1:181246422-183523588	SBS1	3	2	1	0	0	0	0	0	0	0	0	0
842	chr1:181246422-183523588	SBS100	3	2	2	0	0	0	0	0	0	0	0	0
843	chr1:181246422-183523588	SBS3	3	2	12	0	4	1	0	0	0	0	0	0
844	chr1:183523636-184673946	SBS3	3	2	4	0	0	0	0	0	0	0	0	0
845	chr1:184673947-186295824	SBS100	3	3	1	0	0	0	0	0	0	0	0	0
846	chr1:184673947-186295824	SBS3	3	3	10	0	0	1	0	0	0	0	0	0
847	chr1:186295861-186705414	SBS3	3	3	1	0	0	0	0	0	0	0	0	0
848	chr1:186705448-186789711	SBS3	3	3	1	0	0	0	0	0	0	0	0	0
849	chr1:186789712-187218926	SBS3	3	2	4	0	0	0	0	0	0	0	0	0
850	chr1:187303669-187471988	SBS1	3	2	0	0	1	0	0	0	0	0	0	0
851	chr1:187489154-188902973	SBS3	3	2	7	0	5	0	0	0	0	0	0	0
852	chr1:188902991-192064001	SBS100	3	2	1	0	0	0	0	0	0	0	0	0
853	chr1:188902991-192064001	SBS3	3	2	11	0	4	1	0	0	0	0	0	0
854	chr1:192211040-192712294	SBS3	3	2	4	0	1	0	0	0	0	0	0	0
855	chr1:192712295-198197263	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
856	chr1:192712295-198197263	SBS100	2	2	0	0	2	0	0	0	0	0	0	0
857	chr1:192712295-198197263	SBS3	2	2	25	0	18	0	0	0	0	0	0	0
858	chr1:198219774-200839545	SBS1	2	2	0	0	1	0	0	0	0	0	0	0
859	chr1:198219774-200839545	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
860	chr1:198219774-200839545	SBS3	2	2	9	0	3	0	0	0	0	0	0	0
861	chr1:200839589-201266000	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
862	chr1:200839589-201266000	SBS3	2	2	2	0	0	0	0	0	0	0	0	0
863	chr1:201313001-202862398	SBS3	2	2	7	0	1	0	0	0	0	0	0	0
864	chr1:202862447-204691384	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
865	chr1:202862447-204691384	SBS3	2	2	9	0	1	0	0	0	0	0	0	0
866	chr1:204691417-208068886	SBS3	2	2	6	0	3	0	0	0	0	0	0	0
867	chr1:208068899-212858189	SBS1	2	2	4	0	1	0	0	0	0	0	0	0
868	chr1:208068899-212858189	SBS100	2	2	0	0	2	0	0	0	0	0	0	0
869	chr1:208068899-212858189	SBS3	2	2	29	0	8	0	0	0	0	0	0	0
870	chr1:212858229-213259657	SBS3	2	2	1	0	0	0	0	0	0	0	0	0
871	chr1:213259798-214884567	SBS3	2	2	10	0	4	0	0	0	0	0	0	0
872	chr1:214891759-214996225	SBS3	2	2	0	0	1	0	0	0	0	0	0	0
873	chr1:215002499-218114412	SBS1	2	2	3	0	0	0	0	0	0	0	0	0
874	chr1:215002499-218114412	SBS100	2	2	0	0	1	0	0	0	0	0	0	0
875	chr1:215002499-218114412	SBS3	2	2	9	0	3	0	0	0	0	0	0	0
876	chr1:218114413-222942997	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
877	chr1:218114413-222942997	SBS100	2	1	2	0	0	0	0	0	0	0	0	0
878	chr1:218114413-222942997	SBS3	2	1	30	0	0	0	0	0	0	0	0	0
879	chr1:222942998-224273265	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
880	chr1:222942998-224273265	SBS3	2	2	8	0	0	0	0	0	0	0	0	0
881	chr1:224273370-227987264	SBS3	2	2	19	0	2	0	0	0	0	0	0	0
882	chr1:227990145-228813380	SBS3	2	2	5	0	0	0	0	0	0	0	0	0
883	chr1:228813415-230892589	SBS100	2	2	0	0	1	0	0	0	0	0	0	0
884	chr1:228813415-230892589	SBS3	2	2	12	0	2	0	0	0	0	0	0	0
885	chr1:230897763-234364176	SBS3	2	2	17	0	4	0	0	0	0	0	0	0
886	chr1:23346359-24311466	SBS3	2	0	1	0	0	0	0	0	0	0	0	0
887	chr1:234541449-235150657	SBS3	2	2	3	0	0	0	0	0	0	0	0	0
888	chr1:235150658-235201903	SBS3	3	2	2	0	0	0	0	0	0	0	0	0
889	chr1:235201904-239284602	SBS1	2	2	1	0	1	0	0	0	0	0	0	0
890	chr1:235201904-239284602	SBS100	2	2	3	0	0	0	0	0	0	0	0	0
891	chr1:235201904-239284602	SBS3	2	2	19	0	2	0	0	0	0	0	0	0
892	chr1:239284642-244118322	SBS1	2	2	1	0	0	0	0	0	0	0	0	0
893	chr1:239284642-244118322	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
894	chr1:239284642-244118322	SBS3	2	2	26	0	3	0	0	0	0	0	0	0
895	chr1:24311467-25431335	SBS1	3	0	2	0	0	0	0	0	0	0	0	0
896	chr1:24311467-25431335	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
897	chr1:24311467-25431335	SBS3	3	0	4	0	0	2	0	0	0	0	0	0
898	chr1:244118431-246073691	SBS1	2	2	2	0	0	0	0	0	0	0	0	0
899	chr1:244118431-246073691	SBS3	2	2	20	0	0	0	0	0	0	0	0	0
900	chr1:246081029-248956422	SBS1	2	2	3	0	0	0	0	0	0	0	0	0
901	chr1:246081029-248956422	SBS100	2	2	1	0	0	0	0	0	0	0	0	0
902	chr1:246081029-248956422	SBS3	2	2	23	0	2	0	0	0	0	0	0	0
903	chr1:25432091-28251168	SBS1	3	0	1	0	0	0	0	0	0	0	0	0
904	chr1:25432091-28251168	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
905	chr1:25432091-28251168	SBS3	3	0	9	0	3	1	0	0	0	0	0	0
906	chr1:28256959-35387467	SBS1	3	0	2	0	1	0	0	0	0	0	0	0
907	chr1:28256959-35387467	SBS100	3	0	1	0	0	0	0	0	0	0	0	0
908	chr1:28256959-35387467	SBS3	3	0	34	0	1	2	0	0	0	0	0	0
909	chr1:35387780-36164135	SBS3	3	0	2	0	0	0	0	0	0	0	0	0
910	chr1:36164170-38898000	SBS1	3	0	3	0	0	0	0	0	0	0	0	0
911	chr1:36164170-38898000	SBS100	3	0	3	0	0	0	0	0	0	0	0	0
912	chr1:36164170-38898000	SBS3	3	0	19	0	0	1	0	0	0	0	0	0
913	chr1:38898001-45031040	SBS1	3	1	4	0	0	1	0	0	0	0	0	0
914	chr1:38898001-45031040	SBS100	3	1	3	0	0	0	0	0	0	0	0	0
915	chr1:38898001-45031040	SBS3	3	1	30	0	2	2	0	0	0	0	0	0
916	chr1:45031087-45543934	SBS3	3	1	3	0	0	1	0	0	0	0	0	0
917	chr1:45543983-46326144	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
918	chr1:45543983-46326144	SBS3	3	1	3	0	0	0	0	0	0	0	0	0
919	chr1:46348473-49117367	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
920	chr1:46348473-49117367	SBS3	3	1	20	0	2	0	0	0	0	0	0	0
921	chr1:49127355-49969637	SBS3	3	1	6	0	0	1	0	0	0	0	0	0
922	chr1:49977308-52404673	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
923	chr1:49977308-52404673	SBS3	3	1	15	0	5	0	0	0	0	0	0	0
924	chr1:52431885-56697626	SBS1	3	1	2	0	0	0	0	0	0	0	0	0
925	chr1:52431885-56697626	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
926	chr1:52431885-56697626	SBS3	3	1	17	0	1	2	0	0	0	0	0	0
927	chr1:56697792-62417534	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
928	chr1:56697792-62417534	SBS100	3	1	3	0	0	0	0	0	0	0	0	0
929	chr1:56697792-62417534	SBS3	3	1	23	0	2	4	0	0	0	0	0	0
930	chr1:62446466-62562275	SBS3	3	1	1	0	0	0	0	0	0	0	0	0
931	chr1:62576904-66164534	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
932	chr1:62576904-66164534	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
933	chr1:62576904-66164534	SBS3	3	1	15	0	1	0	0	0	0	0	0	0
934	chr1:66164616-67410925	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
935	chr1:66164616-67410925	SBS3	3	1	2	0	1	1	0	0	0	0	0	0
936	chr1:67411026-69409011	SBS3	3	1	15	0	1	2	0	0	0	0	0	0
937	chr1:69409085-72918128	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
938	chr1:69409085-72918128	SBS100	3	1	0	0	1	0	0	0	0	0	0	0
939	chr1:69409085-72918128	SBS3	3	1	26	0	3	2	0	0	0	0	0	0
940	chr1:72918225-75754668	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
941	chr1:72918225-75754668	SBS3	3	1	22	0	3	0	0	0	0	0	0	0
942	chr1:75760057-77514594	SBS1	3	1	0	0	1	0	0	0	0	0	0	0
943	chr1:75760057-77514594	SBS3	3	1	8	0	0	0	0	0	0	0	0	0
944	chr1:77514757-78781831	SBS3	3	1	10	0	0	0	0	0	0	0	0	0
945	chr1:78781879-79847541	SBS1	3	1	0	0	0	1	0	0	0	0	0	0
946	chr1:78781879-79847541	SBS3	3	1	5	0	1	1	0	0	0	0	0	0
947	chr1:79847588-80606210	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
948	chr1:79847588-80606210	SBS3	3	1	4	0	1	0	0	0	0	0	0	0
949	chr1:80606251-82919061	SBS1	3	1	1	0	0	1	0	0	0	0	0	0
950	chr1:80606251-82919061	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
951	chr1:80606251-82919061	SBS3	3	1	16	0	3	0	0	0	0	0	0	0
952	chr1:82921002-88410924	SBS1	3	1	0	0	1	0	0	0	0	0	0	0
953	chr1:82921002-88410924	SBS100	3	1	2	0	0	0	0	0	0	0	0	0
954	chr1:82921002-88410924	SBS3	3	1	30	0	4	2	0	0	0	0	0	0
955	chr1:88413971-89596440	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
956	chr1:88413971-89596440	SBS3	3	1	7	0	0	1	0	0	0	0	0	0
957	chr1:89596441-95145648	SBS1	3	1	1	0	0	0	0	0	0	0	0	0
958	chr1:89596441-95145648	SBS100	3	1	1	0	0	0	0	0	0	0	0	0
959	chr1:89596441-95145648	SBS3	3	1	31	0	1	1	0	0	0	0	0	0
960	chr1:95145649-101159123	SBS1	2	1	1	0	0	0	0	0	0	0	0	0
961	chr1:95145649-101159123	SBS100	2	1	1	0	0	0	0	0	0	0	0	0
962	chr1:95145649-101159123	SBS3	2	1	23	0	3	0	0	0	0	0	0	0
963	chr20:1-537212	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
964	chr20:1-537212	SBS3	1	1	4	0	0	0	0	0	0	0	0	0
965	chr20:12364178-13282854	SBS3	2	1	5	0	0	0	0	0	0	0	0	0
966	chr20:13283037-13333073	SBS3	2	1	1	0	0	0	0	0	0	0	0	0
967	chr20:13333074-15878207	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
968	chr20:13333074-15878207	SBS3	1	1	13	0	0	0	0	0	0	0	0	0
969	chr20:15878369-19507431	SBS1	1	1	1	0	0	0	0	0	0	0	0	0
970	chr20:15878369-19507431	SBS3	1	1	8	0	0	0	0	0	0	0	0	0
