	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3
968	chr8:79832130-90816389	SBS1	2	2	0	1	0
969	chr8:79832130-90816389	SBS13	2	2	1	2	0
970	chr8:79832130-90816389	SBS2	2	2	1	0	0
971	chr8:79832130-90816389	SBS3	2	2	14	4	0
972	chr8:79832130-90816389	SBS5	2	2	9	6	0
973	chr8:79832130-90816389	SBS8	2	2	7	7	0
974	chr8:90816390-100412040	SBS1	3	3	0	1	0
975	chr8:90816390-100412040	SBS13	3	3	1	2	0
976	chr8:90816390-100412040	SBS2	3	3	0	3	2
977	chr8:90816390-100412040	SBS3	3	3	5	7	2
978	chr8:90816390-100412040	SBS5	3	3	8	4	5
979	chr8:90816390-100412040	SBS8	3	3	3	3	2
980	chr9:1-23984813	SBS1	1	0	3	0	0
981	chr9:1-23984813	SBS13	1	0	4	0	0
982	chr9:1-23984813	SBS2	1	0	2	0	0
983	chr9:1-23984813	SBS3	1	0	12	0	0
984	chr9:1-23984813	SBS5	1	0	10	0	0
985	chr9:1-23984813	SBS8	1	0	7	0	0
986	chr9:23984814-24093942	SBS8	1	1	1	0	0
987	chr9:24096809-24109577	SBS13	1	1	1	0	0
988	chr9:24096809-24109577	SBS3	1	1	1	0	0
989	chr9:24123009-31233532	SBS13	1	0	2	0	0
990	chr9:24123009-31233532	SBS3	1	0	2	0	0
991	chr9:24123009-31233532	SBS5	1	0	2	0	0
992	chr9:24123009-31233532	SBS8	1	0	5	0	0
993	chr9:31233533-44377362	SBS13	1	1	1	0	0
994	chr9:31233533-44377362	SBS2	1	1	1	0	0
995	chr9:31233533-44377362	SBS3	1	1	15	0	0
996	chr9:31233533-44377362	SBS5	1	1	8	0	0
997	chr9:31233533-44377362	SBS8	1	1	5	0	0
998	chr9:44377363-87112916	SBS1	1	1	5	0	0
999	chr9:44377363-87112916	SBS13	1	1	5	0	0
1000	chr9:44377363-87112916	SBS2	1	1	1	0	0
1001	chr9:44377363-87112916	SBS3	1	1	25	0	0
1002	chr9:44377363-87112916	SBS5	1	1	14	0	0
1003	chr9:44377363-87112916	SBS8	1	1	14	0	0
1004	chr9:87113192-138394717	SBS1	1	1	7	0	0
1005	chr9:87113192-138394717	SBS13	1	1	7	0	0
1006	chr9:87113192-138394717	SBS2	1	1	7	0	0
1007	chr9:87113192-138394717	SBS3	1	1	56	0	0
1008	chr9:87113192-138394717	SBS5	1	1	28	0	0
1009	chr9:87113192-138394717	SBS8	1	1	22	0	0
