	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5	N6
799	chr7:121958095-127872593	SBS1	1	0	1	0	0	0	0	0
800	chr7:121958095-127872593	SBS13	1	0	5	0	0	0	0	0
801	chr7:121958095-127872593	SBS3	1	0	13	0	0	0	0	0
802	chr7:127879004-130184039	SBS1	1	0	2	0	0	0	0	0
803	chr7:127879004-130184039	SBS3	1	0	2	0	0	0	0	0
804	chr7:130184040-131845768	SBS13	2	0	2	1	0	0	0	0
805	chr7:130184040-131845768	SBS2	2	0	2	0	0	0	0	0
806	chr7:130184040-131845768	SBS3	2	0	8	1	0	0	0	0
807	chr7:131845805-141524872	SBS1	2	0	0	1	0	0	0	0
808	chr7:131845805-141524872	SBS13	2	0	1	0	0	0	0	0
809	chr7:131845805-141524872	SBS3	2	0	10	4	0	0	0	0
810	chr7:141525396-159345973	SBS1	1	0	8	0	0	0	0	0
811	chr7:141525396-159345973	SBS13	1	0	3	0	0	0	0	0
812	chr7:141525396-159345973	SBS2	1	0	1	0	0	0	0	0
813	chr7:141525396-159345973	SBS3	1	0	35	0	0	0	0	0
814	chr7:1423454-9909717	SBS1	4	1	0	1	0	1	0	0
815	chr7:1423454-9909717	SBS13	4	1	1	0	1	1	0	0
816	chr7:1423454-9909717	SBS2	4	1	1	0	0	1	0	0
817	chr7:1423454-9909717	SBS3	4	1	13	7	0	6	0	0
818	chr7:16863293-28587064	SBS1	3	1	2	1	0	0	0	0
819	chr7:16863293-28587064	SBS13	3	1	0	2	2	0	0	0
820	chr7:16863293-28587064	SBS2	3	1	2	1	1	0	0	0
821	chr7:16863293-28587064	SBS3	3	1	17	6	4	0	0	0
822	chr7:28587121-39240243	SBS1	3	1	1	0	2	0	0	0
823	chr7:28587121-39240243	SBS13	3	1	1	1	3	0	0	0
824	chr7:28587121-39240243	SBS2	3	1	1	1	2	0	0	0
825	chr7:28587121-39240243	SBS3	3	1	17	17	7	0	0	0
826	chr7:39240462-41903987	SBS1	3	1	0	1	0	0	0	0
827	chr7:39240462-41903987	SBS13	3	1	1	1	4	0	0	0
828	chr7:39240462-41903987	SBS3	3	1	1	2	5	0	0	0
829	chr7:41904700-52961617	SBS1	3	1	2	1	0	0	0	0
830	chr7:41904700-52961617	SBS13	3	1	1	0	3	0	0	0
831	chr7:41904700-52961617	SBS2	3	1	1	0	2	0	0	0
832	chr7:41904700-52961617	SBS3	3	1	17	10	9	0	0	0
833	chr7:52962090-53461445	SBS2	3	1	0	1	0	0	0	0
834	chr7:52962090-53461445	SBS3	3	1	1	2	1	0	0	0
835	chr7:53461446-55222985	SBS1	5	1	0	0	0	1	0	0
836	chr7:53461446-55222985	SBS13	5	1	0	2	0	0	0	0
837	chr7:53461446-55222985	SBS3	5	1	2	4	1	3	3	0
838	chr7:55223119-59498943	SBS1	5	1	0	0	0	0	1	0
839	chr7:55223119-59498943	SBS13	5	1	2	1	0	0	0	0
840	chr7:55223119-59498943	SBS2	5	1	2	0	0	0	1	0
841	chr7:55223119-59498943	SBS3	5	1	24	7	2	0	1	0
842	chr7:59498944-62644000	SBS1	1	1	4	0	0	0	0	0
843	chr7:59498944-62644000	SBS13	1	1	4	0	0	0	0	0
844	chr7:59498944-62644000	SBS2	1	1	5	0	0	0	0	0
845	chr7:59498944-62644000	SBS3	1	1	41	0	0	0	0	0
846	chr7:62644001-65782720	SBS1	2	1	0	1	0	0	0	0
847	chr7:62644001-65782720	SBS13	2	1	2	0	0	0	0	0
848	chr7:62644001-65782720	SBS3	2	1	21	5	0	0	0	0
849	chr7:65782721-121956970	SBS1	1	0	6	0	0	0	0	0
850	chr7:65782721-121956970	SBS13	1	0	6	0	0	0	0	0
851	chr7:65782721-121956970	SBS2	1	0	5	0	0	0	0	0
852	chr7:65782721-121956970	SBS3	1	0	93	0	0	0	0	0
853	chr7:9909763-16863292	SBS13	4	1	2	5	0	2	0	0
854	chr7:9909763-16863292	SBS2	4	1	0	2	0	0	0	0
855	chr7:9909763-16863292	SBS3	4	1	8	6	0	3	0	0
856	chr8:1-1860216	SBS13	2	2	1	1	0	0	0	0
857	chr8:1-1860216	SBS2	2	2	1	1	0	0	0	0
858	chr8:1-1860216	SBS3	2	2	7	3	0	0	0	0
859	chr8:104353030-106514547	SBS2	3	2	1	1	0	0	0	0
860	chr8:104353030-106514547	SBS3	3	2	8	7	3	0	0	0
861	chr8:106514892-107380785	SBS1	3	2	0	0	1	0	0	0
862	chr8:107387789-115407616	SBS1	2	2	1	3	0	0	0	0
863	chr8:107387789-115407616	SBS13	2	2	7	1	0	0	0	0
864	chr8:107387789-115407616	SBS2	2	2	2	1	0	0	0	0
865	chr8:107387789-115407616	SBS3	2	2	24	10	0	0	0	0
866	chr8:115407632-123968163	SBS13	2	1	4	1	0	0	0	0
867	chr8:115407632-123968163	SBS2	2	1	4	2	0	0	0	0
868	chr8:115407632-123968163	SBS3	2	1	19	12	0	0	0	0
869	chr8:123968259-140556571	SBS1	2	1	3	1	0	0	0	0
870	chr8:123968259-140556571	SBS13	2	1	9	0	0	0	0	0
871	chr8:123968259-140556571	SBS2	2	1	9	2	0	0	0	0
872	chr8:123968259-140556571	SBS3	2	1	43	11	0	0	0	0
873	chr8:13968320-16595084	SBS13	2	2	1	1	0	0	0	0
874	chr8:13968320-16595084	SBS2	2	2	1	0	0	0	0	0
875	chr8:13968320-16595084	SBS3	2	2	8	4	0	0	0	0
876	chr8:140556572-140560833	SBS1	3	2	0	1	0	0	0	0
877	chr8:140560834-143397775	SBS1	2	1	2	0	0	0	0	0
878	chr8:140560834-143397775	SBS2	2	1	1	0	0	0	0	0
879	chr8:140560834-143397775	SBS3	2	1	4	3	0	0	0	0
880	chr8:143398003-145138636	SBS1	2	1	1	0	0	0	0	0
881	chr8:143398003-145138636	SBS13	2	1	1	0	0	0	0	0
882	chr8:143398003-145138636	SBS3	2	1	11	1	0	0	0	0
883	chr8:16595120-24775498	SBS1	2	2	0	2	0	0	0	0
884	chr8:16595120-24775498	SBS13	2	2	0	5	0	0	0	0
885	chr8:16595120-24775498	SBS2	2	2	3	2	0	0	0	0
886	chr8:16595120-24775498	SBS3	2	2	10	15	0	0	0	0
887	chr8:1861714-8319202	SBS1	2	2	0	1	0	0	0	0
888	chr8:1861714-8319202	SBS13	2	2	4	2	0	0	0	0
889	chr8:1861714-8319202	SBS2	2	2	1	3	0	0	0	0
890	chr8:1861714-8319202	SBS3	2	2	19	11	0	0	0	0
891	chr8:24784291-25478687	SBS3	2	2	0	5	0	0	0	0
892	chr8:25478949-42190315	SBS1	2	2	1	2	0	0	0	0
893	chr8:25478949-42190315	SBS13	2	2	10	4	0	0	0	0
894	chr8:25478949-42190315	SBS2	2	2	6	5	0	0	0	0
895	chr8:25478949-42190315	SBS3	2	2	36	44	0	0	0	0
896	chr8:42190361-43154328	SBS1	2	2	1	1	0	0	0	0
897	chr8:42190361-43154328	SBS2	2	2	0	1	0	0	0	0
898	chr8:43155118-44955504	SBS1	2	2	1	0	0	0	0	0
899	chr8:43155118-44955504	SBS13	2	2	0	1	0	0	0	0
900	chr8:44955505-51016459	SBS3	2	2	8	4	0	0	0	0
901	chr8:51016511-56422892	SBS13	2	2	1	5	0	0	0	0
902	chr8:51016511-56422892	SBS2	2	2	3	1	0	0	0	0
903	chr8:51016511-56422892	SBS3	2	2	11	14	0	0	0	0
904	chr8:56422917-63839771	SBS1	2	1	0	1	0	0	0	0
905	chr8:56422917-63839771	SBS13	2	1	4	1	0	0	0	0
906	chr8:56422917-63839771	SBS2	2	1	2	1	0	0	0	0
907	chr8:56422917-63839771	SBS3	2	1	18	3	0	0	0	0
908	chr8:63841072-71883641	SBS1	2	1	2	1	0	0	0	0
909	chr8:63841072-71883641	SBS13	2	1	1	1	0	0	0	0
910	chr8:63841072-71883641	SBS2	2	1	5	1	0	0	0	0
911	chr8:63841072-71883641	SBS3	2	1	24	6	0	0	0	0
912	chr8:71907932-73308428	SBS13	2	1	1	1	0	0	0	0
913	chr8:71907932-73308428	SBS2	2	1	0	2	0	0	0	0
914	chr8:71907932-73308428	SBS3	2	1	1	1	0	0	0	0
915	chr8:73318278-74008692	SBS3	2	1	1	0	0	0	0	0
916	chr8:74008693-74679063	SBS13	2	2	0	2	0	0	0	0
917	chr8:74679064-74724736	SBS3	3	2	2	0	0	0	0	0
918	chr8:74724737-74998000	SBS13	2	2	1	0	0	0	0	0
919	chr8:74724737-74998000	SBS3	2	2	1	1	0	0	0	0
920	chr8:74998001-75822831	SBS3	2	1	3	1	0	0	0	0
921	chr8:75822832-77294682	SBS1	2	2	1	0	0	0	0	0
922	chr8:75822832-77294682	SBS2	2	2	0	1	0	0	0	0
923	chr8:75822832-77294682	SBS3	2	2	2	2	0	0	0	0
924	chr8:77294683-81409785	SBS13	2	1	0	1	0	0	0	0
925	chr8:77294683-81409785	SBS2	2	1	1	2	0	0	0	0
926	chr8:77294683-81409785	SBS3	2	1	4	5	0	0	0	0
927	chr8:81721045-82011582	SBS3	2	2	0	1	0	0	0	0
928	chr8:82011585-82609504	SBS2	2	2	0	1	0	0	0	0
929	chr8:82011585-82609504	SBS3	2	2	0	1	0	0	0	0
930	chr8:82609505-88977860	SBS1	2	1	1	1	0	0	0	0
931	chr8:82609505-88977860	SBS13	2	1	1	1	0	0	0	0
932	chr8:82609505-88977860	SBS2	2	1	2	0	0	0	0	0
933	chr8:82609505-88977860	SBS3	2	1	14	8	0	0	0	0
934	chr8:8323245-13932605	SBS1	2	2	2	0	0	0	0	0
935	chr8:8323245-13932605	SBS13	2	2	1	2	0	0	0	0
936	chr8:8323245-13932605	SBS2	2	2	3	3	0	0	0	0
937	chr8:8323245-13932605	SBS3	2	2	16	9	0	0	0	0
938	chr8:88977861-89017476	SBS3	2	2	0	1	0	0	0	0
939	chr8:89017477-90590944	SBS1	2	1	1	0	0	0	0	0
940	chr8:89017477-90590944	SBS13	2	1	1	1	0	0	0	0
941	chr8:90591053-92213687	SBS1	2	1	1	0	0	0	0	0
942	chr8:90591053-92213687	SBS3	2	1	2	2	0	0	0	0
943	chr8:92213688-93598627	SBS13	2	2	2	1	0	0	0	0
944	chr8:92213688-93598627	SBS2	2	2	0	1	0	0	0	0
945	chr8:92213688-93598627	SBS3	2	2	3	2	0	0	0	0
946	chr8:93598628-94968396	SBS13	2	1	1	0	0	0	0	0
947	chr8:93598628-94968396	SBS3	2	1	2	0	0	0	0	0
948	chr8:95585191-96260000	SBS13	2	1	1	0	0	0	0	0
949	chr8:95585191-96260000	SBS2	2	1	1	0	0	0	0	0
950	chr8:95585191-96260000	SBS3	2	1	2	0	0	0	0	0
951	chr8:96311736-104353029	SBS1	3	2	0	0	1	0	0	0
952	chr8:96311736-104353029	SBS13	3	2	4	3	2	0	0	0
953	chr8:96311736-104353029	SBS2	3	2	3	2	1	0	0	0
954	chr8:96311736-104353029	SBS3	3	2	19	10	2	0	0	0
955	chr9:1-12759405	SBS1	2	2	3	2	0	0	0	0
956	chr9:1-12759405	SBS13	2	2	5	4	0	0	0	0
957	chr9:1-12759405	SBS2	2	2	2	3	0	0	0	0
958	chr9:1-12759405	SBS3	2	2	16	20	0	0	0	0
959	chr9:104951736-112405376	SBS13	2	0	2	1	0	0	0	0
960	chr9:104951736-112405376	SBS3	2	0	4	2	0	0	0	0
961	chr9:112405415-122957609	SBS13	2	0	4	1	0	0	0	0
962	chr9:112405415-122957609	SBS2	2	0	2	0	0	0	0	0
963	chr9:112405415-122957609	SBS3	2	0	19	4	0	0	0	0
964	chr9:122957653-138394717	SBS1	2	0	2	0	0	0	0	0
965	chr9:122957653-138394717	SBS13	2	0	8	0	0	0	0	0
966	chr9:122957653-138394717	SBS2	2	0	2	0	0	0	0	0
967	chr9:122957653-138394717	SBS3	2	0	30	2	0	0	0	0
968	chr9:12827058-16973359	SBS1	2	2	1	0	0	0	0	0
969	chr9:12827058-16973359	SBS13	2	2	1	1	0	0	0	0
970	chr9:12827058-16973359	SBS2	2	2	0	3	0	0	0	0
971	chr9:12827058-16973359	SBS3	2	2	4	7	0	0	0	0
972	chr9:16973677-20208000	SBS1	2	2	0	1	0	0	0	0
973	chr9:16973677-20208000	SBS13	2	2	0	6	0	0	0	0
974	chr9:16973677-20208000	SBS3	2	2	2	8	0	0	0	0
975	chr9:20208001-27337000	SBS1	2	1	0	1	0	0	0	0
976	chr9:20208001-27337000	SBS13	2	1	2	0	0	0	0	0
977	chr9:20208001-27337000	SBS2	2	1	0	1	0	0	0	0
978	chr9:20208001-27337000	SBS3	2	1	12	9	0	0	0	0
979	chr9:27387001-30288234	SBS1	2	1	1	0	0	0	0	0
980	chr9:27387001-30288234	SBS13	2	1	2	0	0	0	0	0
981	chr9:27387001-30288234	SBS2	2	1	0	1	0	0	0	0
982	chr9:27387001-30288234	SBS3	2	1	8	1	0	0	0	0
983	chr9:30288276-31088982	SBS3	2	1	2	1	0	0	0	0
984	chr9:31089471-31922238	SBS2	2	1	1	0	0	0	0	0
985	chr9:31089471-31922238	SBS3	2	1	3	0	0	0	0	0
986	chr9:31922286-42797234	SBS1	2	1	1	0	0	0	0	0
987	chr9:31922286-42797234	SBS13	2	1	2	1	0	0	0	0
988	chr9:31922286-42797234	SBS2	2	1	4	0	0	0	0	0
989	chr9:31922286-42797234	SBS3	2	1	33	5	0	0	0	0
990	chr9:42797235-42797942	SBS3	3	2	0	0	1	0	0	0
991	chr9:42797954-44377362	SBS1	3	2	1	0	0	0	0	0
992	chr9:42797954-44377362	SBS3	3	2	3	0	0	0	0	0
993	chr9:44377363-71140000	SBS1	2	2	1	1	0	0	0	0
994	chr9:44377363-71140000	SBS13	2	2	3	0	0	0	0	0
995	chr9:44377363-71140000	SBS2	2	2	2	0	0	0	0	0
996	chr9:44377363-71140000	SBS3	2	2	22	6	0	0	0	0
997	chr9:72244073-90653782	SBS1	2	1	2	1	0	0	0	0
998	chr9:72244073-90653782	SBS13	2	1	5	3	0	0	0	0
999	chr9:72244073-90653782	SBS2	2	1	1	1	0	0	0	0
1000	chr9:72244073-90653782	SBS3	2	1	32	13	0	0	0	0
1001	chr9:90654128-99821665	SBS1	2	1	1	1	0	0	0	0
1002	chr9:90654128-99821665	SBS13	2	1	9	2	0	0	0	0
1003	chr9:90654128-99821665	SBS2	2	1	1	0	0	0	0	0
1004	chr9:90654128-99821665	SBS3	2	1	21	7	0	0	0	0
1005	chr9:99821666-104951735	SBS13	2	2	0	3	0	0	0	0
1006	chr9:99821666-104951735	SBS2	2	2	1	0	0	0	0	0
1007	chr9:99821666-104951735	SBS3	2	2	15	14	0	0	0	0
