	segment_id	sig_max	major_cn	minor_cn	N1	N2	N5	N3	N4
847	chr20:28237290-34312044	SBS1	1	1	8	0	0	0	0
848	chr20:28237290-34312044	SBS3	1	1	54	0	0	0	0
849	chr20:28237290-34312044	SBS5	1	1	45	0	0	0	0
850	chr20:28237290-34312044	SBS8	1	1	20	0	0	0	0
851	chr20:34314578-35828266	SBS3	1	1	2	0	0	0	0
852	chr20:34314578-35828266	SBS5	1	1	2	0	0	0	0
853	chr20:34314578-35828266	SBS8	1	1	1	0	0	0	0
854	chr20:35832993-50247019	SBS1	1	1	4	0	0	0	0
855	chr20:35832993-50247019	SBS100	1	1	3	0	0	0	0
856	chr20:35832993-50247019	SBS3	1	1	34	0	0	0	0
857	chr20:35832993-50247019	SBS5	1	1	19	0	0	0	0
858	chr20:35832993-50247019	SBS8	1	1	3	0	0	0	0
859	chr20:50488126-53579633	SBS1	1	1	1	0	0	0	0
860	chr20:50488126-53579633	SBS100	1	1	1	0	0	0	0
861	chr20:50488126-53579633	SBS3	1	1	6	0	0	0	0
862	chr20:50488126-53579633	SBS5	1	1	3	0	0	0	0
863	chr20:50488126-53579633	SBS8	1	1	1	0	0	0	0
864	chr20:53632815-64444167	SBS1	1	1	5	0	0	0	0
865	chr20:53632815-64444167	SBS100	1	1	1	0	0	0	0
866	chr20:53632815-64444167	SBS3	1	1	30	0	0	0	0
867	chr20:53632815-64444167	SBS5	1	1	19	0	0	0	0
868	chr20:53632815-64444167	SBS8	1	1	9	0	0	0	0
869	chr20:6245303-6683499	SBS3	1	1	1	0	0	0	0
870	chr20:6245303-6683499	SBS8	1	1	1	0	0	0	0
871	chr20:6683549-14396294	SBS1	1	1	3	0	0	0	0
872	chr20:6683549-14396294	SBS3	1	1	14	0	0	0	0
873	chr20:6683549-14396294	SBS5	1	1	9	0	0	0	0
874	chr20:6683549-14396294	SBS8	1	1	4	0	0	0	0
875	chr21:1-9972591	SBS1	1	0	2	0	0	0	0
876	chr21:1-9972591	SBS3	1	0	8	0	0	0	0
877	chr21:1-9972591	SBS5	1	0	13	0	0	0	0
878	chr21:1-9972591	SBS8	1	0	3	0	0	0	0
879	chr21:11890184-18607512	SBS1	1	0	2	0	0	0	0
880	chr21:11890184-18607512	SBS3	1	0	14	0	0	0	0
881	chr21:11890184-18607512	SBS5	1	0	10	0	0	0	0
882	chr21:11890184-18607512	SBS8	1	0	7	0	0	0	0
883	chr21:18607561-25522804	SBS1	1	0	1	0	0	0	0
884	chr21:18607561-25522804	SBS3	1	0	12	0	0	0	0
885	chr21:18607561-25522804	SBS5	1	0	6	0	0	0	0
886	chr21:18607561-25522804	SBS8	1	0	8	0	0	0	0
887	chr21:25522805-26646759	SBS3	2	0	1	0	0	0	0
888	chr21:25522805-26646759	SBS5	2	0	3	0	0	0	0
889	chr21:25522805-26646759	SBS8	2	0	1	0	0	0	0
890	chr21:26860827-28201186	SBS1	2	1	1	0	0	0	0
891	chr21:26860827-28201186	SBS100	2	1	0	1	0	0	0
892	chr21:26860827-28201186	SBS3	2	1	2	0	0	0	0
893	chr21:26860827-28201186	SBS5	2	1	1	0	0	0	0
894	chr21:28201187-29911200	SBS5	2	0	2	0	0	0	0
895	chr21:28201187-29911200	SBS8	2	0	0	1	0	0	0
896	chr21:29911272-41958723	SBS1	2	0	1	0	0	0	0
897	chr21:29911272-41958723	SBS3	2	0	4	7	0	0	0
898	chr21:29911272-41958723	SBS5	2	0	4	4	0	0	0
899	chr21:29911272-41958723	SBS8	2	0	0	2	0	0	0
900	chr21:42027954-46709983	SBS1	2	0	1	0	0	0	0
901	chr21:42027954-46709983	SBS3	2	0	6	4	0	0	0
902	chr21:42027954-46709983	SBS5	2	0	3	0	0	0	0
903	chr21:9972592-11890183	SBS1	1	0	2	0	0	0	0
904	chr21:9972592-11890183	SBS3	1	0	6	0	0	0	0
905	chr21:9972592-11890183	SBS5	1	0	7	0	0	0	0
906	chr21:9972592-11890183	SBS8	1	0	1	0	0	0	0
907	chr22:1-14004552	SBS1	1	1	2	0	0	0	0
908	chr22:1-14004552	SBS3	1	1	17	0	0	0	0
909	chr22:1-14004552	SBS5	1	1	14	0	0	0	0
910	chr22:1-14004552	SBS8	1	1	4	0	0	0	0
911	chr22:14004553-27783883	SBS1	1	1	4	0	0	0	0
912	chr22:14004553-27783883	SBS3	1	1	26	0	0	0	0
913	chr22:14004553-27783883	SBS5	1	1	19	0	0	0	0
914	chr22:14004553-27783883	SBS8	1	1	7	0	0	0	0
915	chr22:27785209-28140106	SBS3	1	1	2	0	0	0	0
916	chr22:27785209-28140106	SBS5	1	1	1	0	0	0	0
917	chr22:27785209-28140106	SBS8	1	1	1	0	0	0	0
918	chr22:28150091-28666541	SBS5	1	1	1	0	0	0	0
919	chr22:28841469-30326808	SBS1	1	1	2	0	0	0	0
920	chr22:28841469-30326808	SBS3	1	1	8	0	0	0	0
921	chr22:28841469-30326808	SBS5	1	1	3	0	0	0	0
922	chr22:30971933-35363477	SBS1	1	1	1	0	0	0	0
923	chr22:30971933-35363477	SBS3	1	1	6	0	0	0	0
924	chr22:30971933-35363477	SBS5	1	1	7	0	0	0	0
925	chr22:30971933-35363477	SBS8	1	1	2	0	0	0	0
926	chr22:35382493-39841051	SBS1	2	1	1	0	0	0	0
927	chr22:35382493-39841051	SBS100	2	1	2	0	0	0	0
928	chr22:35382493-39841051	SBS3	2	1	3	5	0	0	0
929	chr22:35382493-39841051	SBS5	2	1	2	1	0	0	0
930	chr22:35382493-39841051	SBS8	2	1	1	1	0	0	0
931	chr22:39841098-40870406	SBS3	1	1	3	0	0	0	0
932	chr22:39841098-40870406	SBS5	1	1	1	0	0	0	0
933	chr22:40870407-41126538	SBS3	1	0	2	0	0	0	0
934	chr22:40870407-41126538	SBS5	1	0	2	0	0	0	0
935	chr22:41126539-50369880	SBS1	1	0	1	0	0	0	0
936	chr22:41126539-50369880	SBS3	1	0	7	0	0	0	0
937	chr22:41126539-50369880	SBS5	1	0	3	0	0	0	0
938	chr22:41126539-50369880	SBS8	1	0	1	0	0	0	0
939	chr22:50381648-50818468	SBS1	1	0	1	0	0	0	0
940	chr22:50381648-50818468	SBS3	1	0	1	0	0	0	0
941	chr22:50381648-50818468	SBS5	1	0	1	0	0	0	0
942	chr2:1-4290432	SBS1	1	1	2	0	0	0	0
943	chr2:1-4290432	SBS3	1	1	13	0	0	0	0
944	chr2:1-4290432	SBS5	1	1	10	0	0	0	0
945	chr2:1-4290432	SBS8	1	1	6	0	0	0	0
946	chr2:101298088-106946500	SBS1	1	1	1	0	0	0	0
947	chr2:101298088-106946500	SBS3	1	1	11	0	0	0	0
948	chr2:101298088-106946500	SBS5	1	1	6	0	0	0	0
949	chr2:101298088-106946500	SBS8	1	1	2	0	0	0	0
950	chr2:106946501-129119000	SBS1	1	0	10	0	0	0	0
951	chr2:106946501-129119000	SBS3	1	0	22	0	0	0	0
952	chr2:106946501-129119000	SBS5	1	0	13	0	0	0	0
953	chr2:106946501-129119000	SBS8	1	0	8	0	0	0	0
954	chr2:129119001-136023135	SBS1	1	1	2	0	0	0	0
955	chr2:129119001-136023135	SBS3	1	1	27	0	0	0	0
956	chr2:129119001-136023135	SBS5	1	1	8	0	0	0	0
957	chr2:129119001-136023135	SBS8	1	1	6	0	0	0	0
958	chr2:136030178-150830744	SBS1	1	1	3	0	0	0	0
959	chr2:136030178-150830744	SBS100	1	1	2	0	0	0	0
960	chr2:136030178-150830744	SBS3	1	1	38	0	0	0	0
961	chr2:136030178-150830744	SBS5	1	1	22	0	0	0	0
962	chr2:136030178-150830744	SBS8	1	1	19	0	0	0	0
963	chr2:150830745-150843404	SBS3	4	1	0	3	0	2	0
964	chr2:150830745-150843404	SBS5	4	1	1	1	0	0	0
965	chr2:150882079-153940424	SBS100	1	0	1	0	0	0	0
966	chr2:150882079-153940424	SBS3	1	0	3	0	0	0	0
967	chr2:150882079-153940424	SBS5	1	0	1	0	0	0	0
968	chr2:153940461-161164430	SBS1	1	0	3	0	0	0	0
969	chr2:153940461-161164430	SBS3	1	0	5	0	0	0	0
970	chr2:153940461-161164430	SBS5	1	0	1	0	0	0	0
971	chr2:153940461-161164430	SBS8	1	0	3	0	0	0	0
972	chr2:161169233-168088644	SBS1	1	0	1	0	0	0	0
973	chr2:161169233-168088644	SBS3	1	0	18	0	0	0	0
974	chr2:161169233-168088644	SBS5	1	0	9	0	0	0	0
975	chr2:161169233-168088644	SBS8	1	0	5	0	0	0	0
976	chr2:168138612-172106131	SBS1	1	0	1	0	0	0	0
977	chr2:168138612-172106131	SBS3	1	0	4	0	0	0	0
978	chr2:168138612-172106131	SBS5	1	0	3	0	0	0	0
979	chr2:168138612-172106131	SBS8	1	0	1	0	0	0	0
980	chr2:172116057-172542560	SBS8	1	0	1	0	0	0	0
981	chr2:172542561-198056127	SBS1	2	0	3	4	0	0	0
982	chr2:172542561-198056127	SBS3	2	0	11	16	0	0	0
983	chr2:172542561-198056127	SBS5	2	0	10	13	0	0	0
984	chr2:172542561-198056127	SBS8	2	0	3	12	0	0	0
985	chr2:17802869-19011036	SBS3	1	1	4	0	0	0	0
986	chr2:19135037-19661587	SBS3	2	0	1	0	0	0	0
987	chr2:19135037-19661587	SBS5	2	0	0	2	0	0	0
988	chr2:19661588-20644102	SBS3	1	1	1	0	0	0	0
989	chr2:198056128-213904292	SBS1	2	0	3	0	0	0	0
990	chr2:198056128-213904292	SBS3	2	0	3	10	0	0	0
991	chr2:198056128-213904292	SBS5	2	0	8	10	0	0	0
992	chr2:198056128-213904292	SBS8	2	0	2	3	0	0	0
993	chr2:20644103-23043885	SBS1	1	1	1	0	0	0	0
994	chr2:20644103-23043885	SBS3	1	1	7	0	0	0	0
995	chr2:20644103-23043885	SBS5	1	1	3	0	0	0	0
996	chr2:20644103-23043885	SBS8	1	1	4	0	0	0	0
997	chr2:213904574-230940136	SBS1	2	0	0	1	0	0	0
998	chr2:213904574-230940136	SBS100	2	0	0	1	0	0	0
999	chr2:213904574-230940136	SBS3	2	0	2	12	0	0	0
1000	chr2:213904574-230940136	SBS5	2	0	2	3	0	0	0
1001	chr2:213904574-230940136	SBS8	2	0	1	3	0	0	0
1002	chr2:23043902-31606178	SBS1	1	1	1	0	0	0	0
1003	chr2:23043902-31606178	SBS3	1	1	13	0	0	0	0
1004	chr2:23043902-31606178	SBS5	1	1	5	0	0	0	0
1005	chr2:23043902-31606178	SBS8	1	1	4	0	0	0	0
1006	chr2:230940171-235569353	SBS1	1	0	1	0	0	0	0
1007	chr2:230940171-235569353	SBS3	1	0	6	0	0	0	0
1008	chr2:230940171-235569353	SBS5	1	0	5	0	0	0	0
1009	chr2:230940171-235569353	SBS8	1	0	3	0	0	0	0
1010	chr2:235577976-242193529	SBS1	1	0	2	0	0	0	0
1011	chr2:235577976-242193529	SBS100	1	0	1	0	0	0	0
1012	chr2:235577976-242193529	SBS3	1	0	9	0	0	0	0
1013	chr2:235577976-242193529	SBS5	1	0	2	0	0	0	0
1014	chr2:31615480-37111778	SBS3	1	0	2	0	0	0	0
1015	chr2:31615480-37111778	SBS5	1	0	5	0	0	0	0
1016	chr2:31615480-37111778	SBS8	1	0	1	0	0	0	0
1017	chr2:37111812-38335726	SBS3	1	0	1	0	0	0	0
1018	chr2:37111812-38335726	SBS5	1	0	1	0	0	0	0
1019	chr2:38540697-42559956	SBS3	1	0	2	0	0	0	0
1020	chr2:38540697-42559956	SBS5	1	0	4	0	0	0	0
1021	chr2:38540697-42559956	SBS8	1	0	1	0	0	0	0
1022	chr2:42569365-43614658	SBS3	1	0	1	0	0	0	0
1023	chr2:4290433-9617889	SBS3	1	1	12	0	0	0	0
1024	chr2:4290433-9617889	SBS5	1	1	7	0	0	0	0
1025	chr2:4290433-9617889	SBS8	1	1	3	0	0	0	0
1026	chr2:43614704-47933989	SBS3	1	0	5	0	0	0	0
1027	chr2:43614704-47933989	SBS5	1	0	4	0	0	0	0
1028	chr2:43614704-47933989	SBS8	1	0	1	0	0	0	0
1029	chr2:47934026-58623058	SBS3	1	0	9	0	0	0	0
1030	chr2:47934026-58623058	SBS5	1	0	9	0	0	0	0
1031	chr2:47934026-58623058	SBS8	1	0	2	0	0	0	0
1032	chr2:58623143-63638393	SBS100	1	0	1	0	0	0	0
1033	chr2:58623143-63638393	SBS3	1	0	4	0	0	0	0
1034	chr2:58623143-63638393	SBS5	1	0	3	0	0	0	0
1035	chr2:63638394-65546217	SBS5	2	0	1	0	0	0	0
1036	chr2:65549899-68756236	SBS3	2	0	3	1	0	0	0
1037	chr2:65549899-68756236	SBS5	2	0	4	0	0	0	0
1038	chr2:65549899-68756236	SBS8	2	0	3	0	0	0	0
1039	chr2:68756237-74317164	SBS3	1	0	4	0	0	0	0
1040	chr2:68756237-74317164	SBS5	1	0	8	0	0	0	0
1041	chr2:74317198-93139350	SBS1	1	0	7	0	0	0	0
1042	chr2:74317198-93139350	SBS100	1	0	3	0	0	0	0
1043	chr2:74317198-93139350	SBS3	1	0	53	0	0	0	0
1044	chr2:74317198-93139350	SBS5	1	0	37	0	0	0	0
1045	chr2:74317198-93139350	SBS8	1	0	9	0	0	0	0
1046	chr2:93139351-96522714	SBS1	1	0	1	0	0	0	0
1047	chr2:93139351-96522714	SBS100	1	0	1	0	0	0	0
1048	chr2:93139351-96522714	SBS3	1	0	1	0	0	0	0
1049	chr2:93139351-96522714	SBS5	1	0	8	0	0	0	0
1050	chr2:93139351-96522714	SBS8	1	0	4	0	0	0	0
1051	chr2:9623154-17802466	SBS1	1	1	2	0	0	0	0
1052	chr2:9623154-17802466	SBS3	1	1	7	0	0	0	0
1053	chr2:9623154-17802466	SBS5	1	1	14	0	0	0	0
1054	chr2:9623154-17802466	SBS8	1	1	6	0	0	0	0
1055	chr2:96522771-96896979	SBS3	1	0	2	0	0	0	0
1056	chr2:96896980-98497849	SBS3	1	1	5	0	0	0	0
1057	chr2:96896980-98497849	SBS5	1	1	5	0	0	0	0
1058	chr2:98518884-101292006	SBS3	1	1	6	0	0	0	0
1059	chr2:98518884-101292006	SBS5	1	1	7	0	0	0	0
1060	chr2:98518884-101292006	SBS8	1	1	2	0	0	0	0
1061	chr3:1-848746	SBS3	2	0	0	1	0	0	0
1062	chr3:1-848746	SBS5	2	0	4	0	0	0	0
1063	chr3:100233552-104095503	SBS1	1	1	3	0	0	0	0
1064	chr3:100233552-104095503	SBS3	1	1	13	0	0	0	0
1065	chr3:100233552-104095503	SBS5	1	1	9	0	0	0	0
1066	chr3:100233552-104095503	SBS8	1	1	3	0	0	0	0
1067	chr3:104095537-111158792	SBS1	1	1	1	0	0	0	0
1068	chr3:104095537-111158792	SBS3	1	1	16	0	0	0	0
1069	chr3:104095537-111158792	SBS5	1	1	7	0	0	0	0
1070	chr3:104095537-111158792	SBS8	1	1	6	0	0	0	0
1071	chr3:111159588-115376076	SBS3	1	1	11	0	0	0	0
1072	chr3:111159588-115376076	SBS5	1	1	4	0	0	0	0
1073	chr3:111159588-115376076	SBS8	1	1	1	0	0	0	0
1074	chr3:115376077-132141371	SBS1	1	0	2	0	0	0	0
1075	chr3:115376077-132141371	SBS100	1	0	1	0	0	0	0
1076	chr3:115376077-132141371	SBS3	1	0	30	0	0	0	0
1077	chr3:115376077-132141371	SBS5	1	0	13	0	0	0	0
1078	chr3:115376077-132141371	SBS8	1	0	7	0	0	0	0
1079	chr3:132144932-134376518	SBS3	1	0	2	0	0	0	0
1080	chr3:132144932-134376518	SBS5	1	0	2	0	0	0	0
1081	chr3:134430201-140970168	SBS1	1	0	3	0	0	0	0
1082	chr3:134430201-140970168	SBS100	1	0	1	0	0	0	0
1083	chr3:134430201-140970168	SBS3	1	0	10	0	0	0	0
1084	chr3:134430201-140970168	SBS5	1	0	6	0	0	0	0
1085	chr3:134430201-140970168	SBS8	1	0	3	0	0	0	0
1086	chr3:140970169-149462175	SBS1	1	1	2	0	0	0	0
1087	chr3:140970169-149462175	SBS3	1	1	14	0	0	0	0
1088	chr3:140970169-149462175	SBS5	1	1	10	0	0	0	0
1089	chr3:140970169-149462175	SBS8	1	1	10	0	0	0	0
1090	chr3:149462176-152698325	SBS3	1	1	6	0	0	0	0
1091	chr3:149462176-152698325	SBS5	1	1	1	0	0	0	0
1092	chr3:149462176-152698325	SBS8	1	1	1	0	0	0	0
1093	chr3:152698409-155428842	SBS3	1	1	5	0	0	0	0
1094	chr3:152698409-155428842	SBS5	1	1	2	0	0	0	0
1095	chr3:152698409-155428842	SBS8	1	1	3	0	0	0	0
1096	chr3:15510175-19367223	SBS1	2	0	0	2	0	0	0
1097	chr3:15510175-19367223	SBS100	2	0	0	1	0	0	0
1098	chr3:15510175-19367223	SBS3	2	0	1	1	0	0	0
1099	chr3:15510175-19367223	SBS5	2	0	1	1	0	0	0
1100	chr3:15510175-19367223	SBS8	2	0	1	0	0	0	0
1101	chr3:155433694-157212682	SBS3	1	1	2	0	0	0	0
1102	chr3:155433694-157212682	SBS5	1	1	2	0	0	0	0
1103	chr3:157212683-162193678	SBS1	1	1	1	0	0	0	0
1104	chr3:157212683-162193678	SBS3	1	1	8	0	0	0	0
1105	chr3:157212683-162193678	SBS5	1	1	8	0	0	0	0
1106	chr3:157212683-162193678	SBS8	1	1	2	0	0	0	0
1107	chr3:162194644-165669011	SBS1	1	1	1	0	0	0	0
1108	chr3:162194644-165669011	SBS3	1	1	14	0	0	0	0
1109	chr3:162194644-165669011	SBS5	1	1	5	0	0	0	0
1110	chr3:162194644-165669011	SBS8	1	1	6	0	0	0	0
1111	chr3:165669179-178759000	SBS1	1	1	3	0	0	0	0
1112	chr3:165669179-178759000	SBS3	1	1	20	0	0	0	0
1113	chr3:165669179-178759000	SBS5	1	1	17	0	0	0	0
1114	chr3:165669179-178759000	SBS8	1	1	4	0	0	0	0
1115	chr3:178759001-179818241	SBS3	1	1	3	0	0	0	0
1116	chr3:178759001-179818241	SBS5	1	1	1	0	0	0	0
1117	chr3:178759001-179818241	SBS8	1	1	3	0	0	0	0
1118	chr3:179818277-183051493	SBS1	1	1	2	0	0	0	0
1119	chr3:179818277-183051493	SBS3	1	1	5	0	0	0	0
1120	chr3:179818277-183051493	SBS5	1	1	1	0	0	0	0
1121	chr3:179818277-183051493	SBS8	1	1	1	0	0	0	0
1122	chr3:183060700-185921694	SBS3	1	1	6	0	0	0	0
1123	chr3:183060700-185921694	SBS5	1	1	3	0	0	0	0
1124	chr3:185930495-197106618	SBS1	1	1	6	0	0	0	0
1125	chr3:185930495-197106618	SBS100	1	1	1	0	0	0	0
1126	chr3:185930495-197106618	SBS3	1	1	27	0	0	0	0
1127	chr3:185930495-197106618	SBS5	1	1	14	0	0	0	0
1128	chr3:185930495-197106618	SBS8	1	1	5	0	0	0	0
1129	chr3:19370143-23592962	SBS1	2	0	0	1	0	0	0
1130	chr3:19370143-23592962	SBS3	2	0	2	2	0	0	0
1131	chr3:19370143-23592962	SBS5	2	0	2	1	0	0	0
1132	chr3:19370143-23592962	SBS8	2	0	0	1	0	0	0
1133	chr3:197106619-197111343	SBS5	2	1	1	0	0	0	0
1134	chr3:197111344-198295559	SBS100	1	1	1	0	0	0	0
1135	chr3:197111344-198295559	SBS3	1	1	1	0	0	0	0
1136	chr3:23614342-28357794	SBS100	2	0	1	0	0	0	0
1137	chr3:23614342-28357794	SBS3	2	0	2	0	0	0	0
1138	chr3:23614342-28357794	SBS5	2	0	0	1	0	0	0
1139	chr3:23614342-28357794	SBS8	2	0	3	0	0	0	0
1140	chr3:28357830-40186776	SBS1	2	0	0	2	0	0	0
1141	chr3:28357830-40186776	SBS3	2	0	8	9	0	0	0
1142	chr3:28357830-40186776	SBS5	2	0	5	6	0	0	0
1143	chr3:28357830-40186776	SBS8	2	0	6	1	0	0	0
1144	chr3:40200618-74069733	SBS1	1	0	5	0	0	0	0
1145	chr3:40200618-74069733	SBS3	1	0	24	0	0	0	0
1146	chr3:40200618-74069733	SBS5	1	0	29	0	0	0	0
1147	chr3:40200618-74069733	SBS8	1	0	9	0	0	0	0
1148	chr3:5585498-15510174	SBS1	2	0	0	1	0	0	0
1149	chr3:5585498-15510174	SBS3	2	0	4	6	0	0	0
1150	chr3:5585498-15510174	SBS5	2	0	3	3	0	0	0
1151	chr3:5585498-15510174	SBS8	2	0	3	2	0	0	0
1152	chr3:74073533-81861311	SBS1	1	0	4	0	0	0	0
1153	chr3:74073533-81861311	SBS100	1	0	2	0	0	0	0
1154	chr3:74073533-81861311	SBS3	1	0	30	0	0	0	0
1155	chr3:74073533-81861311	SBS5	1	0	26	0	0	0	0
1156	chr3:74073533-81861311	SBS8	1	0	4	0	0	0	0
1157	chr3:81861312-86263914	SBS3	1	1	11	0	0	0	0
1158	chr3:81861312-86263914	SBS5	1	1	5	0	0	0	0
1159	chr3:81861312-86263914	SBS8	1	1	2	0	0	0	0
1160	chr3:852736-5585426	SBS1	2	0	0	1	0	0	0
1161	chr3:852736-5585426	SBS3	2	0	1	4	0	0	0
1162	chr3:852736-5585426	SBS5	2	0	2	2	0	0	0
1163	chr3:852736-5585426	SBS8	2	0	1	2	0	0	0
1164	chr3:86264261-87222198	SBS3	1	1	4	0	0	0	0
1165	chr3:87222462-92214015	SBS1	1	1	7	0	0	0	0
1166	chr3:87222462-92214015	SBS100	1	1	1	0	0	0	0
1167	chr3:87222462-92214015	SBS3	1	1	49	0	0	0	0
1168	chr3:87222462-92214015	SBS5	1	1	39	0	0	0	0
1169	chr3:87222462-92214015	SBS8	1	1	20	0	0	0	0
1170	chr3:92214016-100231187	SBS1	1	1	2	0	0	0	0
1171	chr3:92214016-100231187	SBS3	1	1	16	0	0	0	0
1172	chr3:92214016-100231187	SBS5	1	1	13	0	0	0	0
1173	chr3:92214016-100231187	SBS8	1	1	6	0	0	0	0
1174	chr4:1-17388792	SBS1	1	0	3	0	0	0	0
1175	chr4:1-17388792	SBS100	1	0	1	0	0	0	0
1176	chr4:1-17388792	SBS3	1	0	23	0	0	0	0
1177	chr4:1-17388792	SBS5	1	0	17	0	0	0	0
1178	chr4:1-17388792	SBS8	1	0	5	0	0	0	0
1179	chr4:104697550-108855909	SBS3	1	0	3	0	0	0	0
1180	chr4:104697550-108855909	SBS5	1	0	2	0	0	0	0
1181	chr4:104697550-108855909	SBS8	1	0	4	0	0	0	0
1182	chr4:108867510-111880690	SBS3	2	0	3	2	0	0	0
1183	chr4:108867510-111880690	SBS5	2	0	0	2	0	0	0
1184	chr4:108867510-111880690	SBS8	2	0	1	1	0	0	0
1185	chr4:111882867-126338280	SBS1	1	0	3	0	0	0	0
1186	chr4:111882867-126338280	SBS3	1	0	18	0	0	0	0
1187	chr4:111882867-126338280	SBS5	1	0	14	0	0	0	0
1188	chr4:111882867-126338280	SBS8	1	0	8	0	0	0	0
1189	chr4:126339053-128790512	SBS1	1	0	1	0	0	0	0
1190	chr4:126339053-128790512	SBS8	1	0	1	0	0	0	0
1191	chr4:128812666-150864112	SBS1	1	0	5	0	0	0	0
1192	chr4:128812666-150864112	SBS3	1	0	30	0	0	0	0
1193	chr4:128812666-150864112	SBS5	1	0	26	0	0	0	0
1194	chr4:128812666-150864112	SBS8	1	0	9	0	0	0	0
1195	chr4:150867256-160111350	SBS1	1	0	1	0	0	0	0
1196	chr4:150867256-160111350	SBS3	1	0	6	0	0	0	0
1197	chr4:150867256-160111350	SBS5	1	0	6	0	0	0	0
1198	chr4:150867256-160111350	SBS8	1	0	4	0	0	0	0
1199	chr4:160111351-169343924	SBS3	1	0	18	0	0	0	0
1200	chr4:160111351-169343924	SBS5	1	0	15	0	0	0	0
1201	chr4:160111351-169343924	SBS8	1	0	6	0	0	0	0
1202	chr4:169343962-171135920	SBS3	1	0	4	0	0	0	0
1203	chr4:169343962-171135920	SBS5	1	0	2	0	0	0	0
1204	chr4:169343962-171135920	SBS8	1	0	1	0	0	0	0
1205	chr4:171137611-173757176	SBS100	1	0	1	0	0	0	0
1206	chr4:171137611-173757176	SBS3	1	0	9	0	0	0	0
1207	chr4:173757810-174305890	SBS1	1	0	1	0	0	0	0
1208	chr4:173757810-174305890	SBS3	1	0	1	0	0	0	0
1209	chr4:173757810-174305890	SBS8	1	0	2	0	0	0	0
1210	chr4:174309656-179276797	SBS1	1	0	1	0	0	0	0
1211	chr4:174309656-179276797	SBS3	1	0	4	0	0	0	0
1212	chr4:174309656-179276797	SBS5	1	0	4	0	0	0	0
1213	chr4:174309656-179276797	SBS8	1	0	6	0	0	0	0
1214	chr4:179277604-180630632	SBS3	1	0	2	0	0	0	0
1215	chr4:179277604-180630632	SBS8	1	0	1	0	0	0	0
1216	chr4:180630670-188646678	SBS100	1	0	1	0	0	0	0
1217	chr4:180630670-188646678	SBS3	1	0	11	0	0	0	0
1218	chr4:180630670-188646678	SBS5	1	0	6	0	0	0	0
1219	chr4:180630670-188646678	SBS8	1	0	1	0	0	0	0
1220	chr4:18129942-20990205	SBS3	1	0	5	0	0	0	0
1221	chr4:18129942-20990205	SBS5	1	0	1	0	0	0	0
1222	chr4:18129942-20990205	SBS8	1	0	2	0	0	0	0
1223	chr4:188646727-190107309	SBS1	1	0	1	0	0	0	0
1224	chr4:188646727-190107309	SBS3	1	0	11	0	0	0	0
1225	chr4:188646727-190107309	SBS5	1	0	7	0	0	0	0
1226	chr4:188646727-190107309	SBS8	1	0	1	0	0	0	0
1227	chr4:20996288-37353500	SBS1	1	0	2	0	0	0	0
1228	chr4:20996288-37353500	SBS3	1	0	16	0	0	0	0
1229	chr4:20996288-37353500	SBS5	1	0	13	0	0	0	0
1230	chr4:20996288-37353500	SBS8	1	0	6	0	0	0	0
1231	chr4:37353501-39377185	SBS3	1	1	1	0	0	0	0
1232	chr4:37353501-39377185	SBS5	1	1	1	0	0	0	0
1233	chr4:39380173-40604239	SBS3	1	0	1	0	0	0	0
1234	chr4:40627746-40707248	SBS5	1	0	1	0	0	0	0
1235	chr4:40737830-47997465	SBS1	1	1	2	0	0	0	0
1236	chr4:40737830-47997465	SBS3	1	1	13	0	0	0	0
1237	chr4:40737830-47997465	SBS5	1	1	7	0	0	0	0
1238	chr4:40737830-47997465	SBS8	1	1	15	0	0	0	0
1239	chr4:47997508-49510223	SBS3	1	0	2	0	0	0	0
1240	chr4:47997508-49510223	SBS5	1	0	1	0	0	0	0
1241	chr4:49510469-50726025	SBS5	1	0	1	0	0	0	0
1242	chr4:50726026-69333696	SBS1	1	1	5	0	0	0	0
1243	chr4:50726026-69333696	SBS100	1	1	1	0	0	0	0
1244	chr4:50726026-69333696	SBS3	1	1	44	0	0	0	0
1245	chr4:50726026-69333696	SBS5	1	1	33	0	0	0	0
1246	chr4:50726026-69333696	SBS8	1	1	14	0	0	0	0
1247	chr4:69333742-73770728	SBS3	1	1	7	0	0	0	0
1248	chr4:69333742-73770728	SBS5	1	1	12	0	0	0	0
1249	chr4:69333742-73770728	SBS8	1	1	6	0	0	0	0
1250	chr4:73812885-81948390	SBS1	1	1	2	0	0	0	0
1251	chr4:73812885-81948390	SBS100	1	1	1	0	0	0	0
1252	chr4:73812885-81948390	SBS3	1	1	24	0	0	0	0
1253	chr4:73812885-81948390	SBS5	1	1	9	0	0	0	0
1254	chr4:73812885-81948390	SBS8	1	1	7	0	0	0	0
1255	chr4:81948391-89930930	SBS1	1	0	2	0	0	0	0
1256	chr4:81948391-89930930	SBS100	1	0	1	0	0	0	0
1257	chr4:81948391-89930930	SBS3	1	0	3	0	0	0	0
1258	chr4:81948391-89930930	SBS5	1	0	5	0	0	0	0
1259	chr4:81948391-89930930	SBS8	1	0	1	0	0	0	0
1260	chr4:89930967-94415268	SBS1	1	0	1	0	0	0	0
1261	chr4:89930967-94415268	SBS3	1	0	6	0	0	0	0
1262	chr4:89930967-94415268	SBS5	1	0	5	0	0	0	0
