	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4
901	chr1:150658415-152059000	SBS13	2	1	2	0	0	0
902	chr1:150658415-152059000	SBS3	2	1	2	1	0	0
903	chr1:150658415-152059000	SBS5	2	1	9	0	0	0
904	chr1:150658415-152059000	SBS8	2	1	2	1	0	0
905	chr1:152059001-153479000	SBS13	2	1	1	0	0	0
906	chr1:152059001-153479000	SBS3	2	1	3	0	0	0
907	chr1:152059001-153479000	SBS5	2	1	4	1	0	0
908	chr1:152059001-153479000	SBS8	2	1	3	0	0	0
909	chr1:153479001-155805272	SBS13	2	1	1	0	0	0
910	chr1:153479001-155805272	SBS3	2	1	6	0	0	0
911	chr1:153479001-155805272	SBS5	2	1	6	0	0	0
912	chr1:153479001-155805272	SBS8	2	1	1	0	0	0
913	chr1:155815709-157172500	SBS3	2	1	3	0	0	0
914	chr1:155815709-157172500	SBS5	2	1	5	0	0	0
915	chr1:157172501-159495205	SBS13	2	1	1	1	0	0
916	chr1:157172501-159495205	SBS3	2	1	2	1	0	0
917	chr1:157172501-159495205	SBS5	2	1	11	0	0	0
918	chr1:157172501-159495205	SBS8	2	1	5	1	0	0
919	chr1:159495247-161186551	SBS3	2	1	6	0	0	0
920	chr1:159495247-161186551	SBS5	2	1	9	0	0	0
921	chr1:159495247-161186551	SBS8	2	1	5	0	0	0
922	chr1:161186552-162076804	SBS3	2	1	1	0	0	0
923	chr1:161186552-162076804	SBS5	2	1	1	0	0	0
924	chr1:161186552-162076804	SBS8	2	1	1	0	0	0
925	chr1:162079681-163369169	SBS13	2	1	1	0	0	0
926	chr1:162079681-163369169	SBS3	2	1	3	0	0	0
927	chr1:162079681-163369169	SBS5	2	1	6	0	0	0
928	chr1:162079681-163369169	SBS8	2	1	3	0	0	0
929	chr1:163369202-165839445	SBS13	2	1	1	0	0	0
930	chr1:163369202-165839445	SBS3	2	1	2	0	0	0
931	chr1:163369202-165839445	SBS5	2	1	10	0	0	0
932	chr1:163369202-165839445	SBS8	2	1	8	0	0	0
933	chr1:165895771-166818000	SBS3	2	1	4	0	0	0
934	chr1:165895771-166818000	SBS5	2	1	11	0	0	0
935	chr1:165895771-166818000	SBS8	2	1	9	1	0	0
936	chr1:16629470-42139304	SBS1	1	1	1	0	0	0
937	chr1:16629470-42139304	SBS13	1	1	7	0	0	0
938	chr1:16629470-42139304	SBS3	1	1	32	0	0	0
939	chr1:16629470-42139304	SBS5	1	1	78	0	0	0
940	chr1:16629470-42139304	SBS8	1	1	36	0	0	0
941	chr1:166818001-172619000	SBS1	2	1	2	0	0	0
942	chr1:166818001-172619000	SBS13	2	1	1	0	0	0
943	chr1:166818001-172619000	SBS3	2	1	6	2	0	0
944	chr1:166818001-172619000	SBS5	2	1	18	3	0	0
945	chr1:166818001-172619000	SBS8	2	1	11	3	0	0
946	chr1:172619001-181385795	SBS1	2	1	1	0	0	0
947	chr1:172619001-181385795	SBS13	2	1	2	0	0	0
948	chr1:172619001-181385795	SBS3	2	1	10	1	0	0
949	chr1:172619001-181385795	SBS5	2	1	31	3	0	0
950	chr1:172619001-181385795	SBS8	2	1	19	4	0	0
951	chr1:181404232-182062000	SBS3	2	1	3	0	0	0
952	chr1:181404232-182062000	SBS5	2	1	5	2	0	0
953	chr1:181404232-182062000	SBS8	2	1	4	0	0	0
954	chr1:182062001-184878964	SBS13	2	1	3	0	0	0
955	chr1:182062001-184878964	SBS3	2	1	5	0	0	0
956	chr1:182062001-184878964	SBS5	2	1	16	0	0	0
957	chr1:182062001-184878964	SBS8	2	1	3	1	0	0
958	chr1:184879010-185700000	SBS5	2	1	2	0	0	0
959	chr1:185700001-186520000	SBS13	2	1	1	0	0	0
960	chr1:185700001-186520000	SBS3	2	1	1	0	0	0
961	chr1:185700001-186520000	SBS5	2	1	8	0	0	0
962	chr1:186520001-189101298	SBS13	2	1	1	1	0	0
963	chr1:186520001-189101298	SBS3	2	1	5	0	0	0
964	chr1:186520001-189101298	SBS5	2	1	18	1	0	0
965	chr1:186520001-189101298	SBS8	2	1	5	2	0	0
966	chr1:189101728-189999573	SBS1	2	1	1	0	0	0
967	chr1:189101728-189999573	SBS3	2	1	1	0	0	0
968	chr1:189101728-189999573	SBS5	2	1	2	0	0	0
969	chr1:189101728-189999573	SBS8	2	1	4	1	0	0
970	chr1:189999611-192466000	SBS13	2	1	1	0	0	0
971	chr1:189999611-192466000	SBS3	2	1	3	1	0	0
972	chr1:189999611-192466000	SBS5	2	1	20	0	0	0
973	chr1:189999611-192466000	SBS8	2	1	2	3	0	0
974	chr1:192466001-193260000	SBS13	2	1	1	0	0	0
975	chr1:192466001-193260000	SBS5	2	1	4	0	0	0
976	chr1:192466001-193260000	SBS8	2	1	3	0	0	0
977	chr1:193260001-194891680	SBS13	2	1	1	0	0	0
978	chr1:193260001-194891680	SBS3	2	1	2	0	0	0
979	chr1:193260001-194891680	SBS5	2	1	9	0	0	0
980	chr1:193260001-194891680	SBS8	2	1	7	2	0	0
981	chr1:194892193-197049000	SBS1	2	1	1	0	0	0
982	chr1:194892193-197049000	SBS13	2	1	2	0	0	0
983	chr1:194892193-197049000	SBS5	2	1	8	1	0	0
984	chr1:194892193-197049000	SBS8	2	1	8	0	0	0
985	chr1:197049001-199335000	SBS13	2	1	2	1	0	0
986	chr1:197049001-199335000	SBS3	2	1	1	1	0	0
987	chr1:197049001-199335000	SBS5	2	1	4	0	0	0
988	chr1:197049001-199335000	SBS8	2	1	5	0	0	0
989	chr1:199335001-200352000	SBS1	2	1	1	0	0	0
990	chr1:199335001-200352000	SBS3	2	1	1	0	0	0
991	chr1:199335001-200352000	SBS5	2	1	4	0	0	0
992	chr1:199335001-200352000	SBS8	2	1	5	1	0	0
993	chr1:200352001-201966915	SBS13	2	1	1	0	0	0
994	chr1:200352001-201966915	SBS3	2	1	4	0	0	0
995	chr1:200352001-201966915	SBS5	2	1	5	0	0	0
996	chr1:200352001-201966915	SBS8	2	1	3	0	0	0
997	chr1:201971335-214902931	SBS1	2	1	1	0	0	0
998	chr1:201971335-214902931	SBS13	2	1	3	3	0	0
999	chr1:201971335-214902931	SBS3	2	1	16	4	0	0
1000	chr1:201971335-214902931	SBS5	2	1	47	9	0	0
1001	chr1:201971335-214902931	SBS8	2	1	18	1	0	0
1002	chr1:214902978-215566057	SBS1	2	1	1	0	0	0
1003	chr1:214902978-215566057	SBS5	2	1	3	0	0	0
1004	chr1:214902978-215566057	SBS8	2	1	1	1	0	0
1005	chr1:215572917-215903707	SBS8	2	1	1	0	0	0
1006	chr1:215903750-218276000	SBS13	2	1	1	0	0	0
1007	chr1:215903750-218276000	SBS3	2	1	2	0	0	0
1008	chr1:215903750-218276000	SBS5	2	1	11	1	0	0
1009	chr1:215903750-218276000	SBS8	2	1	5	3	0	0
1010	chr1:218276001-218954108	SBS1	2	1	1	0	0	0
1011	chr1:218276001-218954108	SBS13	2	1	2	0	0	0
1012	chr1:218276001-218954108	SBS8	2	1	0	1	0	0
1013	chr1:218954109-218956429	SBS5	3	1	1	0	0	0
1014	chr1:218956430-220378549	SBS13	2	1	1	0	0	0
1015	chr1:218956430-220378549	SBS3	2	1	1	0	0	0
1016	chr1:218956430-220378549	SBS5	2	1	8	1	0	0
1017	chr1:218956430-220378549	SBS8	2	1	6	0	0	0
1018	chr1:220384720-222240689	SBS3	2	1	4	0	0	0
1019	chr1:220384720-222240689	SBS5	2	1	5	1	0	0
1020	chr1:220384720-222240689	SBS8	2	1	2	0	0	0
1021	chr1:222240756-222787953	SBS3	2	1	1	0	0	0
1022	chr1:222789048-225706340	SBS13	2	1	1	0	0	0
1023	chr1:222789048-225706340	SBS3	2	1	3	1	0	0
1024	chr1:222789048-225706340	SBS5	2	1	8	0	0	0
1025	chr1:222789048-225706340	SBS8	2	1	5	2	0	0
1026	chr1:225706341-226089425	SBS13	3	1	1	0	0	0
1027	chr1:225706341-226089425	SBS3	3	1	1	0	0	0
1028	chr1:225706341-226089425	SBS5	3	1	2	0	0	0
1029	chr1:225706341-226089425	SBS8	3	1	2	0	0	0
1030	chr1:226105631-226980819	SBS1	3	1	1	0	0	0
1031	chr1:226105631-226980819	SBS13	3	1	2	0	0	0
1032	chr1:226105631-226980819	SBS3	3	1	2	0	0	0
1033	chr1:226105631-226980819	SBS5	3	1	3	0	1	0
1034	chr1:226105631-226980819	SBS8	3	1	4	0	0	0
1035	chr1:226980852-230988922	SBS1	3	1	2	0	0	0
1036	chr1:226980852-230988922	SBS13	3	1	1	1	0	0
1037	chr1:226980852-230988922	SBS3	3	1	2	1	0	0
1038	chr1:226980852-230988922	SBS5	3	1	16	3	1	0
1039	chr1:226980852-230988922	SBS8	3	1	6	2	0	0
1040	chr1:230988955-232664001	SBS13	3	1	1	1	0	0
1041	chr1:230988955-232664001	SBS3	3	1	4	0	0	0
1042	chr1:230988955-232664001	SBS5	3	1	10	0	0	0
1043	chr1:230988955-232664001	SBS8	3	1	4	0	0	0
1044	chr1:232665167-235659005	SBS13	3	1	2	1	0	0
1045	chr1:232665167-235659005	SBS3	3	1	1	1	2	0
1046	chr1:232665167-235659005	SBS5	3	1	16	1	0	0
1047	chr1:232665167-235659005	SBS8	3	1	6	1	0	0
1048	chr1:235659222-236375672	SBS13	3	1	1	0	0	0
1049	chr1:235659222-236375672	SBS5	3	1	2	1	0	0
1050	chr1:236375872-237209967	SBS13	3	1	1	0	0	0
1051	chr1:236375872-237209967	SBS3	3	1	0	1	0	0
1052	chr1:236375872-237209967	SBS5	3	1	7	0	0	0
1053	chr1:236375872-237209967	SBS8	3	1	5	0	0	0
1054	chr1:237210101-239461382	SBS13	3	1	2	0	0	0
1055	chr1:237210101-239461382	SBS3	3	1	5	0	0	0
1056	chr1:237210101-239461382	SBS5	3	1	12	4	0	0
1057	chr1:237210101-239461382	SBS8	3	1	10	2	0	0
1058	chr1:239461417-239565132	SBS5	3	0	2	0	0	0
1059	chr1:239461417-239565132	SBS8	3	0	0	0	1	0
1060	chr1:239565165-240567971	SBS1	3	1	1	0	0	0
1061	chr1:239565165-240567971	SBS13	3	1	1	0	0	0
1062	chr1:239565165-240567971	SBS3	3	1	0	1	0	0
1063	chr1:239565165-240567971	SBS5	3	1	4	1	0	0
1064	chr1:239565165-240567971	SBS8	3	1	5	2	0	0
1065	chr1:240567975-241470000	SBS1	3	1	1	0	0	0
1066	chr1:240567975-241470000	SBS13	3	1	1	0	0	0
1067	chr1:240567975-241470000	SBS3	3	1	1	1	0	0
1068	chr1:240567975-241470000	SBS5	3	1	14	1	0	0
1069	chr1:240567975-241470000	SBS8	3	1	8	0	0	0
1070	chr1:241470001-242004000	SBS3	3	1	2	0	0	0
1071	chr1:241470001-242004000	SBS5	3	1	3	0	1	0
1072	chr1:242004001-243045500	SBS5	3	1	10	1	0	0
1073	chr1:242004001-243045500	SBS8	3	1	1	0	0	0
1074	chr1:243045501-245392852	SBS13	3	1	1	1	0	0
1075	chr1:243045501-245392852	SBS3	3	1	3	0	0	0
1076	chr1:243045501-245392852	SBS5	3	1	13	2	0	0
1077	chr1:243045501-245392852	SBS8	3	1	0	1	0	0
1078	chr1:245392912-246838525	SBS3	3	1	3	0	0	0
1079	chr1:245392912-246838525	SBS5	3	1	10	1	0	0
1080	chr1:245392912-246838525	SBS8	3	1	6	0	0	0
1081	chr1:246845559-247500000	SBS1	3	1	1	0	0	0
1082	chr1:246845559-247500000	SBS3	3	1	1	1	0	0
1083	chr1:246845559-247500000	SBS5	3	1	3	0	0	0
1084	chr1:246845559-247500000	SBS8	3	1	1	0	0	0
1085	chr1:247500001-248294855	SBS13	3	1	2	0	0	0
1086	chr1:247500001-248294855	SBS3	3	1	2	0	0	0
1087	chr1:247500001-248294855	SBS5	3	1	3	0	1	0
1088	chr1:247500001-248294855	SBS8	3	1	4	1	0	0
1089	chr1:248294889-248956422	SBS5	3	1	2	1	0	0
1090	chr1:248294889-248956422	SBS8	3	1	1	1	0	0
1091	chr1:42156020-44750286	SBS1	1	1	1	0	0	0
1092	chr1:42156020-44750286	SBS13	1	1	2	0	0	0
1093	chr1:42156020-44750286	SBS3	1	1	4	0	0	0
1094	chr1:42156020-44750286	SBS5	1	1	8	0	0	0
1095	chr1:42156020-44750286	SBS8	1	1	4	0	0	0
1096	chr1:44750319-53566872	SBS13	1	1	2	0	0	0
1097	chr1:44750319-53566872	SBS3	1	1	9	0	0	0
1098	chr1:44750319-53566872	SBS5	1	1	38	0	0	0
1099	chr1:44750319-53566872	SBS8	1	1	10	0	0	0
1100	chr1:53567064-55181688	SBS13	1	1	1	0	0	0
1101	chr1:53567064-55181688	SBS3	1	1	1	0	0	0
1102	chr1:53567064-55181688	SBS5	1	1	4	0	0	0
1103	chr1:53567064-55181688	SBS8	1	1	3	0	0	0
1104	chr1:55182788-57892599	SBS1	1	1	2	0	0	0
1105	chr1:55182788-57892599	SBS13	1	1	1	0	0	0
1106	chr1:55182788-57892599	SBS3	1	1	1	0	0	0
1107	chr1:55182788-57892599	SBS5	1	1	9	0	0	0
1108	chr1:55182788-57892599	SBS8	1	1	5	0	0	0
1109	chr1:57892607-61085518	SBS1	1	1	1	0	0	0
1110	chr1:57892607-61085518	SBS13	1	1	1	0	0	0
1111	chr1:57892607-61085518	SBS3	1	1	6	0	0	0
1112	chr1:57892607-61085518	SBS5	1	1	8	0	0	0
1113	chr1:57892607-61085518	SBS8	1	1	9	0	0	0
1114	chr1:61085519-61149519	SBS5	2	1	1	0	0	0
1115	chr1:61149520-63018126	SBS13	1	1	1	0	0	0
1116	chr1:61149520-63018126	SBS3	1	1	2	0	0	0
1117	chr1:61149520-63018126	SBS5	1	1	2	0	0	0
1118	chr1:61149520-63018126	SBS8	1	1	1	0	0	0
1119	chr1:63018187-64716531	SBS13	1	1	3	0	0	0
1120	chr1:63018187-64716531	SBS3	1	1	1	0	0	0
1121	chr1:63018187-64716531	SBS5	1	1	3	0	0	0
1122	chr1:63018187-64716531	SBS8	1	1	1	0	0	0
1123	chr1:64716545-66168679	SBS13	1	1	1	0	0	0
1124	chr1:64716545-66168679	SBS5	1	1	4	0	0	0
1125	chr1:64716545-66168679	SBS8	1	1	1	0	0	0
1126	chr1:66168680-66212545	SBS13	2	1	1	0	0	0
1127	chr1:66168680-66212545	SBS8	2	1	1	0	0	0
1128	chr1:66212546-66345678	SBS5	1	1	1	0	0	0
1129	chr1:66345679-66399060	SBS8	2	1	1	0	0	0
1130	chr1:66399061-68196116	SBS1	1	1	2	0	0	0
1131	chr1:66399061-68196116	SBS13	1	1	3	0	0	0
1132	chr1:66399061-68196116	SBS3	1	1	2	0	0	0
1133	chr1:66399061-68196116	SBS5	1	1	9	0	0	0
1134	chr1:66399061-68196116	SBS8	1	1	5	0	0	0
1135	chr1:68196117-68215514	SBS5	2	1	1	0	0	0
1136	chr1:68196117-68215514	SBS8	2	1	1	0	0	0
1137	chr1:68215515-71267312	SBS13	1	1	5	0	0	0
1138	chr1:68215515-71267312	SBS3	1	1	2	0	0	0
1139	chr1:68215515-71267312	SBS5	1	1	9	0	0	0
1140	chr1:68215515-71267312	SBS8	1	1	9	0	0	0
1141	chr1:71270694-76309328	SBS1	1	1	2	0	0	0
1142	chr1:71270694-76309328	SBS13	1	1	2	0	0	0
1143	chr1:71270694-76309328	SBS3	1	1	2	0	0	0
1144	chr1:71270694-76309328	SBS5	1	1	15	0	0	0
1145	chr1:71270694-76309328	SBS8	1	1	10	0	0	0
1146	chr1:76309366-79632945	SBS13	1	1	1	0	0	0
1147	chr1:76309366-79632945	SBS3	1	1	4	0	0	0
1148	chr1:76309366-79632945	SBS5	1	1	7	0	0	0
1149	chr1:76309366-79632945	SBS8	1	1	5	0	0	0
1150	chr1:7693001-9657723	SBS13	1	1	2	0	0	0
1151	chr1:7693001-9657723	SBS5	1	1	5	0	0	0
1152	chr1:79632946-81096786	SBS5	1	0	2	0	0	0
1153	chr1:79632946-81096786	SBS8	1	0	3	0	0	0
1154	chr1:81099741-81726486	SBS3	1	0	1	0	0	0
1155	chr1:81099741-81726486	SBS5	1	0	2	0	0	0
1156	chr1:81726528-85297049	SBS1	1	0	1	0	0	0
1157	chr1:81726528-85297049	SBS13	1	0	1	0	0	0
1158	chr1:81726528-85297049	SBS3	1	0	5	0	0	0
1159	chr1:81726528-85297049	SBS5	1	0	7	0	0	0
1160	chr1:81726528-85297049	SBS8	1	0	2	0	0	0
1161	chr1:85297092-89883121	SBS13	1	0	2	0	0	0
1162	chr1:85297092-89883121	SBS3	1	0	5	0	0	0
1163	chr1:85297092-89883121	SBS5	1	0	9	0	0	0
1164	chr1:85297092-89883121	SBS8	1	0	4	0	0	0
1165	chr1:89883122-94792425	SBS13	1	1	1	0	0	0
1166	chr1:89883122-94792425	SBS3	1	1	5	0	0	0
1167	chr1:89883122-94792425	SBS5	1	1	18	0	0	0
1168	chr1:89883122-94792425	SBS8	1	1	6	0	0	0
1169	chr1:94792472-99651458	SBS13	1	1	1	0	0	0
1170	chr1:94792472-99651458	SBS3	1	1	5	0	0	0
1171	chr1:94792472-99651458	SBS5	1	1	13	0	0	0
1172	chr1:94792472-99651458	SBS8	1	1	7	0	0	0
1173	chr1:9658017-16628744	SBS1	1	1	1	0	0	0
1174	chr1:9658017-16628744	SBS13	1	1	2	0	0	0
1175	chr1:9658017-16628744	SBS3	1	1	5	0	0	0
1176	chr1:9658017-16628744	SBS5	1	1	19	0	0	0
1177	chr1:9658017-16628744	SBS8	1	1	6	0	0	0
1178	chr1:99651463-113570464	SBS1	1	1	1	0	0	0
1179	chr1:99651463-113570464	SBS13	1	1	2	0	0	0
1180	chr1:99651463-113570464	SBS3	1	1	12	0	0	0
1181	chr1:99651463-113570464	SBS5	1	1	36	0	0	0
1182	chr1:99651463-113570464	SBS8	1	1	29	0	0	0
1183	chr20:1-8543682	SBS1	1	1	3	0	0	0
1184	chr20:1-8543682	SBS13	1	1	5	0	0	0
1185	chr20:1-8543682	SBS3	1	1	8	0	0	0
1186	chr20:1-8543682	SBS5	1	1	22	0	0	0
1187	chr20:1-8543682	SBS8	1	1	12	0	0	0
1188	chr20:10321452-17766397	SBS1	1	1	1	0	0	0
1189	chr20:10321452-17766397	SBS13	1	1	4	0	0	0
1190	chr20:10321452-17766397	SBS3	1	1	10	0	0	0
1191	chr20:10321452-17766397	SBS5	1	1	23	0	0	0
1192	chr20:10321452-17766397	SBS8	1	1	9	0	0	0
1193	chr20:17839182-28237289	SBS1	1	1	3	0	0	0
1194	chr20:17839182-28237289	SBS13	1	1	2	0	0	0
1195	chr20:17839182-28237289	SBS3	1	1	15	0	0	0
1196	chr20:17839182-28237289	SBS5	1	1	33	0	0	0
1197	chr20:17839182-28237289	SBS8	1	1	16	0	0	0
1198	chr20:28237290-32285426	SBS1	1	1	4	0	0	0
1199	chr20:28237290-32285426	SBS13	1	1	3	0	0	0
1200	chr20:28237290-32285426	SBS3	1	1	22	0	0	0
1201	chr20:28237290-32285426	SBS5	1	1	59	0	0	0
1202	chr20:28237290-32285426	SBS8	1	1	32	0	0	0
1203	chr20:32285489-33906588	SBS3	1	1	1	0	0	0
1204	chr20:32285489-33906588	SBS5	1	1	3	0	0	0
1205	chr20:33906589-33906732	SBS5	1	0	2	0	0	0
1206	chr20:33906733-37714347	SBS1	1	1	1	0	0	0
1207	chr20:33906733-37714347	SBS3	1	1	7	0	0	0
1208	chr20:33906733-37714347	SBS5	1	1	6	0	0	0
1209	chr20:33906733-37714347	SBS8	1	1	3	0	0	0
1210	chr20:37714348-45794779	SBS13	1	0	1	0	0	0
1211	chr20:37714348-45794779	SBS3	1	0	6	0	0	0
1212	chr20:37714348-45794779	SBS5	1	0	14	0	0	0
1213	chr20:37714348-45794779	SBS8	1	0	8	0	0	0
1214	chr20:45795377-47021263	SBS5	1	0	1	0	0	0
1215	chr20:45795377-47021263	SBS8	1	0	1	0	0	0
1216	chr20:47025435-49626038	SBS3	1	0	1	0	0	0
1217	chr20:47025435-49626038	SBS5	1	0	8	0	0	0
1218	chr20:49626039-60327135	SBS1	1	0	2	0	0	0
1219	chr20:49626039-60327135	SBS13	1	0	1	0	0	0
1220	chr20:49626039-60327135	SBS3	1	0	7	0	0	0
1221	chr20:49626039-60327135	SBS5	1	0	17	0	0	0
1222	chr20:49626039-60327135	SBS8	1	0	8	0	0	0
1223	chr20:60327170-64444167	SBS3	1	0	3	0	0	0
1224	chr20:60327170-64444167	SBS5	1	0	10	0	0	0
1225	chr20:60327170-64444167	SBS8	1	0	4	0	0	0
1226	chr20:8544354-10321241	SBS13	1	1	3	0	0	0
1227	chr20:8544354-10321241	SBS3	1	1	1	0	0	0
1228	chr20:8544354-10321241	SBS5	1	1	5	0	0	0
1229	chr20:8544354-10321241	SBS8	1	1	3	0	0	0
1230	chr21:1-11890183	SBS1	1	1	2	0	0	0
1231	chr21:1-11890183	SBS13	1	1	1	0	0	0
1232	chr21:1-11890183	SBS3	1	1	7	0	0	0
1233	chr21:1-11890183	SBS5	1	1	21	0	0	0
1234	chr21:1-11890183	SBS8	1	1	7	0	0	0
1235	chr21:11890184-17955000	SBS1	1	1	3	0	0	0
1236	chr21:11890184-17955000	SBS13	1	1	1	0	0	0
1237	chr21:11890184-17955000	SBS3	1	1	3	0	0	0
1238	chr21:11890184-17955000	SBS5	1	1	16	0	0	0
1239	chr21:11890184-17955000	SBS8	1	1	12	0	0	0
1240	chr21:17955001-22620486	SBS1	1	1	1	0	0	0
1241	chr21:17955001-22620486	SBS13	1	1	2	0	0	0
1242	chr21:17955001-22620486	SBS3	1	1	8	0	0	0
1243	chr21:17955001-22620486	SBS5	1	1	21	0	0	0
1244	chr21:17955001-22620486	SBS8	1	1	10	0	0	0
1245	chr21:22621959-23441850	SBS3	1	1	1	0	0	0
1246	chr21:22621959-23441850	SBS5	1	1	5	0	0	0
1247	chr21:22621959-23441850	SBS8	1	1	1	0	0	0
1248	chr21:23442653-25254000	SBS13	1	1	1	0	0	0
1249	chr21:23442653-25254000	SBS3	1	1	2	0	0	0
1250	chr21:23442653-25254000	SBS5	1	1	12	0	0	0
1251	chr21:23442653-25254000	SBS8	1	1	7	0	0	0
1252	chr21:25254001-27685000	SBS3	1	1	4	0	0	0
1253	chr21:25254001-27685000	SBS5	1	1	8	0	0	0
1254	chr21:25254001-27685000	SBS8	1	1	1	0	0	0
1255	chr21:27685001-32685000	SBS1	1	1	1	0	0	0
1256	chr21:27685001-32685000	SBS13	1	1	2	0	0	0
1257	chr21:27685001-32685000	SBS3	1	1	3	0	0	0
1258	chr21:27685001-32685000	SBS5	1	1	15	0	0	0
1259	chr21:27685001-32685000	SBS8	1	1	7	0	0	0
1260	chr21:32703234-34070803	SBS1	1	1	1	0	0	0
1261	chr21:32703234-34070803	SBS5	1	1	5	0	0	0
1262	chr21:34070896-35105896	SBS5	1	1	4	0	0	0
1263	chr21:34070896-35105896	SBS8	1	1	2	0	0	0
1264	chr21:35105897-39803000	SBS1	2	1	1	0	0	0
1265	chr21:35105897-39803000	SBS13	2	1	1	1	0	0
1266	chr21:35105897-39803000	SBS3	2	1	7	2	0	0
1267	chr21:35105897-39803000	SBS5	2	1	18	3	0	0
1268	chr21:35105897-39803000	SBS8	2	1	9	3	0	0
1269	chr21:39803001-41080000	SBS3	2	1	1	0	0	0
1270	chr21:39803001-41080000	SBS5	2	1	4	0	0	0
1271	chr21:41080001-46709983	SBS1	2	1	3	0	0	0
1272	chr21:41080001-46709983	SBS13	2	1	1	0	0	0
1273	chr21:41080001-46709983	SBS3	2	1	12	1	0	0
1274	chr21:41080001-46709983	SBS5	2	1	18	1	0	0
1275	chr21:41080001-46709983	SBS8	2	1	6	0	0	0
1276	chr22:1-14004552	SBS1	1	0	1	0	0	0
1277	chr22:1-14004552	SBS13	1	0	1	0	0	0
1278	chr22:1-14004552	SBS3	1	0	3	0	0	0
1279	chr22:1-14004552	SBS5	1	0	15	0	0	0
1280	chr22:1-14004552	SBS8	1	0	5	0	0	0
1281	chr22:14004553-22358946	SBS1	1	0	1	0	0	0
1282	chr22:14004553-22358946	SBS13	1	0	1	0	0	0
1283	chr22:14004553-22358946	SBS3	1	0	3	0	0	0
1284	chr22:14004553-22358946	SBS5	1	0	17	0	0	0
1285	chr22:22358947-34136919	SBS1	1	1	1	0	0	0
1286	chr22:22358947-34136919	SBS13	1	1	1	0	0	0
1287	chr22:22358947-34136919	SBS3	1	1	22	0	0	0
1288	chr22:22358947-34136919	SBS5	1	1	35	0	0	0
1289	chr22:22358947-34136919	SBS8	1	1	13	0	0	0
1290	chr22:34136955-34199964	SBS5	1	1	1	0	0	0
1291	chr22:34200079-35163000	SBS1	1	1	1	0	0	0
1292	chr22:34200079-35163000	SBS13	1	1	1	0	0	0
1293	chr22:34200079-35163000	SBS5	1	1	2	0	0	0
1294	chr22:34200079-35163000	SBS8	1	1	3	0	0	0
1295	chr22:35163001-36346256	SBS13	1	1	1	0	0	0
1296	chr22:35163001-36346256	SBS3	1	1	2	0	0	0
1297	chr22:35163001-36346256	SBS5	1	1	4	0	0	0
1298	chr22:35163001-36346256	SBS8	1	1	2	0	0	0
1299	chr22:36375973-46102549	SBS1	1	1	2	0	0	0
1300	chr22:36375973-46102549	SBS13	1	1	6	0	0	0
1301	chr22:36375973-46102549	SBS3	1	1	14	0	0	0
1302	chr22:36375973-46102549	SBS5	1	1	39	0	0	0
1303	chr22:36375973-46102549	SBS8	1	1	9	0	0	0
1304	chr22:46309260-48842840	SBS13	1	0	1	0	0	0
1305	chr22:46309260-48842840	SBS5	1	0	5	0	0	0
1306	chr22:46309260-48842840	SBS8	1	0	1	0	0	0
1307	chr22:48853265-50125412	SBS3	1	0	2	0	0	0
1308	chr22:48853265-50125412	SBS5	1	0	2	0	0	0
1309	chr2:1-14697206	SBS1	1	0	3	0	0	0
1310	chr2:1-14697206	SBS3	1	0	7	0	0	0
1311	chr2:1-14697206	SBS5	1	0	21	0	0	0
1312	chr2:1-14697206	SBS8	1	0	17	0	0	0
1313	chr2:101549196-103004730	SBS3	1	0	3	0	0	0
1314	chr2:101549196-103004730	SBS5	1	0	2	0	0	0
1315	chr2:101549196-103004730	SBS8	1	0	1	0	0	0
1316	chr2:103004869-121134981	SBS1	1	0	3	0	0	0
1317	chr2:103004869-121134981	SBS13	1	0	4	0	0	0
1318	chr2:103004869-121134981	SBS3	1	0	5	0	0	0
1319	chr2:103004869-121134981	SBS5	1	0	35	0	0	0
1320	chr2:103004869-121134981	SBS8	1	0	23	0	0	0
1321	chr2:121152200-141612965	SBS1	1	0	1	0	0	0
1322	chr2:121152200-141612965	SBS13	1	0	6	0	0	0
1323	chr2:121152200-141612965	SBS3	1	0	22	0	0	0
1324	chr2:121152200-141612965	SBS5	1	0	65	0	0	0
1325	chr2:121152200-141612965	SBS8	1	0	18	0	0	0
1326	chr2:141624665-146167074	SBS13	1	0	1	0	0	0
1327	chr2:141624665-146167074	SBS3	1	0	3	0	0	0
1328	chr2:141624665-146167074	SBS5	1	0	3	0	0	0
1329	chr2:141624665-146167074	SBS8	1	0	5	0	0	0
1330	chr2:146171145-146756872	SBS3	1	0	2	0	0	0
1331	chr2:146171145-146756872	SBS5	1	0	1	0	0	0
1332	chr2:146171145-146756872	SBS8	1	0	1	0	0	0
1333	chr2:146756979-148218383	SBS5	1	0	4	0	0	0
1334	chr2:146756979-148218383	SBS8	1	0	1	0	0	0
1335	chr2:14701947-17300547	SBS3	1	0	5	0	0	0
1336	chr2:14701947-17300547	SBS5	1	0	7	0	0	0
1337	chr2:14701947-17300547	SBS8	1	0	5	0	0	0
1338	chr2:148218465-148698213	SBS3	1	0	3	0	0	0
1339	chr2:148218465-148698213	SBS5	1	0	2	0	0	0
1340	chr2:151185652-152782000	SBS8	1	0	1	0	0	0
