	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N5
847	chr8:134618262-134910522	SBS3	4	2	5	0	0	0	0
848	chr8:135045368-135097099	SBS3	2	1	1	0	0	0	0
849	chr8:135097100-139698000	SBS1	2	2	1	0	0	0	0
850	chr8:135097100-139698000	SBS3	2	2	24	9	0	0	0
851	chr8:139698001-140611524	SBS3	3	2	9	1	4	0	0
852	chr8:140613681-141504000	SBS3	3	2	2	1	2	0	0
853	chr8:141504001-143232000	SBS1	2	2	3	1	0	0	0
854	chr8:141504001-143232000	SBS3	2	2	15	6	0	0	0
855	chr8:141504001-143232000	SBS5	2	2	1	0	0	0	0
856	chr8:143232001-145138636	SBS1	3	2	2	0	0	0	0
857	chr8:143232001-145138636	SBS100	3	2	1	0	0	0	0
858	chr8:143232001-145138636	SBS3	3	2	9	0	3	0	0
859	chr8:44955505-46972630	SBS3	1	0	1	0	0	0	0
860	chr8:46975982-51232325	SBS1	1	0	1	0	0	0	0
861	chr8:46975982-51232325	SBS3	1	0	3	0	0	0	0
862	chr8:51232382-64452932	SBS1	1	0	5	0	0	0	0
863	chr8:51232382-64452932	SBS100	1	0	2	0	0	0	0
864	chr8:51232382-64452932	SBS3	1	0	35	0	0	0	0
865	chr8:51232382-64452932	SBS5	1	0	1	0	0	0	0
866	chr8:64452983-65827633	SBS3	1	0	2	0	0	0	0
867	chr8:65827634-70938186	SBS100	2	0	3	0	0	0	0
868	chr8:65827634-70938186	SBS3	2	0	12	5	0	0	0
869	chr8:70938187-72935000	SBS3	3	0	3	0	3	0	0
870	chr8:72935001-73884474	SBS3	3	0	3	1	2	0	0
871	chr8:73884704-74013391	SBS3	4	3	1	0	0	0	0
872	chr8:74016596-75003904	SBS3	3	2	1	2	3	0	0
873	chr8:75005011-75940958	SBS3	3	1	7	1	1	0	0
874	chr8:75940959-76251057	SBS3	3	0	0	1	0	0	0
875	chr8:76251058-76399341	SBS3	3	1	2	0	0	0	0
876	chr8:76399342-79613000	SBS1	3	0	0	0	1	0	0
877	chr8:76399342-79613000	SBS3	3	0	2	2	1	0	0
878	chr8:79613001-81164000	SBS1	3	0	0	0	1	0	0
879	chr8:79613001-81164000	SBS100	3	0	1	0	0	0	0
880	chr8:79613001-81164000	SBS3	3	0	4	2	1	0	0
881	chr8:79613001-81164000	SBS5	3	0	2	0	0	0	0
882	chr8:81164001-92967710	SBS1	3	0	1	0	0	0	0
883	chr8:81164001-92967710	SBS100	3	0	1	0	0	0	0
884	chr8:81164001-92967710	SBS3	3	0	29	6	16	0	0
885	chr8:81164001-92967710	SBS5	3	0	2	0	1	0	0
886	chr8:92972240-98361190	SBS3	3	0	8	1	7	0	0
887	chr8:92972240-98361190	SBS5	3	0	1	0	0	0	0
888	chr8:98361965-100927298	SBS1	3	0	1	0	0	0	0
889	chr8:98361965-100927298	SBS100	3	0	1	0	0	0	0
890	chr8:98361965-100927298	SBS3	3	0	6	0	1	0	0
891	chr8:98361965-100927298	SBS5	3	0	1	0	0	0	0
892	chr9:1-1338700	SBS1	1	0	2	0	0	0	0
893	chr9:1-1338700	SBS3	1	0	1	0	0	0	0
894	chr9:100187005-103592410	SBS3	2	0	4	5	0	0	0
895	chr9:103592455-110966878	SBS100	2	0	1	0	0	0	0
896	chr9:103592455-110966878	SBS3	2	0	4	13	0	0	0
897	chr9:110968145-114419000	SBS3	2	0	8	4	0	0	0
898	chr9:114419001-119672450	SBS1	1	0	1	0	0	0	0
899	chr9:114419001-119672450	SBS3	1	0	26	0	0	0	0
900	chr9:119672476-120364000	SBS1	2	0	0	1	0	0	0
901	chr9:119672476-120364000	SBS3	2	0	1	5	0	0	0
902	chr9:120364001-121826190	SBS3	2	0	3	2	0	0	0
903	chr9:121826226-136439015	SBS1	2	0	2	4	0	0	0
904	chr9:121826226-136439015	SBS100	2	0	2	1	0	0	0
905	chr9:121826226-136439015	SBS3	2	0	17	16	0	0	0
906	chr9:121826226-136439015	SBS5	2	0	0	1	0	0	0
907	chr9:1338701-5887120	SBS3	1	1	16	0	0	0	0
908	chr9:136439076-138394717	SBS1	2	0	1	0	0	0	0
909	chr9:136439076-138394717	SBS3	2	0	4	1	0	0	0
910	chr9:27818089-37655000	SBS1	1	1	2	0	0	0	0
911	chr9:27818089-37655000	SBS100	1	1	2	0	0	0	0
912	chr9:27818089-37655000	SBS3	1	1	47	0	0	0	0
913	chr9:27818089-37655000	SBS5	1	1	2	0	0	0	0
914	chr9:37685562-44377362	SBS1	1	1	4	0	0	0	0
915	chr9:37685562-44377362	SBS3	1	1	24	0	0	0	0
916	chr9:37685562-44377362	SBS5	1	1	2	0	0	0	0
917	chr9:44377363-73314153	SBS1	1	1	4	0	0	0	0
918	chr9:44377363-73314153	SBS3	1	1	30	0	0	0	0
919	chr9:5891222-27817981	SBS1	1	1	4	0	0	0	0
920	chr9:5891222-27817981	SBS100	1	1	6	0	0	0	0
921	chr9:5891222-27817981	SBS3	1	1	83	0	0	0	0
922	chr9:5891222-27817981	SBS5	1	1	2	0	0	0	0
923	chr9:73314198-84765963	SBS100	1	1	1	0	0	0	0
924	chr9:73314198-84765963	SBS3	1	1	43	0	0	0	0
925	chr9:73314198-84765963	SBS5	1	1	1	0	0	0	0
926	chr9:84765964-87311028	SBS1	2	1	1	0	0	0	0
927	chr9:84765964-87311028	SBS3	2	1	14	3	0	0	0
928	chr9:87327428-94624041	SBS1	2	1	1	0	0	0	0
929	chr9:87327428-94624041	SBS100	2	1	1	0	0	0	0
930	chr9:87327428-94624041	SBS3	2	1	25	12	0	0	0
931	chr9:87327428-94624041	SBS5	2	1	1	1	0	0	0
932	chr9:94624227-95602142	SBS1	2	1	0	2	0	0	0
933	chr9:94624227-95602142	SBS3	2	1	1	2	0	0	0
934	chr9:95602143-100023377	SBS1	2	0	1	1	0	0	0
935	chr9:95602143-100023377	SBS3	2	0	5	3	0	0	0
