	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N6	N5	N8	N9	N7
679	chr17:41552001-41995735	SBS3	1	1	1	0	0	0	0	0	0	0	0
680	chr17:41995736-45129000	SBS3	2	1	5	2	0	0	0	0	0	0	0
681	chr17:41995736-45129000	SBS5	2	1	1	0	0	0	0	0	0	0	0
682	chr17:45178001-45584000	SBS3	2	1	3	0	0	0	0	0	0	0	0
683	chr17:45584001-45892000	SBS3	2	1	1	0	0	0	0	0	0	0	0
684	chr17:45892001-50851000	SBS1	2	1	2	0	0	0	0	0	0	0	0
685	chr17:45892001-50851000	SBS100	2	1	1	0	0	0	0	0	0	0	0
686	chr17:45892001-50851000	SBS18	2	1	0	1	0	0	0	0	0	0	0
687	chr17:45892001-50851000	SBS3	2	1	12	2	0	0	0	0	0	0	0
688	chr17:45892001-50851000	SBS5	2	1	0	1	0	0	0	0	0	0	0
689	chr17:51304001-53053002	SBS1	2	1	1	0	0	0	0	0	0	0	0
690	chr17:51304001-53053002	SBS18	2	1	2	0	0	0	0	0	0	0	0
691	chr17:51304001-53053002	SBS3	2	1	3	1	0	0	0	0	0	0	0
692	chr17:53053003-54803000	SBS18	2	1	1	0	0	0	0	0	0	0	0
693	chr17:53053003-54803000	SBS3	2	1	3	0	0	0	0	0	0	0	0
694	chr17:54803001-55413000	SBS3	2	2	1	0	0	0	0	0	0	0	0
695	chr17:54803001-55413000	SBS5	2	2	1	1	0	0	0	0	0	0	0
696	chr17:5493001-6546000	SBS1	1	1	1	0	0	0	0	0	0	0	0
697	chr17:5493001-6546000	SBS3	1	1	2	0	0	0	0	0	0	0	0
698	chr17:55532001-56777000	SBS3	2	2	4	0	0	0	0	0	0	0	0
699	chr17:56777001-57848000	SBS1	3	2	1	0	0	0	0	0	0	0	0
700	chr17:56777001-57848000	SBS18	3	2	1	1	1	0	0	0	0	0	0
701	chr17:56777001-57848000	SBS3	3	2	1	3	1	0	0	0	0	0	0
702	chr17:58009001-58317000	SBS3	2	2	2	0	0	0	0	0	0	0	0
703	chr17:58317001-58419000	SBS3	3	2	1	1	0	0	0	0	0	0	0
704	chr17:58419001-59613000	SBS3	2	2	4	0	0	0	0	0	0	0	0
705	chr17:58419001-59613000	SBS5	2	2	2	1	0	0	0	0	0	0	0
706	chr17:59860001-62700000	SBS1	2	2	2	1	0	0	0	0	0	0	0
707	chr17:59860001-62700000	SBS3	2	2	11	3	0	0	0	0	0	0	0
708	chr17:59860001-62700000	SBS5	2	2	2	0	0	0	0	0	0	0	0
709	chr17:62873674-63450000	SBS100	3	2	0	1	0	0	0	0	0	0	0
710	chr17:62873674-63450000	SBS3	3	2	1	0	0	0	0	0	0	0	0
711	chr17:63450001-64073000	SBS3	2	2	4	1	0	0	0	0	0	0	0
712	chr17:64136001-64766000	SBS3	3	2	1	0	0	0	0	0	0	0	0
713	chr17:65066001-66070193	SBS3	2	2	4	1	0	0	0	0	0	0	0
714	chr17:65066001-66070193	SBS5	2	2	1	0	0	0	0	0	0	0	0
715	chr17:6546001-9584000	SBS1	1	1	1	0	0	0	0	0	0	0	0
716	chr17:6546001-9584000	SBS100	1	1	1	0	0	0	0	0	0	0	0
717	chr17:6546001-9584000	SBS3	1	1	6	0	0	0	0	0	0	0	0
718	chr17:66071878-66668000	SBS3	2	2	9	0	0	0	0	0	0	0	0
719	chr17:66731001-66892000	SBS3	2	2	1	0	0	0	0	0	0	0	0
720	chr17:66892001-68217192	SBS3	2	2	3	0	0	0	0	0	0	0	0
721	chr17:68217193-68545000	SBS100	2	1	1	0	0	0	0	0	0	0	0
722	chr17:69226001-69615000	SBS100	2	1	1	0	0	0	0	0	0	0	0
723	chr17:69226001-69615000	SBS3	2	1	2	0	0	0	0	0	0	0	0
724	chr17:69615001-72106000	SBS100	2	1	1	0	0	0	0	0	0	0	0
725	chr17:69615001-72106000	SBS18	2	1	2	0	0	0	0	0	0	0	0
726	chr17:69615001-72106000	SBS3	2	1	7	2	0	0	0	0	0	0	0
727	chr17:72223704-73187000	SBS3	2	1	1	0	0	0	0	0	0	0	0
728	chr17:73315001-74858725	SBS100	2	1	1	0	0	0	0	0	0	0	0
729	chr17:73315001-74858725	SBS3	2	1	4	0	0	0	0	0	0	0	0
730	chr17:74873396-75878687	SBS18	2	1	1	1	0	0	0	0	0	0	0
731	chr17:74873396-75878687	SBS3	2	1	9	1	0	0	0	0	0	0	0
732	chr17:75879673-76793500	SBS18	2	1	1	0	0	0	0	0	0	0	0
733	chr17:75879673-76793500	SBS3	2	1	1	1	0	0	0	0	0	0	0
734	chr17:76793501-77084000	SBS18	2	1	1	0	0	0	0	0	0	0	0
735	chr17:76793501-77084000	SBS3	2	1	1	0	0	0	0	0	0	0	0
736	chr17:77084001-77505000	SBS3	2	1	1	0	0	0	0	0	0	0	0
737	chr17:77505001-77765269	SBS3	2	1	1	0	0	0	0	0	0	0	0
738	chr17:77765270-78425000	SBS100	2	1	2	0	0	0	0	0	0	0	0
739	chr17:77765270-78425000	SBS3	2	1	1	0	0	0	0	0	0	0	0
740	chr17:78425001-79775000	SBS3	2	1	2	0	0	0	0	0	0	0	0
741	chr17:79775001-83257441	SBS1	2	1	1	0	0	0	0	0	0	0	0
742	chr17:79775001-83257441	SBS3	2	1	8	0	0	0	0	0	0	0	0
743	chr17:79775001-83257441	SBS5	2	1	2	0	0	0	0	0	0	0	0
744	chr17:9584001-11974000	SBS18	1	1	2	0	0	0	0	0	0	0	0
745	chr17:9584001-11974000	SBS3	1	1	6	0	0	0	0	0	0	0	0
746	chr18:1-866000	SBS3	1	1	4	0	0	0	0	0	0	0	0
747	chr18:11843001-13210500	SBS3	1	1	10	0	0	0	0	0	0	0	0
748	chr18:11843001-13210500	SBS5	1	1	1	0	0	0	0	0	0	0	0
749	chr18:13210501-13620000	SBS18	2	1	1	0	0	0	0	0	0	0	0
750	chr18:13210501-13620000	SBS3	2	1	1	0	0	0	0	0	0	0	0
751	chr18:13620001-18161052	SBS3	1	1	8	0	0	0	0	0	0	0	0
752	chr18:13620001-18161052	SBS5	1	1	1	0	0	0	0	0	0	0	0
753	chr18:18161053-21858000	SBS3	1	1	2	0	0	0	0	0	0	0	0
754	chr18:1918983-2508000	SBS1	1	1	1	0	0	0	0	0	0	0	0
755	chr18:1918983-2508000	SBS3	1	1	2	0	0	0	0	0	0	0	0
756	chr18:21858001-22799000	SBS3	1	1	1	0	0	0	0	0	0	0	0
757	chr18:21858001-22799000	SBS5	1	1	1	0	0	0	0	0	0	0	0
758	chr18:22799001-24509000	SBS3	1	1	1	0	0	0	0	0	0	0	0
759	chr18:24509001-26219000	SBS3	1	1	6	0	0	0	0	0	0	0	0
760	chr18:2508001-3727000	SBS18	1	1	2	0	0	0	0	0	0	0	0
761	chr18:2508001-3727000	SBS3	1	1	1	0	0	0	0	0	0	0	0
762	chr18:26219001-26739000	SBS5	1	1	1	0	0	0	0	0	0	0	0
763	chr18:26784001-30187820	SBS3	1	1	4	0	0	0	0	0	0	0	0
764	chr18:26784001-30187820	SBS5	1	1	1	0	0	0	0	0	0	0	0
765	chr18:30190633-30954000	SBS18	1	1	1	0	0	0	0	0	0	0	0
766	chr18:30190633-30954000	SBS3	1	1	1	0	0	0	0	0	0	0	0
767	chr18:30954001-32355903	SBS3	1	1	6	0	0	0	0	0	0	0	0
768	chr18:32355956-33532000	SBS3	1	1	4	0	0	0	0	0	0	0	0
769	chr18:33532001-33790488	SBS3	2	1	1	0	0	0	0	0	0	0	0
770	chr18:33841001-36091000	SBS18	2	1	0	1	0	0	0	0	0	0	0
771	chr18:33841001-36091000	SBS3	2	1	4	0	0	0	0	0	0	0	0
772	chr18:36198001-36641941	SBS3	2	1	0	1	0	0	0	0	0	0	0
773	chr18:36198001-36641941	SBS5	2	1	1	0	0	0	0	0	0	0	0
774	chr18:36641974-37584000	SBS3	2	1	2	0	0	0	0	0	0	0	0
775	chr18:37584001-38032000	SBS100	2	1	1	0	0	0	0	0	0	0	0
776	chr18:37584001-38032000	SBS3	2	1	1	1	0	0	0	0	0	0	0
777	chr18:37584001-38032000	SBS5	2	1	1	1	0	0	0	0	0	0	0
778	chr18:38032001-39857000	SBS3	2	1	1	3	0	0	0	0	0	0	0
779	chr18:38032001-39857000	SBS5	2	1	1	0	0	0	0	0	0	0	0
780	chr18:39857001-41876000	SBS100	2	1	0	1	0	0	0	0	0	0	0
781	chr18:39857001-41876000	SBS3	2	1	1	3	0	0	0	0	0	0	0
782	chr18:41876001-42121000	SBS1	2	1	1	0	0	0	0	0	0	0	0
783	chr18:42121001-42777335	SBS100	1	1	1	0	0	0	0	0	0	0	0
784	chr18:42121001-42777335	SBS3	1	1	1	0	0	0	0	0	0	0	0
785	chr18:42787157-43560000	SBS18	2	1	0	1	0	0	0	0	0	0	0
786	chr18:42787157-43560000	SBS3	2	1	2	1	0	0	0	0	0	0	0
787	chr18:43560001-46482000	SBS1	2	1	1	0	0	0	0	0	0	0	0
788	chr18:43560001-46482000	SBS18	2	1	1	0	0	0	0	0	0	0	0
789	chr18:43560001-46482000	SBS3	2	1	4	0	0	0	0	0	0	0	0
790	chr18:43560001-46482000	SBS5	2	1	1	0	0	0	0	0	0	0	0
791	chr18:4520001-9054000	SBS1	1	1	1	0	0	0	0	0	0	0	0
792	chr18:4520001-9054000	SBS3	1	1	14	0	0	0	0	0	0	0	0
793	chr18:46482001-47212000	SBS18	2	1	1	0	0	0	0	0	0	0	0
794	chr18:46482001-47212000	SBS3	2	1	1	0	0	0	0	0	0	0	0
795	chr18:47212001-47740000	SBS3	2	1	2	0	0	0	0	0	0	0	0
796	chr18:47740001-49502000	SBS3	2	1	4	1	0	0	0	0	0	0	0
797	chr18:49502001-50439000	SBS3	2	1	1	0	0	0	0	0	0	0	0
798	chr18:50439001-50805000	SBS18	2	1	0	1	0	0	0	0	0	0	0
799	chr18:50439001-50805000	SBS3	2	1	1	0	0	0	0	0	0	0	0
800	chr18:50805001-51180000	SBS3	2	1	0	1	0	0	0	0	0	0	0
801	chr18:51214001-54115000	SBS3	2	1	5	5	0	0	0	0	0	0	0
802	chr18:51214001-54115000	SBS5	2	1	1	2	0	0	0	0	0	0	0
803	chr18:54115001-57029000	SBS100	2	1	1	0	0	0	0	0	0	0	0
804	chr18:54115001-57029000	SBS18	2	1	0	1	0	0	0	0	0	0	0
805	chr18:54115001-57029000	SBS3	2	1	5	1	0	0	0	0	0	0	0
806	chr18:54115001-57029000	SBS5	2	1	2	0	0	0	0	0	0	0	0
807	chr18:57029001-57539000	SBS3	2	1	1	0	0	0	0	0	0	0	0
808	chr18:57539001-58319000	SBS5	2	1	1	0	0	0	0	0	0	0	0
809	chr18:58319001-59089000	SBS3	2	1	3	0	0	0	0	0	0	0	0
810	chr18:59089001-59493000	SBS3	2	1	0	1	0	0	0	0	0	0	0
811	chr18:59493001-59780000	SBS18	2	1	1	0	0	0	0	0	0	0	0
812	chr18:59493001-59780000	SBS3	2	1	0	2	0	0	0	0	0	0	0
813	chr18:59999001-61497000	SBS1	2	1	0	2	0	0	0	0	0	0	0
814	chr18:59999001-61497000	SBS100	2	1	1	0	0	0	0	0	0	0	0
815	chr18:59999001-61497000	SBS18	2	1	0	1	0	0	0	0	0	0	0
816	chr18:59999001-61497000	SBS3	2	1	2	0	0	0	0	0	0	0	0
817	chr18:61497001-63130000	SBS100	2	1	1	0	0	0	0	0	0	0	0
818	chr18:61497001-63130000	SBS3	2	1	1	0	0	0	0	0	0	0	0
819	chr18:63446001-63840000	SBS5	2	1	1	0	0	0	0	0	0	0	0
820	chr18:64092001-64282000	SBS3	2	1	1	0	0	0	0	0	0	0	0
821	chr18:64282001-65212663	SBS3	2	1	4	0	0	0	0	0	0	0	0
822	chr18:65212664-65212722	SBS3	1	1	1	0	0	0	0	0	0	0	0
823	chr18:65212723-67225000	SBS1	2	1	0	1	0	0	0	0	0	0	0
824	chr18:65212723-67225000	SBS100	2	1	0	1	0	0	0	0	0	0	0
825	chr18:65212723-67225000	SBS18	2	1	0	1	0	0	0	0	0	0	0
826	chr18:65212723-67225000	SBS3	2	1	1	1	0	0	0	0	0	0	0
827	chr18:65212723-67225000	SBS5	2	1	1	0	0	0	0	0	0	0	0
828	chr18:67225001-69153000	SBS1	2	1	1	0	0	0	0	0	0	0	0
829	chr18:67225001-69153000	SBS100	2	1	1	0	0	0	0	0	0	0	0
830	chr18:67225001-69153000	SBS18	2	1	0	1	0	0	0	0	0	0	0
831	chr18:67225001-69153000	SBS3	2	1	2	2	0	0	0	0	0	0	0
832	chr18:69153001-70286000	SBS18	2	1	0	1	0	0	0	0	0	0	0
833	chr18:69153001-70286000	SBS3	2	1	2	1	0	0	0	0	0	0	0
834	chr18:70286001-70466000	SBS3	3	1	0	0	1	0	0	0	0	0	0
835	chr18:70466001-74231000	SBS3	2	1	4	2	0	0	0	0	0	0	0
836	chr18:74295001-77141000	SBS1	2	1	1	1	0	0	0	0	0	0	0
837	chr18:74295001-77141000	SBS18	2	1	1	0	0	0	0	0	0	0	0
838	chr18:74295001-77141000	SBS3	2	1	4	2	0	0	0	0	0	0	0
839	chr18:77141001-78983000	SBS1	2	1	1	0	0	0	0	0	0	0	0
840	chr18:77141001-78983000	SBS18	2	1	2	0	0	0	0	0	0	0	0
841	chr18:77141001-78983000	SBS3	2	1	7	0	0	0	0	0	0	0	0
842	chr18:78983001-79320000	SBS1	2	1	0	1	0	0	0	0	0	0	0
843	chr18:78983001-79320000	SBS3	2	1	0	1	0	0	0	0	0	0	0
844	chr18:79926001-80373285	SBS1	2	1	1	0	0	0	0	0	0	0	0
845	chr18:79926001-80373285	SBS18	2	1	2	0	0	0	0	0	0	0	0
846	chr18:866001-1916111	SBS3	1	1	2	0	0	0	0	0	0	0	0
847	chr18:9054001-9972000	SBS3	1	1	2	0	0	0	0	0	0	0	0
848	chr18:9972001-11843000	SBS1	1	1	1	0	0	0	0	0	0	0	0
849	chr18:9972001-11843000	SBS18	1	1	1	0	0	0	0	0	0	0	0
850	chr18:9972001-11843000	SBS3	1	1	2	0	0	0	0	0	0	0	0
851	chr19:1-7093000	SBS1	1	1	2	0	0	0	0	0	0	0	0
852	chr19:1-7093000	SBS100	1	1	1	0	0	0	0	0	0	0	0
853	chr19:1-7093000	SBS3	1	1	23	0	0	0	0	0	0	0	0
854	chr19:1-7093000	SBS5	1	1	1	0	0	0	0	0	0	0	0
855	chr19:13725001-14149000	SBS3	1	1	2	0	0	0	0	0	0	0	0
856	chr19:14149001-15070000	SBS1	1	1	1	0	0	0	0	0	0	0	0
857	chr19:14149001-15070000	SBS3	1	1	3	0	0	0	0	0	0	0	0
858	chr19:15070001-18272000	SBS3	1	1	2	0	0	0	0	0	0	0	0
859	chr19:15070001-18272000	SBS5	1	1	2	0	0	0	0	0	0	0	0
860	chr19:18525001-21894000	SBS100	1	1	2	0	0	0	0	0	0	0	0
861	chr19:18525001-21894000	SBS3	1	1	8	0	0	0	0	0	0	0	0
862	chr19:18525001-21894000	SBS5	1	1	2	0	0	0	0	0	0	0	0
863	chr19:21894001-23242000	SBS3	1	1	3	0	0	0	0	0	0	0	0
864	chr19:23242001-25844926	SBS3	1	1	4	0	0	0	0	0	0	0	0
865	chr19:25844927-32333000	SBS1	1	1	1	0	0	0	0	0	0	0	0
866	chr19:25844927-32333000	SBS18	1	1	1	0	0	0	0	0	0	0	0
867	chr19:25844927-32333000	SBS3	1	1	8	0	0	0	0	0	0	0	0
868	chr19:25844927-32333000	SBS5	1	1	1	0	0	0	0	0	0	0	0
869	chr19:32333001-34164000	SBS3	1	1	5	0	0	0	0	0	0	0	0
870	chr19:34391001-37898000	SBS1	1	1	2	0	0	0	0	0	0	0	0
871	chr19:34391001-37898000	SBS100	1	1	1	0	0	0	0	0	0	0	0
872	chr19:34391001-37898000	SBS18	1	1	1	0	0	0	0	0	0	0	0
873	chr19:34391001-37898000	SBS5	1	1	1	0	0	0	0	0	0	0	0
874	chr19:38407001-38616000	SBS3	1	1	1	0	0	0	0	0	0	0	0
875	chr19:38616001-38903000	SBS3	1	1	4	0	0	0	0	0	0	0	0
876	chr19:38903001-45905000	SBS1	1	1	3	0	0	0	0	0	0	0	0
877	chr19:38903001-45905000	SBS100	1	1	4	0	0	0	0	0	0	0	0
878	chr19:38903001-45905000	SBS3	1	1	13	0	0	0	0	0	0	0	0
879	chr19:38903001-45905000	SBS5	1	1	1	0	0	0	0	0	0	0	0
880	chr19:45905001-46712000	SBS3	1	1	1	0	0	0	0	0	0	0	0
881	chr19:46712001-47793000	SBS100	1	1	1	0	0	0	0	0	0	0	0
882	chr19:46712001-47793000	SBS18	1	1	2	0	0	0	0	0	0	0	0
883	chr19:46712001-47793000	SBS3	1	1	4	0	0	0	0	0	0	0	0
884	chr19:48102001-49938000	SBS18	1	1	1	0	0	0	0	0	0	0	0
885	chr19:48102001-49938000	SBS3	1	1	1	0	0	0	0	0	0	0	0
886	chr19:48102001-49938000	SBS5	1	1	1	0	0	0	0	0	0	0	0
887	chr19:49938001-51478938	SBS100	1	1	1	0	0	0	0	0	0	0	0
888	chr19:49938001-51478938	SBS18	1	1	2	0	0	0	0	0	0	0	0
889	chr19:49938001-51478938	SBS3	1	1	3	0	0	0	0	0	0	0	0
890	chr19:51478939-53388237	SBS100	1	1	1	0	0	0	0	0	0	0	0
891	chr19:51478939-53388237	SBS18	1	1	1	0	0	0	0	0	0	0	0
892	chr19:51478939-53388237	SBS3	1	1	11	0	0	0	0	0	0	0	0
893	chr19:53390168-58617616	SBS1	1	1	2	0	0	0	0	0	0	0	0
894	chr19:53390168-58617616	SBS3	1	1	24	0	0	0	0	0	0	0	0
895	chr19:53390168-58617616	SBS5	1	1	2	0	0	0	0	0	0	0	0
896	chr19:7093001-8531000	SBS1	1	1	1	0	0	0	0	0	0	0	0
897	chr19:7093001-8531000	SBS3	1	1	4	0	0	0	0	0	0	0	0
898	chr19:8531001-9572000	SBS100	1	1	1	0	0	0	0	0	0	0	0
899	chr19:8531001-9572000	SBS18	1	1	1	0	0	0	0	0	0	0	0
900	chr19:8531001-9572000	SBS3	1	1	8	0	0	0	0	0	0	0	0
901	chr19:9572001-13148000	SBS100	1	1	2	0	0	0	0	0	0	0	0
902	chr19:9572001-13148000	SBS18	1	1	1	0	0	0	0	0	0	0	0
903	chr19:9572001-13148000	SBS3	1	1	15	0	0	0	0	0	0	0	0
904	chr19:9572001-13148000	SBS5	1	1	3	0	0	0	0	0	0	0	0
905	chr1:1-12532348	SBS1	1	0	1	0	0	0	0	0	0	0	0
906	chr1:1-12532348	SBS18	1	0	3	0	0	0	0	0	0	0	0
907	chr1:1-12532348	SBS3	1	0	20	0	0	0	0	0	0	0	0
908	chr1:1-12532348	SBS5	1	0	1	0	0	0	0	0	0	0	0
909	chr1:101032001-107398000	SBS1	1	1	1	0	0	0	0	0	0	0	0
910	chr1:101032001-107398000	SBS100	1	1	1	0	0	0	0	0	0	0	0
911	chr1:101032001-107398000	SBS18	1	1	2	0	0	0	0	0	0	0	0
912	chr1:101032001-107398000	SBS3	1	1	10	0	0	0	0	0	0	0	0
913	chr1:101032001-107398000	SBS5	1	1	1	0	0	0	0	0	0	0	0
914	chr1:107790001-119471645	SBS1	1	1	3	0	0	0	0	0	0	0	0
915	chr1:107790001-119471645	SBS18	1	1	5	0	0	0	0	0	0	0	0
916	chr1:107790001-119471645	SBS3	1	1	20	0	0	0	0	0	0	0	0
917	chr1:119472282-123605522	SBS3	1	1	3	0	0	0	0	0	0	0	0
918	chr1:123605523-143741500	SBS3	1	1	7	0	0	0	0	0	0	0	0
919	chr1:12534650-21275000	SBS1	1	0	1	0	0	0	0	0	0	0	0
920	chr1:12534650-21275000	SBS3	1	0	8	0	0	0	0	0	0	0	0
921	chr1:143741501-145857501	SBS18	1	1	1	0	0	0	0	0	0	0	0
922	chr1:143741501-145857501	SBS3	1	1	5	0	0	0	0	0	0	0	0
923	chr1:145857546-146473000	SBS3	2	1	1	0	0	0	0	0	0	0	0
924	chr1:147277001-147488000	SBS18	1	1	1	0	0	0	0	0	0	0	0
925	chr1:147488001-147732000	SBS3	1	1	1	0	0	0	0	0	0	0	0
926	chr1:147732001-148264426	SBS1	1	1	1	0	0	0	0	0	0	0	0
927	chr1:148264438-148333000	SBS3	1	1	1	0	0	0	0	0	0	0	0
928	chr1:149958676-150608864	SBS100	2	1	1	0	0	0	0	0	0	0	0
929	chr1:149958676-150608864	SBS5	2	1	0	1	0	0	0	0	0	0	0
930	chr1:150608865-150962000	SBS3	1	1	1	0	0	0	0	0	0	0	0
931	chr1:151010001-152057000	SBS1	1	1	2	0	0	0	0	0	0	0	0
932	chr1:151010001-152057000	SBS3	1	1	2	0	0	0	0	0	0	0	0
933	chr1:151010001-152057000	SBS5	1	1	1	0	0	0	0	0	0	0	0
934	chr1:152057001-153490000	SBS1	1	1	1	0	0	0	0	0	0	0	0
935	chr1:152057001-153490000	SBS3	1	1	1	0	0	0	0	0	0	0	0
936	chr1:153993001-154930000	SBS3	1	1	1	0	0	0	0	0	0	0	0
937	chr1:154930001-156052000	SBS3	1	1	2	0	0	0	0	0	0	0	0
938	chr1:156132001-156453000	SBS3	1	1	1	0	0	0	0	0	0	0	0
939	chr1:156773001-157178000	SBS3	1	1	2	0	0	0	0	0	0	0	0
940	chr1:157178001-159772000	SBS1	1	1	1	0	0	0	0	0	0	0	0
941	chr1:157178001-159772000	SBS100	1	1	1	0	0	0	0	0	0	0	0
942	chr1:157178001-159772000	SBS18	1	1	2	0	0	0	0	0	0	0	0
943	chr1:157178001-159772000	SBS3	1	1	8	0	0	0	0	0	0	0	0
944	chr1:157178001-159772000	SBS5	1	1	2	0	0	0	0	0	0	0	0
945	chr1:160430001-160986000	SBS3	1	1	2	0	0	0	0	0	0	0	0
946	chr1:160986001-162880000	SBS100	1	1	1	0	0	0	0	0	0	0	0
947	chr1:160986001-162880000	SBS18	1	1	2	0	0	0	0	0	0	0	0
948	chr1:160986001-162880000	SBS3	1	1	7	0	0	0	0	0	0	0	0
949	chr1:162880001-164556000	SBS18	1	1	1	0	0	0	0	0	0	0	0
950	chr1:162880001-164556000	SBS3	1	1	4	0	0	0	0	0	0	0	0
951	chr1:164556001-164619000	SBS3	2	1	1	0	0	0	0	0	0	0	0
952	chr1:164619001-164858000	SBS3	1	1	1	0	0	0	0	0	0	0	0
953	chr1:164858001-165586000	SBS3	1	1	2	0	0	0	0	0	0	0	0
954	chr1:165931001-166833000	SBS3	1	1	1	0	0	0	0	0	0	0	0
955	chr1:166880001-167214000	SBS3	1	1	1	0	0	0	0	0	0	0	0
956	chr1:167952001-169465000	SBS3	1	1	3	0	0	0	0	0	0	0	0
957	chr1:167952001-169465000	SBS5	1	1	1	0	0	0	0	0	0	0	0
958	chr1:170085001-171484000	SBS3	1	1	3	0	0	0	0	0	0	0	0
959	chr1:170085001-171484000	SBS5	1	1	1	0	0	0	0	0	0	0	0
960	chr1:172752001-174930000	SBS3	1	1	7	0	0	0	0	0	0	0	0
961	chr1:172752001-174930000	SBS5	1	1	1	0	0	0	0	0	0	0	0
962	chr1:175230001-175877000	SBS18	1	1	1	0	0	0	0	0	0	0	0
963	chr1:175230001-175877000	SBS3	1	1	1	0	0	0	0	0	0	0	0
964	chr1:176224001-177246000	SBS3	1	1	2	0	0	0	0	0	0	0	0
965	chr1:177246001-181082000	SBS18	1	1	3	0	0	0	0	0	0	0	0
966	chr1:177246001-181082000	SBS3	1	1	8	0	0	0	0	0	0	0	0
967	chr1:181144001-182140000	SBS1	1	1	1	0	0	0	0	0	0	0	0
968	chr1:181144001-182140000	SBS100	1	1	1	0	0	0	0	0	0	0	0
969	chr1:181144001-182140000	SBS3	1	1	2	0	0	0	0	0	0	0	0
970	chr1:182402001-185161000	SBS100	1	1	1	0	0	0	0	0	0	0	0
971	chr1:182402001-185161000	SBS18	1	1	1	0	0	0	0	0	0	0	0
972	chr1:182402001-185161000	SBS3	1	1	2	0	0	0	0	0	0	0	0
973	chr1:182402001-185161000	SBS5	1	1	1	0	0	0	0	0	0	0	0
974	chr1:185161001-186435000	SBS18	1	1	1	0	0	0	0	0	0	0	0
975	chr1:185161001-186435000	SBS3	1	1	2	0	0	0	0	0	0	0	0
976	chr1:186435001-186968000	SBS3	1	1	1	0	0	0	0	0	0	0	0
977	chr1:188131907-190230755	SBS3	2	1	8	0	0	0	0	0	0	0	0
978	chr1:190230845-193265000	SBS1	2	1	1	0	0	0	0	0	0	0	0
979	chr1:190230845-193265000	SBS18	2	1	1	0	0	0	0	0	0	0	0
980	chr1:190230845-193265000	SBS3	2	1	1	1	0	0	0	0	0	0	0
981	chr1:193265001-197125000	SBS1	2	1	1	0	0	0	0	0	0	0	0
982	chr1:193265001-197125000	SBS3	2	1	9	1	0	0	0	0	0	0	0
983	chr1:193265001-197125000	SBS5	2	1	0	1	0	0	0	0	0	0	0
984	chr1:197206001-197614000	SBS3	2	1	1	0	0	0	0	0	0	0	0
985	chr1:198149001-198317000	SBS3	2	1	1	0	0	0	0	0	0	0	0
986	chr1:198317001-198835000	SBS3	2	1	1	1	0	0	0	0	0	0	0
987	chr1:198317001-198835000	SBS5	2	1	1	0	0	0	0	0	0	0	0
988	chr1:198835001-199141000	SBS3	2	1	1	1	0	0	0	0	0	0	0
989	chr1:199141001-200066000	SBS1	2	1	1	0	0	0	0	0	0	0	0
990	chr1:199141001-200066000	SBS3	2	1	2	0	0	0	0	0	0	0	0
991	chr1:200418001-200654911	SBS5	2	1	1	0	0	0	0	0	0	0	0
992	chr1:202171001-203265000	SBS3	3	1	2	0	0	0	0	0	0	0	0
993	chr1:202171001-203265000	SBS5	3	1	1	0	0	0	0	0	0	0	0
994	chr1:203344001-207898000	SBS1	3	1	0	0	1	0	0	0	0	0	0
995	chr1:203344001-207898000	SBS100	3	1	2	0	0	0	0	0	0	0	0
996	chr1:203344001-207898000	SBS3	3	1	8	1	2	0	0	0	0	0	0
997	chr1:207898001-209189000	SBS1	3	1	0	0	1	0	0	0	0	0	0
998	chr1:207898001-209189000	SBS3	3	1	0	1	1	0	0	0	0	0	0
999	chr1:209189001-209513000	SBS3	3	1	1	0	0	0	0	0	0	0	0
1000	chr1:209572001-209904000	SBS3	3	1	1	0	0	0	0	0	0	0	0
1001	chr1:209904001-210207000	SBS3	3	1	1	0	0	0	0	0	0	0	0
1002	chr1:210207001-211248000	SBS3	3	1	1	0	0	0	0	0	0	0	0
1003	chr1:210207001-211248000	SBS5	3	1	1	0	0	0	0	0	0	0	0
1004	chr1:211248001-213294000	SBS3	4	1	2	3	0	1	0	0	0	0	0
1005	chr1:211248001-213294000	SBS5	4	1	0	1	0	0	0	0	0	0	0
1006	chr1:21275001-21348000	SBS1	2	0	1	0	0	0	0	0	0	0	0
1007	chr1:21275001-21348000	SBS3	2	0	1	0	0	0	0	0	0	0	0
1008	chr1:213294001-214106000	SBS18	3	1	1	0	0	0	0	0	0	0	0
1009	chr1:213294001-214106000	SBS3	3	1	2	0	0	0	0	0	0	0	0
1010	chr1:21348001-28518339	SBS1	1	0	3	0	0	0	0	0	0	0	0
1011	chr1:21348001-28518339	SBS18	1	0	2	0	0	0	0	0	0	0	0
1012	chr1:21348001-28518339	SBS3	1	0	17	0	0	0	0	0	0	0	0
1013	chr1:21348001-28518339	SBS5	1	0	1	0	0	0	0	0	0	0	0
1014	chr1:214106001-215720000	SBS3	4	1	3	0	0	1	0	0	0	0	0
1015	chr1:215720001-216511000	SBS3	3	1	2	0	0	0	0	0	0	0	0
1016	chr1:216511001-219584000	SBS3	3	1	7	0	2	0	0	0	0	0	0
1017	chr1:219584001-219957000	SBS100	3	1	1	0	0	0	0	0	0	0	0
1018	chr1:219584001-219957000	SBS3	3	1	6	0	0	0	0	0	0	0	0
