	segment_id	sig_max	major_cn	minor_cn	N1	N2	N3	N4	N6	N5	N16	N14	N8	N12	N18	N10	N7	N11
546	chr19:14154964-14961332	SBS8	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
547	chr19:14963341-15479000	SBS3	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
548	chr19:14963341-15479000	SBS5	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0
549	chr19:14963341-15479000	SBS8	3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0
550	chr19:15479001-21641607	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
551	chr19:15479001-21641607	SBS100	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
552	chr19:15479001-21641607	SBS3	2	1	24	11	0	0	0	0	0	0	0	0	0	0	0	0
553	chr19:15479001-21641607	SBS5	2	1	7	2	0	0	0	0	0	0	0	0	0	0	0	0
554	chr19:15479001-21641607	SBS8	2	1	11	7	0	0	0	0	0	0	0	0	0	0	0	0
555	chr19:21641608-25844926	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
556	chr19:21641608-25844926	SBS3	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
557	chr19:21641608-25844926	SBS5	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
558	chr19:21641608-25844926	SBS8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
559	chr19:25844927-27934797	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
560	chr19:25844927-27934797	SBS3	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
561	chr19:25844927-27934797	SBS8	2	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0
562	chr19:27934798-33476097	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
563	chr19:27934798-33476097	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
564	chr19:27934798-33476097	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
565	chr19:27934798-33476097	SBS8	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
566	chr19:33476098-36601927	SBS1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
567	chr19:33476098-36601927	SBS100	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
568	chr19:33476098-36601927	SBS3	2	1	5	8	0	0	0	0	0	0	0	0	0	0	0	0
569	chr19:33476098-36601927	SBS8	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
570	chr19:36601928-38610391	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
571	chr19:36601928-38610391	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
572	chr19:38610392-38731338	SBS1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
573	chr19:38610392-38731338	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
574	chr19:38731339-38763692	SBS3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
575	chr19:38763693-42052964	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
576	chr19:38763693-42052964	SBS100	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
577	chr19:38763693-42052964	SBS3	2	1	12	2	0	0	0	0	0	0	0	0	0	0	0	0
578	chr19:38763693-42052964	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
579	chr19:38763693-42052964	SBS8	2	1	3	5	0	0	0	0	0	0	0	0	0	0	0	0
580	chr19:42052965-43775709	SBS100	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
581	chr19:42052965-43775709	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
582	chr19:42052965-43775709	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
583	chr19:42052965-43775709	SBS8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
584	chr19:43775710-43841716	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
585	chr19:44217248-44839899	SBS3	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
586	chr19:44217248-44839899	SBS5	2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
587	chr19:44840709-46753481	SBS1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
588	chr19:44840709-46753481	SBS100	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
589	chr19:44840709-46753481	SBS3	2	1	6	3	0	0	0	0	0	0	0	0	0	0	0	0
590	chr19:44840709-46753481	SBS8	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0
591	chr19:46754410-57089645	SBS1	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
592	chr19:46754410-57089645	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
593	chr19:46754410-57089645	SBS3	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
594	chr19:46754410-57089645	SBS5	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
595	chr19:46754410-57089645	SBS8	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
596	chr19:57090693-58617616	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
597	chr19:57090693-58617616	SBS3	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
598	chr19:57090693-58617616	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
599	chr19:57090693-58617616	SBS8	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
600	chr1:1-15974156	SBS1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
601	chr1:1-15974156	SBS100	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
602	chr1:1-15974156	SBS3	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
603	chr1:1-15974156	SBS5	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
604	chr1:1-15974156	SBS8	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0
605	chr1:117297442-123605522	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
606	chr1:117297442-123605522	SBS3	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0
607	chr1:117297442-123605522	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
608	chr1:117297442-123605522	SBS8	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0
609	chr1:123605523-154249030	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
610	chr1:123605523-154249030	SBS100	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
611	chr1:123605523-154249030	SBS3	1	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0
612	chr1:123605523-154249030	SBS5	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
613	chr1:123605523-154249030	SBS8	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0
614	chr1:154249031-171573673	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
615	chr1:154249031-171573673	SBS100	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
616	chr1:154249031-171573673	SBS3	1	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0
617	chr1:154249031-171573673	SBS5	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
618	chr1:154249031-171573673	SBS8	1	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0
619	chr1:15974209-18249442	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
620	chr1:15974209-18249442	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
621	chr1:15974209-18249442	SBS3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
622	chr1:15974209-18249442	SBS8	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
623	chr1:171573726-175455613	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
624	chr1:171573726-175455613	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
625	chr1:171573726-175455613	SBS3	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
626	chr1:171573726-175455613	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
627	chr1:171573726-175455613	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
628	chr1:175456744-178474691	SBS100	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
629	chr1:175456744-178474691	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
630	chr1:175456744-178474691	SBS5	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
631	chr1:175456744-178474691	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
632	chr1:178474692-182916534	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
633	chr1:178474692-182916534	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
634	chr1:178474692-182916534	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
635	chr1:178474692-182916534	SBS8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
636	chr1:18251472-21356361	SBS3	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
637	chr1:18251472-21356361	SBS8	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
638	chr1:182917107-184341239	SBS3	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
639	chr1:182917107-184341239	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
640	chr1:182917107-184341239	SBS8	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
641	chr1:184341240-201839818	SBS1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
642	chr1:184341240-201839818	SBS100	2	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
643	chr1:184341240-201839818	SBS3	2	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0
644	chr1:184341240-201839818	SBS5	2	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0
645	chr1:184341240-201839818	SBS8	2	0	34	9	0	0	0	0	0	0	0	0	0	0	0	0
646	chr1:201839950-205054629	SBS100	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
647	chr1:201839950-205054629	SBS3	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
648	chr1:201839950-205054629	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
649	chr1:201839950-205054629	SBS8	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
650	chr1:205054677-205968863	SBS3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
651	chr1:205054677-205968863	SBS5	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
652	chr1:205968919-224057507	SBS1	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0
653	chr1:205968919-224057507	SBS100	2	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0
654	chr1:205968919-224057507	SBS3	2	0	40	8	0	0	0	0	0	0	0	0	0	0	0	0
655	chr1:205968919-224057507	SBS5	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
656	chr1:205968919-224057507	SBS8	2	0	29	4	0	0	0	0	0	0	0	0	0	0	0	0
657	chr1:21356362-26141584	SBS1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
658	chr1:21356362-26141584	SBS100	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0
659	chr1:21356362-26141584	SBS3	2	1	9	5	0	0	0	0	0	0	0	0	0	0	0	0
660	chr1:21356362-26141584	SBS5	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
661	chr1:21356362-26141584	SBS8	2	1	2	7	0	0	0	0	0	0	0	0	0	0	0	0
662	chr1:224058672-228021691	SBS1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
663	chr1:224058672-228021691	SBS100	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
664	chr1:224058672-228021691	SBS3	2	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0
665	chr1:224058672-228021691	SBS5	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
666	chr1:224058672-228021691	SBS8	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
667	chr1:228021692-231863533	SBS1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
668	chr1:228021692-231863533	SBS3	3	0	8	6	2	0	0	0	0	0	0	0	0	0	0	0
669	chr1:228021692-231863533	SBS5	3	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
670	chr1:228021692-231863533	SBS8	3	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0
671	chr1:231864244-231969548	SBS100	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
672	chr1:231969549-232982343	SBS1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
673	chr1:231969549-232982343	SBS3	3	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0
674	chr1:231969549-232982343	SBS5	3	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
675	chr1:231969549-232982343	SBS8	3	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0
676	chr1:232982860-234513799	SBS3	3	1	4	2	1	0	0	0	0	0	0	0	0	0	0	0
677	chr1:232982860-234513799	SBS8	3	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0
678	chr1:234519461-239663282	SBS100	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
679	chr1:234519461-239663282	SBS3	3	1	5	10	4	0	0	0	0	0	0	0	0	0	0	0
680	chr1:234519461-239663282	SBS5	3	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0
681	chr1:234519461-239663282	SBS8	3	1	7	11	2	0	0	0	0	0	0	0	0	0	0	0
682	chr1:239663283-240246443	SBS1	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
683	chr1:239663283-240246443	SBS8	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
684	chr1:240246444-246847870	SBS1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
685	chr1:240246444-246847870	SBS100	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
686	chr1:240246444-246847870	SBS3	3	1	17	6	8	0	0	0	0	0	0	0	0	0	0	0
687	chr1:240246444-246847870	SBS5	3	1	6	2	0	0	0	0	0	0	0	0	0	0	0	0
688	chr1:240246444-246847870	SBS8	3	1	11	3	2	0	0	0	0	0	0	0	0	0	0	0
689	chr1:246847974-247641610	SBS100	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
690	chr1:246847974-247641610	SBS3	3	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
691	chr1:246847974-247641610	SBS8	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
692	chr1:247641632-248956422	SBS1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
693	chr1:247641632-248956422	SBS100	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
694	chr1:247641632-248956422	SBS3	3	1	3	4	2	0	0	0	0	0	0	0	0	0	0	0
695	chr1:247641632-248956422	SBS5	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
696	chr1:247641632-248956422	SBS8	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
697	chr1:26141585-27341944	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
698	chr1:26141585-27341944	SBS3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
699	chr1:26141585-27341944	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
700	chr1:26141585-27341944	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
701	chr1:27342005-28844611	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
702	chr1:27342005-28844611	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
703	chr1:27342005-28844611	SBS8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
704	chr1:28844658-28886674	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
705	chr1:28899928-41527209	SBS1	2	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0
706	chr1:28899928-41527209	SBS100	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
707	chr1:28899928-41527209	SBS3	2	1	41	22	0	0	0	0	0	0	0	0	0	0	0	0
708	chr1:28899928-41527209	SBS5	2	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0
709	chr1:28899928-41527209	SBS8	2	1	22	10	0	0	0	0	0	0	0	0	0	0	0	0
710	chr1:41527301-43388361	SBS1	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0
711	chr1:41527301-43388361	SBS3	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0
712	chr1:41527301-43388361	SBS8	2	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0
713	chr1:43388394-47050612	SBS1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0
714	chr1:43388394-47050612	SBS100	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
715	chr1:43388394-47050612	SBS3	2	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0
716	chr1:43388394-47050612	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
717	chr1:43388394-47050612	SBS8	2	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0
718	chr1:47051068-51619490	SBS3	2	1	20	3	0	0	0	0	0	0	0	0	0	0	0	0
719	chr1:47051068-51619490	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
720	chr1:47051068-51619490	SBS8	2	1	6	7	0	0	0	0	0	0	0	0	0	0	0	0
721	chr1:51619491-52662125	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
722	chr1:51619491-52662125	SBS8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
723	chr1:52662223-53889959	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
724	chr1:52662223-53889959	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
725	chr1:52662223-53889959	SBS3	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
726	chr1:52662223-53889959	SBS8	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
727	chr1:53890206-55728547	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
728	chr1:53890206-55728547	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
729	chr1:53890206-55728547	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
730	chr1:53890206-55728547	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
731	chr1:53890206-55728547	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
732	chr1:55838788-65704231	SBS1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
733	chr1:55838788-65704231	SBS100	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
734	chr1:55838788-65704231	SBS3	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0
735	chr1:55838788-65704231	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
736	chr1:55838788-65704231	SBS8	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0
737	chr1:65705632-66220110	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
738	chr1:66243419-67003225	SBS3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
739	chr1:66243419-67003225	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
740	chr1:67003226-67038235	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
741	chr1:67038236-69222227	SBS3	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
742	chr1:67038236-69222227	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
743	chr1:67038236-69222227	SBS8	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
744	chr1:69222269-91787943	SBS1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
745	chr1:69222269-91787943	SBS100	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0
746	chr1:69222269-91787943	SBS3	1	1	51	0	0	0	0	0	0	0	0	0	0	0	0	0
747	chr1:69222269-91787943	SBS5	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
748	chr1:69222269-91787943	SBS8	1	1	35	0	0	0	0	0	0	0	0	0	0	0	0	0
749	chr1:91787944-94100340	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
750	chr1:91787944-94100340	SBS3	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
751	chr1:91787944-94100340	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
752	chr1:91787944-94100340	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
753	chr1:94100377-95440526	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
754	chr1:94100377-95440526	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
755	chr1:94100377-95440526	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
756	chr1:95441206-98704500	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
757	chr1:95441206-98704500	SBS3	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
758	chr1:95441206-98704500	SBS8	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
759	chr1:98706697-117297338	SBS1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0
760	chr1:98706697-117297338	SBS100	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
761	chr1:98706697-117297338	SBS3	1	1	38	0	0	0	0	0	0	0	0	0	0	0	0	0
762	chr1:98706697-117297338	SBS5	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
763	chr1:98706697-117297338	SBS8	1	1	34	0	0	0	0	0	0	0	0	0	0	0	0	0
764	chr20:1-10289859	SBS100	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
765	chr20:1-10289859	SBS3	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0
766	chr20:1-10289859	SBS5	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
767	chr20:1-10289859	SBS8	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
768	chr20:10292242-25485922	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
769	chr20:10292242-25485922	SBS100	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
770	chr20:10292242-25485922	SBS3	1	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0
771	chr20:10292242-25485922	SBS5	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
772	chr20:10292242-25485922	SBS8	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
773	chr20:25485923-28237289	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
774	chr20:25485923-28237289	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
775	chr20:25485923-28237289	SBS3	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0
776	chr20:25485923-28237289	SBS5	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
777	chr20:25485923-28237289	SBS8	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
778	chr20:28237290-31992369	SBS1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0
779	chr20:28237290-31992369	SBS100	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
780	chr20:28237290-31992369	SBS3	1	1	76	0	0	0	0	0	0	0	0	0	0	0	0	0
781	chr20:28237290-31992369	SBS5	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0
782	chr20:28237290-31992369	SBS8	1	1	27	0	0	0	0	0	0	0	0	0	0	0	0	0
783	chr20:31993103-38009054	SBS1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
784	chr20:31993103-38009054	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
785	chr20:31993103-38009054	SBS3	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0
786	chr20:31993103-38009054	SBS5	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
787	chr20:31993103-38009054	SBS8	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0
788	chr20:38009055-38129034	SBS8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
789	chr20:38129035-46756325	SBS1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
790	chr20:38129035-46756325	SBS100	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
791	chr20:38129035-46756325	SBS3	1	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0
792	chr20:38129035-46756325	SBS5	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
793	chr20:38129035-46756325	SBS8	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0
794	chr20:46756326-48817000	SBS1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
795	chr20:46756326-48817000	SBS100	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
796	chr20:46756326-48817000	SBS3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
797	chr20:46756326-48817000	SBS5	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
798	chr20:46756326-48817000	SBS8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
799	chr20:48817001-52711144	SBS100	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
800	chr20:48817001-52711144	SBS3	1	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0
801	chr20:48817001-52711144	SBS5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
802	chr20:48817001-52711144	SBS8	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0
803	chr20:52711178-53246473	SBS3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
804	chr20:53417632-53708000	SBS3	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0
805	chr20:53417632-53708000	SBS8	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
806	chr20:53708001-54739786	SBS3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
807	chr20:53708001-54739786	SBS5	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
808	chr20:53708001-54739786	SBS8	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
809	chr20:54739840-54924937	SBS3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
810	chr20:54739840-54924937	SBS8	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
811	chr20:55012001-55794873	SBS3	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
812	chr20:55012001-55794873	SBS8	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
813	chr20:55828368-57466852	SBS3	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
814	chr20:55828368-57466852	SBS8	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
815	chr20:58245688-58333980	SBS3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
816	chr20:58245688-58333980	SBS5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
817	chr20:58467971-64444167	SBS1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
818	chr20:58467971-64444167	SBS3	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
